now_us,bytes_acked,mss,rtt_us,tp_deliver_rate,tp_interval,tp_delivered,lost_pkt,total_retrans_pkt,app_limited,snd_nxt,sk_pacing_rate
2916027,143880,1308,1229635,59,1199223,111,0,0,0,4210384505,278135
2916184,145188,1308,1195852,60,1235695,112,0,0,0,4210387121,277057
2955974,146496,1308,1235642,60,1195914,113,0,0,0,4210389737,277444
2956074,147804,1308,1229754,61,1235704,114,0,0,0,4210392353,276863
2998602,149112,1308,1272282,61,1235702,115,0,0,0,4210394969,276820
2998727,150420,1308,1239418,62,1278230,116,0,0,0,4210397585,275811
3039858,151728,1308,1280549,62,1239475,117,0,0,0,4210400201,276177
3039905,153036,1308,1274703,63,1280606,118,0,0,0,4210402817,275578
3077285,154344,1308,1312083,63,1280556,119,0,0,0,4210405433,275501
3077357,155652,1308,1277622,64,1317936,120,0,0,0,4210408049,274648
3119106,156960,1308,1319371,64,1277681,121,0,0,0,4210410665,275146
3119218,158268,1308,1313669,65,1319430,122,0,0,0,4210413281,274678
3155501,159576,1308,1349952,65,1319444,123,0,0,0,4210415897,274695
3155612,160884,1308,1319419,66,1355727,124,0,0,0,4210418513,273981
3155658,162192,1308,1319465,66,1319479,125,0,0,0,4210421129,274449
3196657,163500,1308,1354719,67,1319525,126,0,0,0,4210423745,275109
3196769,164808,1308,1354831,67,1360420,127,0,0,0,4210426361,274990
3239669,166116,1308,1386311,68,1360532,128,0,0,0,4210428977,275137
3240210,167424,1308,1386852,68,1403384,129,0,0,0,4210431593,274685
3276233,170040,1308,1395662,69,1403925,131,0,0,0,4210434209,274530
3276355,171348,1308,1390154,70,1395723,132,0,0,0,4210439441,276389
3316232,172656,1308,1430031,70,1395745,133,0,0,0,4210442057,276665
3316363,173964,1308,1395895,71,1435622,134,0,0,0,4210444673,276121
3357810,175272,1308,1437342,71,1395975,135,0,0,0,4210447289,276765
3357923,176580,1308,1431884,72,1437422,136,0,0,0,4210449905,276509
3399194,177888,1308,1473155,72,1437417,137,0,0,0,4210452521,276664
3399301,179196,1308,1439837,73,1478688,138,0,0,0,4210455137,276003
3436680,180504,1308,1477216,73,1439897,139,0,0,0,4210457753,276494
3436792,181812,1308,1471803,74,1477276,140,0,0,0,4210460369,276230
3478056,183120,1308,1513067,74,1477290,141,0,0,0,4210462985,276366
3478168,184428,1308,1478334,75,1518554,142,0,0,0,4210465601,275712
3478214,185736,1308,1478380,75,1478395,143,0,0,0,4210468217,276213
3478245,187044,1308,1472921,76,1478441,144,0,0,0,4210468217,276874
3478272,188352,1308,1472948,76,1478373,145,0,0,0,4210468217,277806
3478297,189660,1308,1438772,77,1478400,146,0,0,0,4210468217,278843
3516320,190968,1308,1476795,77,1438832,147,0,0,0,4210478681,280799
3516426,192276,1308,1471437,78,1476855,148,0,0,0,4210481297,281811
3516459,193584,1308,1471470,78,1476862,149,0,0,0,4210481297,283048
3516488,196200,1308,1437398,79,1476895,151,0,0,0,4210481297,284350
3516516,197508,1308,1431981,80,1437470,152,0,0,0,4210481297,288351
3516545,198816,1308,1432010,80,1437150,153,0,0,0,4210481297,290643
3556209,201432,1308,1435935,81,1437179,155,0,0,0,4210491761,292881
3556311,202740,1308,1430912,82,1435994,156,0,0,0,4210491761,296779
3556343,204048,1308,1430944,82,1435997,157,0,0,0,4210491761,298969
3556370,205356,1308,1397012,83,1436029,158,0,0,0,4210491761,301115
3556396,206664,1308,1397038,83,1397093,159,0,0,0,4210491761,304119
3596016,207972,1308,1431750,84,1397119,160,0,0,0,4210504841,306994
3596098,209280,1308,1431832,84,1436608,161,0,0,0,4210504841,308817
3596132,211896,1308,1422261,85,1436690,163,0,0,0,4210504841,310638
3596163,213204,1308,1396421,86,1436678,164,0,0,0,4210504841,314550
3596215,214512,1308,1396473,85,1396483,165,0,0,0,4210504841,317323
3596243,215820,1308,1391915,86,1396535,166,0,0,0,4210504841,319991
3635712,217128,1308,1431384,87,1396563,167,0,0,0,4210517921,322697
3635797,218436,1308,1395265,88,1436032,168,0,0,0,4210517921,324178
3635829,219744,1308,1395297,88,1395322,169,0,0,0,4210517921,326738
3635858,221052,1308,1390793,89,1395354,170,0,0,0,4210517921,329218
3635884,222360,1308,1390819,89,1395286,171,0,0,0,4210517921,331760
3636185,223668,1308,1354743,90,1395312,172,0,0,0,4210517921,334224
3676159,224976,1308,1394717,90,1354800,173,0,0,0,4210531001,337703
3676242,226284,1308,1356632,91,1394774,174,0,0,0,4210531001,339792
3676277,227592,1308,1356667,91,1356693,175,0,0,0,4210531001,343023
3676306,228900,1308,1352246,92,1356728,176,0,0,0,4210531001,346104
3676356,230208,1308,1352296,91,1356658,177,0,0,0,4210531001,349194
3717759,231516,1308,1384932,92,1356708,178,0,0,0,4210544081,352150
3717839,232824,1308,1385012,93,1398111,179,0,0,0,4210544081,353940
3717875,235440,1308,1360566,94,1398191,181,0,0,0,4210544081,355740
3717904,236748,1308,1321234,95,1360624,182,0,0,0,4210544081,360239
3717931,238056,1308,1321261,95,1321314,183,0,0,0,4210544081,364065
3717983,240672,1308,1316926,96,1321341,185,0,0,0,4210544081,367685
3755356,241980,1308,1345620,96,1320955,186,0,0,0,4210559777,373192
3755430,243288,1308,1345694,97,1358328,187,0,0,0,4210559777,375609
3755465,244596,1308,1315713,98,1358402,188,0,0,0,4210559777,377967
3755494,245904,1308,1315742,98,1315772,189,0,0,0,4210559777,381330
3755521,247212,1308,1275681,99,1315801,190,0,0,0,4210559777,384536
3795854,248520,1308,1316014,99,1275741,191,0,0,0,4210572857,389053
3795964,249828,1308,1311765,100,1316074,192,0,0,0,4210572857,391816
3795996,251136,1308,1311797,100,1316085,193,0,0,0,4210572857,394645
3796024,252444,1308,1279413,101,1316117,194,0,0,0,4210572857,397376
3796058,253752,1308,1279447,101,1279473,195,0,0,0,4210572857,401243
3796094,255060,1308,1275094,102,1279507,196,0,0,0,4210572857,404905
3838892,256368,1308,1317892,102,1279444,197,0,0,0,4210591169,408552
3838976,258984,1308,1279869,103,1322242,199,0,0,0,4210591169,410339
3839010,261600,1308,1239199,104,1279931,201,0,0,0,4210591169,415645
3839038,264216,1308,1234777,105,1239279,203,0,0,0,4210591169,422462
3839067,266832,1308,1199296,106,1239183,205,0,0,0,4210591169,429192
3839093,268140,1308,1160124,107,1199354,206,0,0,0,4210591169,437169
3875396,269448,1308,1196427,107,1160185,207,0,0,0,4210606865,444437
3875480,270756,1308,1191964,108,1196488,208,0,0,0,4210606865,449572
3875513,272064,1308,1191997,107,1196408,209,0,0,0,4210606865,454588
3875542,274680,1308,1182989,108,1196441,211,0,0,0,4210606865,459292
3875569,275988,1308,1155043,110,1196470,212,0,0,0,4210606865,466260
3917145,277296,1308,1196619,110,1155104,213,0,0,0,4210625177,472171
3917235,278604,1308,1157814,111,1196680,214,0,0,0,4210625177,475657
3917267,279912,1308,1157846,111,1157875,215,0,0,0,4210625177,480908
3917297,282528,1308,1153291,112,1157907,217,0,0,0,4210625177,485829
3917324,283836,1308,1119033,113,1157820,218,0,0,0,4210625177,492866
3917350,285144,1308,1119059,113,1158344,219,0,0,0,4210625177,499236
3955915,287760,1308,1115329,114,1158344,221,0,0,0,4210646105,505173
3955998,289068,1308,1110755,115,1194401,222,0,0,0,4210646105,513155
3956031,290376,1308,1110788,115,1199058,223,0,0,0,4210646105,518802
3956061,291684,1308,1101451,116,1199058,224,0,0,0,4210646105,524085
3956087,292992,1308,1101477,116,1174319,225,0,0,0,4210646105,529579
3956113,294300,1308,1076596,117,1174319,226,0,0,0,4210646105,534726
3995739,295608,1308,1116222,117,1199226,227,0,0,0,4210667033,541039
3995832,296916,1308,1111617,118,1199226,228,0,0,0,4210667033,544541
3995864,298224,1308,1111649,118,1197823,229,0,0,0,4210667033,548187
3995893,299532,1308,1079805,119,1197823,230,0,0,0,4210667033,551679
3995919,300840,1308,1079831,119,1229696,231,0,0,0,4210667033,557005
4036310,302148,1308,1115501,120,1229696,232,0,0,0,4210687961,562004
4036408,303456,1308,1115599,120,1200477,233,0,0,0,4210687961,564450
4036441,304764,1308,1080407,121,1200477,234,0,0,0,4210687961,566877
4036469,306072,1308,1080435,121,1235702,235,0,0,0,4210687961,571546
4036496,307380,1308,1075738,122,1235702,236,0,0,0,4210687961,575955
4036522,308688,1308,1075764,122,1234438,237,0,0,0,4210687961,580444
4076011,311304,1308,1077339,123,1234438,239,0,0,0,4210711505,584695
4076095,312612,1308,1072681,124,1272352,240,0,0,0,4210711505,591012
4076127,313920,1308,1072713,124,1244105,241,0,0,0,4210711505,595092
4076156,315228,1308,1036272,125,1244105,242,0,0,0,4210711505,598979
4076182,316536,1308,1036298,125,1280575,243,0,0,0,4210711505,605226
4119079,317844,1308,1074449,126,1280575,244,0,0,0,4210732433,611060
4119187,319152,1308,1074557,126,1279428,245,0,0,0,4210735049,613796
4119229,321768,1308,1041895,127,1279428,247,0,0,0,4210737665,616489
4119261,323076,1308,1037165,128,1312132,248,0,0,0,4210737665,623943
4119288,324384,1308,1037192,128,1282361,249,0,0,0,4210737665,629029
4159189,327000,1308,1040012,129,1282361,251,0,0,0,4210748129,633820
4159313,329616,1308,1035374,130,1319442,253,0,0,0,4210753361,640602
4159351,330924,1308,1003778,131,1318390,254,0,0,0,4210753361,647540
4159380,332232,1308,1003807,131,1350024,255,0,0,0,4210753361,654236
4159408,334848,1308,999060,132,1350024,257,0,0,0,4210753361,660477
4196957,336156,1308,1027078,133,1324155,258,0,0,0,4210769057,669208
4197068,337464,1308,1027189,133,1333686,259,0,0,0,4210771673,672754
4197116,338772,1308,1000388,134,1333686,260,0,0,0,4210774289,676172
4197146,340080,1308,1000418,134,1354790,261,0,0,0,4210774289,681691
4197174,342696,1308,995690,135,1354790,263,0,0,0,4210774289,686877
4197231,344004,1308,957492,136,1359546,264,0,0,0,4210774289,694719
4235707,345312,1308,995968,136,1386381,265,0,0,0,4210787369,702999
4235819,346620,1308,991318,137,1386381,266,0,0,0,4210789985,707308
4235863,347928,1308,991362,137,1391143,267,0,0,0,4210792601,711828
4235894,349236,1308,959588,138,1391143,268,0,0,0,4210792601,716123
4236136,350544,1308,959830,137,1395735,269,0,0,0,4210795217,723078
4275845,351852,1308,994806,138,1395735,270,0,0,0,4210800449,729540
4275976,353160,1308,994937,139,1400468,271,0,0,0,4210803065,732352
4276023,354468,1308,985519,140,1400468,272,0,0,0,4210805681,735131
4276053,355776,1308,985549,140,1404303,273,0,0,0,4210805681,738764
4276080,357084,1308,959755,141,1404303,274,0,0,0,4210805681,742277
4318553,358392,1308,1002228,141,1430124,275,0,0,0,4210813529,748117
4318662,359700,1308,997600,142,1430124,276,0,0,0,4210816145,749564
4318737,361008,1308,997675,142,1400594,277,0,0,0,4210818761,751594
4318776,362316,1308,960893,143,1400594,278,0,0,0,4210821377,753689
4319422,363624,1308,961539,143,1437415,279,0,0,0,4210821377,759364
4355924,364932,1308,993311,144,1437415,280,0,0,0,4210826609,764637
4356037,366240,1308,993424,144,1436574,281,0,0,0,4210829225,766514
4356084,367548,1308,956821,145,1436574,282,0,0,0,4210831841,768474
4356114,368856,1308,956851,145,1473224,283,0,0,0,4210831841,774102
4356142,370164,1308,952140,146,1473224,284,0,0,0,4210831841,779392
4396391,371472,1308,992389,146,1444538,285,0,0,0,4210839689,784859
4396506,372780,1308,959754,147,1444538,286,0,0,0,4210842305,785948
4396552,374088,1308,959800,147,1477288,287,0,0,0,4210844921,790521
4396584,375396,1308,955096,148,1477288,288,0,0,0,4210844921,794872
4396611,376704,1308,955123,148,1476499,289,0,0,0,4210844921,799513
4436159,378012,1308,958031,149,1476499,290,0,0,0,4210852769,803928
4436276,379320,1308,958148,149,1513139,291,0,0,0,4210855385,807841
4436323,381936,1308,953450,150,1513139,293,0,0,0,4210858001,811600
4436353,383244,1308,944009,151,1483039,294,0,0,0,4210858001,818442
4436407,384552,1308,944063,148,1452819,295,0,0,0,4210858001,823421
4476964,385860,1308,975304,149,1452819,296,0,0,0,4210868465,828134
4477093,387168,1308,975433,150,1462135,297,0,0,0,4210871081,829240
4477140,388476,1308,966164,151,1462135,298,0,0,0,4210873697,830529
4477170,389784,1308,966194,152,1471451,299,0,0,0,4210873697,832992
4477225,392400,1308,956933,153,1471451,301,0,0,0,4210873697,835481
4515834,395016,1308,986225,155,1480767,303,0,0,0,4210884161,841720
4515981,396324,1308,977090,156,1490084,304,0,0,0,4210889393,844655
4516015,397632,1308,977124,151,1454356,305,0,0,0,4210889393,846181
4516220,398940,1308,968397,152,1454356,306,0,0,0,4210892009,847847
4516250,400248,1308,968427,153,1463288,307,0,0,0,4210892009,850595
4555996,401556,1308,999241,154,1463288,308,0,0,0,4210899857,853334
4556107,402864,1308,999352,155,1472220,309,0,0,0,4210902473,852678
4556155,404172,1308,990468,156,1472220,310,0,0,0,4210905089,852432
4556186,405480,1308,990499,157,1481152,311,0,0,0,4210905089,853519
4556214,406788,1308,981595,158,1481152,312,0,0,0,4210905089,854798
4596205,408096,1308,1021586,153,1415261,313,0,0,0,4210912937,857221
4596321,409404,1308,1013180,154,1415261,314,0,0,0,4210915553,855309
4596364,410712,1308,1013223,155,1423783,315,0,0,0,4210918169,854891
4596395,412020,1308,1004733,156,1423783,316,0,0,0,4210918169,854853
4596422,413328,1308,1004760,157,1432304,317,0,0,0,4210918169,856063
4639061,414636,1308,1038878,158,1432304,318,0,0,0,4210926017,857444
4639172,415944,1308,1038989,159,1440825,319,0,0,0,4210928633,855315
4639220,417252,1308,1030515,160,1440825,320,0,0,0,4210931249,853784
4639249,418560,1308,1030544,161,1449347,321,0,0,0,4210931249,853678
4639304,419868,1308,1022078,162,1449347,322,0,0,0,4210931249,853905
4676593,421176,1308,1059367,156,1412898,323,0,0,0,4210939097,855319
4676706,422484,1308,1051373,157,1412898,324,0,0,0,4210941713,852953
4676753,423792,1308,1051420,158,1421005,325,0,0,0,4210944329,852056
4676962,425100,1308,1043523,159,1421005,326,0,0,0,4210946945,851592
4676994,426408,1308,1043555,160,1429111,327,0,0,0,4210946945,852323
4716675,427716,1308,1075129,161,1429111,328,0,0,0,4210952177,853274
4716789,429024,1308,1075243,162,1437218,329,0,0,0,4210954793,851165
4716838,430332,1308,1067185,163,1437218,330,0,0,0,4210957409,849641
4716868,431640,1308,1067215,164,1445325,331,0,0,0,4210957409,849451
4717036,432948,1308,1059277,165,1445325,332,0,0,0,4210960025,849594
4756135,434256,1308,1098376,160,1376317,333,0,0,0,4210965257,850836
4756268,435564,1308,1090762,161,1376317,334,0,0,0,4210967873,848281
4756312,436872,1308,1090806,162,1384064,335,0,0,0,4210970489,847139
4756343,438180,1308,1083091,163,1384064,336,0,0,0,4210970489,846452
4797046,439488,1308,1123794,164,1391810,337,0,0,0,4210975721,846926
4797158,442104,1308,1116159,165,1391810,339,0,0,0,4210978337,843627
4797206,444720,1308,1108461,167,1399557,341,0,0,0,4210980953,844249
4797236,446028,1308,1100744,169,1407303,342,0,0,0,4210980953,846144
4835903,447336,1308,1139411,165,1372432,343,0,0,0,4210991417,846737
4836018,449952,1308,1132098,166,1372432,345,0,0,0,4210994033,843800
4836068,451260,1308,1124719,168,1379860,346,0,0,0,4210996649,844646
4836098,452568,1308,1124749,169,1387289,347,0,0,0,4210996649,844305
4876060,453876,1308,1157282,170,1387289,348,0,0,0,4211004497,844303
4876173,455184,1308,1157395,171,1394718,349,0,0,0,4211007113,841501
4876220,456492,1308,1150014,172,1394718,350,0,0,0,4211009729,839360
4876258,457800,1308,1150052,173,1402146,351,0,0,0,4211009729,838487
4916995,459108,1308,1183360,174,1402146,352,0,0,0,4211014961,838017
4917110,460416,1308,1183475,167,1332578,353,0,0,0,4211017577,834813
4917156,461724,1308,1176511,168,1332578,354,0,0,0,4211020193,832322
4956334,463032,1308,1215689,169,1339588,355,0,0,0,4211022809,831084
4956447,464340,1308,1208793,170,1339588,356,0,0,0,4211025425,826764
4956492,465648,1308,1208838,171,1346597,357,0,0,0,4211028041,823934
4956523,466956,1308,1201859,172,1346597,358,0,0,0,4211028041,821763
4995898,468264,1308,1241234,173,1353607,359,0,0,0,4211033273,820773
4996029,469572,1308,1234355,174,1353607,360,0,0,0,4211035889,816768
4996074,470880,1308,1234400,175,1360617,361,0,0,0,4211038505,814178
4996244,472188,1308,1227560,176,1360617,362,0,0,0,4211041121,812207
5039617,473496,1308,1270933,177,1367627,363,0,0,0,4211043737,811351
5039731,474804,1308,1264037,178,1367627,364,0,0,0,4211046353,807234
5039776,476112,1308,1264082,174,1295854,365,0,0,0,4211048969,804524
5039807,477420,1308,1257389,175,1295854,366,0,0,0,4211048969,802444
5075504,478728,1308,1293086,176,1302578,367,0,0,0,4211054201,801456
5075621,480036,1308,1286479,177,1319983,368,0,0,0,4211056817,797965
5075667,481344,1308,1286525,178,1320100,369,0,0,0,4211059433,795744
5075698,482652,1308,1279832,179,1320146,370,0,0,0,4211059433,794079
5115896,483960,1308,1320030,180,1320177,371,0,0,0,4211064665,793428
5116029,485268,1308,1313439,181,1360375,372,0,0,0,4211067281,789955
5116077,486576,1308,1313487,182,1360508,373,0,0,0,4211069897,787727
5116108,487884,1308,1306794,183,1360556,374,0,0,0,4211069897,786051
5156087,489192,1308,1346773,178,1320014,375,0,0,0,4211075129,785368
5156210,490500,1308,1340493,179,1359993,376,0,0,0,4211077745,781977
5156257,491808,1308,1340540,180,1360116,377,0,0,0,4211080361,779774
5156315,493116,1308,1334195,181,1360163,378,0,0,0,4211080361,778114
5198167,494424,1308,1376047,182,1360221,379,0,0,0,4211085593,777398
5198300,495732,1308,1369777,183,1402073,380,0,0,0,4211088209,773927
5198344,497040,1308,1369821,184,1402206,381,0,0,0,4211090825,771636
5198631,498348,1308,1363705,185,1402250,382,0,0,0,4211093441,769896
5235794,499656,1308,1400868,186,1402537,383,0,0,0,4211096057,769074
5235908,502272,1308,1394579,187,1439700,385,0,0,0,4211098673,765938
5235958,504888,1308,1388226,189,1439814,387,0,0,0,4211101289,765860
5276443,506196,1308,1422308,191,1439864,388,0,0,0,4211109137,766727
5276562,507504,1308,1422427,182,1437350,389,0,0,0,4211111753,763634
5276609,508812,1308,1416588,183,1437469,390,0,0,0,4211114369,761191
5276640,510120,1308,1416619,184,1437516,391,0,0,0,4211114369,759717
5316168,511428,1308,1450260,185,1437547,392,0,0,0,4211119601,758673
5316279,512736,1308,1450371,186,1477075,393,0,0,0,4211122217,755706
5316355,514044,1308,1444561,187,1477186,394,0,0,0,4211124833,753368
5316392,515352,1308,1444598,188,1477262,395,0,0,0,4211127449,751966
5358923,516660,1308,1481243,189,1477299,396,0,0,0,4211130065,750979
5359281,517968,1308,1481601,190,1519830,397,0,0,0,4211132681,747926
5359572,519276,1308,1476006,191,1520188,398,0,0,0,4211135297,745494
5359618,520584,1308,1476052,192,1520479,399,0,0,0,4211137913,743980
5386601,521892,1308,1497149,193,1520525,400,0,0,0,4211140529,742891
5386731,523200,1308,1497279,188,1511032,401,0,0,0,4211143145,740817
5386780,524508,1308,1491788,189,1511162,402,0,0,0,4211145761,739237
5386811,525816,1308,1491819,190,1511211,403,0,0,0,4211145761,738439
5386839,527124,1308,1486306,191,1511242,404,0,0,0,4211145761,737967
5386865,528432,1308,1486332,192,1511270,405,0,0,0,4211145761,738127
5386905,529740,1308,1480832,193,1511296,406,0,0,0,4211145761,738488
5386931,531048,1308,1480858,194,1511336,407,0,0,0,4211145761,739371
5386957,532356,1308,1475344,195,1511362,408,0,0,0,4211145761,740363
5388762,533664,1308,1477149,196,1511388,409,0,0,0,4211150993,741799
5396573,534972,1308,1479419,197,1513193,410,0,0,0,4211156225,743163
5396629,536280,1308,1479475,198,1521004,411,0,0,0,4211156225,744433
5396661,537588,1308,1473967,199,1521060,412,0,0,0,4211156225,745762
5396685,538896,1308,1473991,200,1521092,413,0,0,0,4211156225,747494
5396745,540204,1308,1468510,201,1521116,414,0,0,0,4211156225,749230
5396952,541512,1308,1468717,195,1479395,415,0,0,0,4211156225,751320
5418427,542820,1308,1485014,196,1479602,416,0,0,0,4211171921,753359
5418509,544128,1308,1485096,197,1501077,417,0,0,0,4211171921,754323
5418543,546744,1308,1479952,198,1501159,419,0,0,0,4211171921,755381
5418572,548052,1308,1474802,200,1501193,420,0,0,0,4211171921,758628
5418598,549360,1308,1474828,201,1501222,421,0,0,0,4211171921,760470
5418625,550668,1308,1469677,202,1501248,422,0,0,0,4211171921,762302
5418650,551976,1308,1469702,203,1501275,423,0,0,0,4211171921,764461
5418676,553284,1308,1464549,204,1501300,424,0,0,0,4211171921,766572
5418717,554592,1308,1464590,205,1501326,425,0,0,0,4211171921,768978
5418743,555900,1308,1459438,206,1501367,426,0,0,0,4211171921,771306
5436054,557208,1308,1476749,207,1501393,427,0,0,0,4211185001,773907
