now_us,bytes_acked,mss,rtt_us,tp_deliver_rate,tp_interval,tp_delivered,lost_pkt,total_retrans_pkt,app_limited,snd_nxt,sk_pacing_rate,snd_una
0,1308,1308,718294,0,0,2,0,0,1,3599008197,38760,3598996425
39521,2616,1308,757815,1,718294,3,0,0,1,3599010813,42296,3598997733
79342,3924,1308,797613,2,757815,4,0,0,1,3599013429,45494,3598999041
119486,5232,1308,837757,3,797636,5,0,0,1,3599016045,48343,3599000349
158935,6540,1308,877114,4,837780,6,0,0,1,3599018661,50848,3599001657
197030,7848,1308,915209,5,877229,7,0,0,1,3599021277,53036,3599002965
240225,10464,1308,958404,6,915324,9,0,0,1,3599023893,54944,3599005581
280283,11772,1308,998372,8,958519,10,0,0,1,3599029125,59880,3599006889
319544,13080,1308,1037633,9,998577,11,0,0,1,3599031741,61146,3599008197
676763,14388,1308,676703,10,1037838,12,0,0,1,3599034357,62214,3599009505
720204,15696,1308,720144,10,718354,13,0,0,0,3599036973,66960,3599010813
758900,17004,1308,719317,11,720204,14,0,0,0,3599039589,71237,3599012121
797104,18312,1308,757521,11,757877,15,0,0,0,3599042205,75510,3599013429
839358,20928,1308,750871,12,757877,17,0,0,0,3599044821,79282,3599016045
879690,23544,1308,737090,13,806758,19,0,0,0,3599050053,86448,3599018661
920137,24852,1308,726090,14,860871,20,0,0,0,3599055285,93839,3599019969
960212,26160,1308,766165,14,912226,21,0,0,0,3599057901,98046,3599021277
999891,27468,1308,756519,15,912226,22,0,0,0,3599060517,101551,3599022585
1039897,28776,1308,796525,15,961551,23,0,0,0,3599063133,105213,3599023893
1079309,30084,1308,788324,16,961551,24,0,0,0,3599065749,108156,3599025201
1120057,31392,1308,829072,15,1009164,25,0,0,0,3599068365,111278,3599026509
1159708,34008,1308,825036,16,1009164,27,0,0,0,3599070981,113674,3599029125
1199808,35316,1308,821449,18,1052851,28,0,0,0,3599076213,119547,3599030433
1239012,36624,1308,860653,18,1096448,29,0,0,0,3599078829,122215,3599031741
1280305,39240,1308,859163,19,1096448,31,0,0,0,3599081445,124172,3599034357
1373056,40548,1308,696247,20,1139231,32,0,0,0,3599086677,129522,3599035665
1399450,41856,1308,722641,20,696293,33,0,0,0,3599089293,135094,3599036973
1439124,43164,1308,718860,21,722687,34,0,0,0,3599091909,139960,3599038281
1479101,44472,1308,758837,21,720204,35,0,0,0,3599094525,144818,3599039589
1519491,45780,1308,760529,22,758897,36,0,0,0,3599097141,148614,3599040897
1573558,47088,1308,814596,22,760591,37,0,0,0,3599099757,152336,3599042205
1612458,48396,1308,815293,23,814658,38,0,0,0,3599102373,154674,3599043513
1637093,49704,1308,839928,23,815354,39,0,0,0,3599104989,157095,3599044821
1679201,51012,1308,839782,24,839989,40,0,0,0,3599107605,158984,3599046129
1720174,52320,1308,880755,23,839843,41,0,0,0,3599110221,161022,3599047437
1759972,53628,1308,905423,24,880816,42,0,0,0,3599112837,162152,3599048745
1814467,54936,1308,959918,25,920614,43,0,0,0,3599115453,162902,3599050053
1856064,57552,1308,971254,26,975109,45,0,0,0,3599118069,162599,3599052669
1879860,60168,1308,967172,26,976374,47,0,0,0,3599123301,165522,3599055285
1919317,62784,1308,978752,28,1000170,49,0,0,0,3599128533,168840,3599057901
1958936,64092,1308,991689,29,999180,50,0,0,0,3599133765,172116,3599059209
1999123,65400,1308,1031876,29,998724,51,0,0,0,3599136381,172391,3599060517
2039402,66708,1308,1039451,30,1038911,52,0,0,0,3599138997,172033,3599061825
2078904,68016,1308,1078953,30,1039511,53,0,0,0,3599141613,171907,3599063133
2119413,69324,1308,1079454,31,1079013,54,0,0,0,3599144229,171250,3599064441
2159047,70632,1308,1119088,31,1079516,55,0,0,0,3599146845,171025,3599065749
2196956,71940,1308,1117587,32,1119150,56,0,0,0,3599149461,170306,3599067057
2238879,73248,1308,1159510,32,1117647,57,0,0,0,3599152077,170058,3599068365
2279480,74556,1308,1159361,33,1159570,58,0,0,0,3599154693,169296,3599069673
2319534,75864,1308,1199415,33,1159423,59,0,0,0,3599157309,168972,3599070981
2358673,77172,1308,1198900,34,1199477,60,0,0,0,3599159925,168207,3599072289
2400185,78480,1308,1240412,33,1198965,61,0,0,0,3599162541,167876,3599073597
2439147,79788,1308,1268433,34,1240477,62,0,0,0,3599165157,167100,3599074905
2479840,81096,1308,1309126,35,1279439,63,0,0,0,3599167773,166215,3599076213
2520266,82404,1308,1320398,36,1320132,64,0,0,0,3599170389,165018,3599077521
2559267,83712,1308,1359399,36,1320458,65,0,0,0,3599173005,164093,3599078829
2600249,85020,1308,1361176,37,1359459,66,0,0,0,3599175621,162918,3599080137
2639620,86328,1308,1400547,37,1361237,67,0,0,0,3599178237,162169,3599081445
2679131,88944,1308,1398764,38,1400608,69,0,0,0,3599180853,161156,3599084061
2719083,90252,1308,1428618,38,1398826,70,0,0,0,3599186085,162676,3599085369
2719189,91560,1308,1428724,39,1438778,71,0,0,0,3599188701,161948,3599086677
2758811,92868,1308,1385696,40,1438884,72,0,0,0,3599191317,161583,3599087985
2758918,94176,1308,1385803,40,1385755,73,0,0,0,3599193933,162186,3599089293
2759221,95484,1308,1359710,41,1385862,74,0,0,0,3599196549,162952,3599090601
2796804,96792,1308,1397293,41,1359771,75,0,0,0,3599199165,164264,3599091909
2796904,98100,1308,1357719,42,1397354,76,0,0,0,3599201781,165065,3599093217
2796948,99408,1308,1357763,42,1357780,77,0,0,0,3599204397,166616,3599094525
2837464,100716,1308,1358301,43,1357824,78,0,0,0,3599207013,168210,3599095833
2837562,102024,1308,1358399,43,1358363,79,0,0,0,3599209629,169835,3599097141
2879548,103332,1308,1359996,44,1358461,80,0,0,0,3599212245,171494,3599098449
2879760,104640,1308,1360208,44,1360057,81,0,0,0,3599214861,173159,3599099757
2879838,105948,1308,1306218,45,1360269,82,0,0,0,3599217477,174850,3599101065
2917016,107256,1308,1343396,45,1306280,83,0,0,0,3599220093,177457,3599102373
2917118,108564,1308,1304598,46,1343458,84,0,0,0,3599222709,179375,3599103681
2917164,109872,1308,1304644,46,1304660,85,0,0,0,3599225325,181954,3599104989
2957791,111180,1308,1320636,47,1304706,86,0,0,0,3599227941,184470,3599106297
2957889,112488,1308,1320734,47,1320698,87,0,0,0,3599230557,186649,3599107605
2958245,113796,1308,1278998,48,1320796,88,0,0,0,3599233173,188804,3599108913
2999723,115104,1308,1320476,48,1279044,89,0,0,0,3599235789,191692,3599110221
2999823,116412,1308,1279586,49,1320522,90,0,0,0,3599238405,193728,3599111529
3039606,117720,1308,1319369,49,1279649,91,0,0,0,3599241021,196517,3599112837
3039713,119028,1308,1279681,50,1319432,92,0,0,0,3599243637,198474,3599114145
3039762,120336,1308,1279730,50,1279741,93,0,0,0,3599246253,201191,3599115453
3079456,121644,1308,1264928,51,1279790,94,0,0,0,3599248869,203833,3599116761
3079563,122952,1308,1265035,51,1264989,95,0,0,0,3599251485,206703,3599118069
3079616,124260,1308,1223491,52,1265096,96,0,0,0,3599254101,209483,3599119377
3119135,125568,1308,1263010,51,1223552,97,0,0,0,3599256717,213040,3599120685
3119242,128184,1308,1255215,52,1263071,99,0,0,0,3599259333,215620,3599123301
3159506,129492,1308,1279584,54,1263178,100,0,0,0,3599264565,220348,3599124609
3159612,130800,1308,1279690,53,1279646,101,0,0,0,3599267181,222445,3599125917
3159665,133416,1308,1264340,54,1279752,103,0,0,0,3599269797,224533,3599128533
3199380,134724,1308,1280000,56,1279805,104,0,0,0,3599275029,229001,3599129841
3199476,136032,1308,1280096,55,1280063,105,0,0,0,3599277645,231033,3599131149
3199749,137340,1308,1272770,56,1280159,106,0,0,0,3599280261,233064,3599132457
3239276,138648,1308,1312297,57,1280432,107,0,0,0,3599282877,235265,3599133765
3239381,139956,1308,1280384,58,1319959,108,0,0,0,3599285493,236534,3599135073
3239432,141264,1308,1280435,58,1280445,109,0,0,0,3599288109,238632,3599136381
3279162,142572,1308,1279979,59,1280496,110,0,0,0,3599290725,240723,3599137689
3279266,143880,1308,1280083,59,1280039,111,0,0,0,3599293341,242819,3599138997
3319470,145188,1308,1280006,60,1280143,112,0,0,0,3599295957,244906,3599140305
3319572,146496,1308,1280108,60,1280068,113,0,0,0,3599298573,246990,3599141613
3319627,147804,1308,1240661,61,1280170,114,0,0,0,3599301189,249067,3599142921
3359626,149112,1308,1280660,61,1240723,115,0,0,0,3599303805,252110,3599144229
3359731,150420,1308,1240259,62,1280722,116,0,0,0,3599306421,254051,3599145537
3359960,151728,1308,1240488,62,1240318,117,0,0,0,3599309037,257020,3599146845
3399419,153036,1308,1240310,63,1240547,118,0,0,0,3599311653,259888,3599148153
3399522,154344,1308,1240413,63,1240372,119,0,0,0,3599314269,262675,3599149461
3439114,155652,1308,1242096,64,1240475,120,0,0,0,3599316885,265383,3599150769
3439220,156960,1308,1242202,64,1242158,121,0,0,0,3599319501,267978,3599152077
3439272,158268,1308,1200333,65,1242264,122,0,0,0,3599322117,270514,3599153385
3479485,159576,1308,1240546,65,1200393,123,0,0,0,3599324733,274144,3599154693
3479702,162192,1308,1200162,66,1240606,125,0,0,0,3599327349,276500,3599157309
3479788,163500,1308,1160192,67,1200222,126,0,0,0,3599332581,282064,3599158617
3519275,164808,1308,1199679,67,1199477,127,0,0,0,3599335197,286550,3599159925
3519384,166116,1308,1160656,68,1199741,128,0,0,0,3599337813,289635,3599161233
3519434,167424,1308,1160706,68,1198955,129,0,0,0,3599340429,293789,3599162541
3559138,168732,1308,1158890,69,1198955,130,0,0,0,3599343045,297739,3599163849
3559244,170040,1308,1158996,69,1240475,131,0,0,0,3599345661,301563,3599165157
3601764,171348,1308,1162557,70,1240475,132,0,0,0,3599348277,305213,3599166465
3601865,172656,1308,1162658,70,1268493,133,0,0,0,3599350893,308595,3599167773
3601920,173964,1308,1122016,71,1268493,134,0,0,0,3599353509,311848,3599169081
3652353,175272,1308,1172449,71,1309190,135,0,0,0,3599356125,316340,3599170389
3652461,176580,1308,1132136,72,1309190,136,0,0,0,3599358741,318893,3599171697
3652536,177888,1308,1132211,72,1320457,137,0,0,0,3599361357,322786,3599173005
3679884,179196,1308,1120555,73,1320457,138,0,0,0,3599363973,326503,3599174313
3679984,180504,1308,1120655,73,1359461,139,0,0,0,3599366589,330478,3599175621
3720124,181812,1308,1119815,74,1359461,140,0,0,0,3599369205,334269,3599176929
3720225,183120,1308,1119916,74,1361236,141,0,0,0,3599371821,337929,3599178237
3720278,184428,1308,1080595,75,1361236,142,0,0,0,3599374437,341438,3599179545
3760339,185736,1308,1120656,75,1400610,143,0,0,0,3599377053,346300,3599180853
3760551,187044,1308,1081374,76,1400610,144,0,0,0,3599379669,349360,3599182161
3760628,188352,1308,1081451,75,1398810,145,0,0,0,3599382285,353866,3599183469
3798707,190968,1308,1111489,76,1398810,147,0,0,0,3599384901,358142,3599186085
3798826,192276,1308,1079681,78,1406851,148,0,0,0,3599390133,363334,3599187393
3798866,193584,1308,1079721,78,1428680,149,0,0,0,3599390133,367442,3599188701
3839352,194892,1308,1112131,79,1428680,150,0,0,0,3599395365,371362,3599190009
3839459,196200,1308,1112238,79,1436756,151,0,0,0,3599397981,373749,3599191317
3879139,197508,1308,1120267,80,1436756,152,0,0,0,3599400597,376128,3599192625
3879249,198816,1308,1120377,80,1385757,153,0,0,0,3599403213,378162,3599193933
3879326,200124,1308,1112389,81,1385757,154,0,0,0,3599405829,380228,3599195241
3916914,201432,1308,1149977,81,1393822,155,0,0,0,3599408445,382668,3599196549
3917023,202740,1308,1134032,82,1393822,156,0,0,0,3599411061,383481,3599197857
3917073,204048,1308,1134082,82,1383480,157,0,0,0,3599413677,385162,3599199165
3958708,206664,1308,1159792,83,1383480,159,0,0,0,3599416293,386918,3599201781
3959284,207972,1308,1144519,84,1399405,160,0,0,0,3599421525,389953,3599203089
3999595,209280,1308,1184830,84,1375580,161,0,0,0,3599424141,391515,3599204397
4000019,211896,1308,1169554,85,1375580,163,0,0,0,3599426757,391421,3599207013
4000108,213204,1308,1154091,86,1391280,164,0,0,0,3599431989,394577,3599208321
4039280,214512,1308,1193263,86,1366854,165,0,0,0,3599434605,396274,3599209629
4039385,215820,1308,1177964,87,1366854,166,0,0,0,3599437221,396343,3599210937
4039436,217128,1308,1178015,87,1382258,167,0,0,0,3599439837,397345,3599212245
4079369,218436,1308,1199759,88,1382258,168,0,0,0,3599442453,398497,3599213553
4079471,219744,1308,1199861,88,1360058,169,0,0,0,3599445069,398846,3599214861
4079525,222360,1308,1187743,89,1360058,171,0,0,0,3599447685,399425,3599217477
4118806,223668,1308,1212062,90,1372230,172,0,0,0,3599452917,402964,3599218785
4118910,224976,1308,1212166,90,1333124,173,0,0,0,3599455533,403325,3599220093
4158819,226284,1308,1237334,91,1333124,174,0,0,0,3599458149,403911,3599221401
4158922,227592,1308,1237437,91,1347865,175,0,0,0,3599460765,403623,3599222709
4158976,228900,1308,1222907,92,1347865,176,0,0,0,3599463381,403644,3599224017
4198701,230208,1308,1262632,92,1323549,177,0,0,0,3599465997,404548,3599225325
4198810,232824,1308,1248363,93,1323549,179,0,0,0,3599468613,403935,3599227941
4198862,234132,1308,1234234,94,1337927,180,0,0,0,3599471229,406432,3599229249
4239505,235440,1308,1274877,94,1327473,181,0,0,0,3599476461,407576,3599230557
4239610,236748,1308,1260967,95,1327473,182,0,0,0,3599479077,407140,3599231865
4277174,238056,1308,1298531,95,1341488,183,0,0,0,3599481693,407607,3599233173
4277282,239364,1308,1284783,96,1341488,184,0,0,0,3599484309,406725,3599234481
4277333,240672,1308,1284834,96,1319037,185,0,0,0,3599486925,406790,3599235789
4319355,241980,1308,1313209,97,1319088,186,0,0,0,3599489541,407107,3599237097
4319461,243288,1308,1313315,97,1326899,187,0,0,0,3599492157,406491,3599238405
4319511,245904,1308,1299862,98,1326899,189,0,0,0,3599494773,406213,3599241021
4359637,247212,1308,1319968,99,1319688,190,0,0,0,3599500005,408835,3599242329
4359739,248520,1308,1320070,99,1320031,191,0,0,0,3599502621,408761,3599243637
4359793,249828,1308,1313533,100,1320133,192,0,0,0,3599505237,408948,3599244945
4399322,251136,1308,1353062,100,1320080,193,0,0,0,3599507853,409626,3599246253
4437820,252444,1308,1378558,101,1359609,194,0,0,0,3599510469,408900,3599247561
4479002,253752,1308,1419740,101,1398058,195,0,0,0,3599513085,407525,3599248869
4479107,255060,1308,1399589,102,1439240,196,0,0,0,3599515701,405001,3599250177
4519842,256368,1308,1440324,102,1399651,197,0,0,0,3599518317,403849,3599251485
4519950,257676,1308,1434104,103,1440386,198,0,0,0,3599520933,401570,3599252793
4557611,258984,1308,1471765,103,1440387,199,0,0,0,3599523549,400086,3599254101
4557715,260292,1308,1459381,104,1478048,200,0,0,0,3599526165,397674,3599255409
4557767,261600,1308,1459433,104,1478099,201,0,0,0,3599528781,396288,3599256717
4596948,262908,1308,1477750,105,1478151,202,0,0,0,3599531397,395327,3599258025
4597056,264216,1308,1477858,105,1477813,203,0,0,0,3599534013,394086,3599259333
4597107,266832,1308,1471843,106,1477921,205,0,0,0,3599536629,393244,3599261949
4639223,268140,1308,1502087,106,1477865,206,0,0,0,3599541861,394800,3599263257
4639327,269448,1308,1502191,107,1519981,207,0,0,0,3599544477,393726,3599264565
4639381,272064,1308,1479813,108,1520085,209,0,0,0,3599547093,393023,3599267181
4639418,274680,1308,1473970,109,1479875,211,0,0,0,3599547093,395216,3599269797
4639450,275988,1308,1462351,110,1479806,212,0,0,0,3599547093,397774,3599271105
4639481,277296,1308,1462382,109,1479785,213,0,0,0,3599547093,399047,3599272413
4678894,278604,1308,1490372,110,1479816,214,0,0,0,3599562789,400383,3599273721
4678921,279912,1308,1490399,111,1519229,215,0,0,0,3599565405,400809,3599275029
4678982,281220,1308,1479036,112,1519256,216,0,0,0,3599565405,401403,3599276337
4678991,282528,1308,1479045,112,1479602,217,0,0,0,3599565405,402533,3599277645
4679040,283836,1308,1467771,113,1479611,218,0,0,0,3599565405,403742,3599278953
4679049,285144,1308,1467780,113,1479564,219,0,0,0,3599565405,405410,3599280261
4719169,286452,1308,1496676,114,1479573,220,0,0,0,3599578485,407091,3599281569
4719264,287760,1308,1496771,114,1519420,221,0,0,0,3599581101,407779,3599282877
4719308,289068,1308,1479970,115,1519515,222,0,0,0,3599581101,408598,3599284185
4719341,290376,1308,1480003,115,1480032,223,0,0,0,3599581101,410116,3599285493
4719374,291684,1308,1474506,116,1480065,224,0,0,0,3599581101,411663,3599286801
4719405,292992,1308,1474537,116,1479993,225,0,0,0,3599581101,413430,3599288109
4759248,294300,1308,1503417,117,1480024,226,0,0,0,3599594181,415197,3599289417
4759344,295608,1308,1503513,117,1519816,227,0,0,0,3599596797,415946,3599290725
4759396,296916,1308,1480174,118,1519912,228,0,0,0,3599599413,416816,3599292033
4759456,298224,1308,1480234,118,1480234,229,0,0,0,3599599413,418617,3599293341
4759490,299532,1308,1474881,119,1480294,230,0,0,0,3599599413,420412,3599294649
4759521,300840,1308,1474912,119,1480224,231,0,0,0,3599599413,422395,3599295957
4759552,303456,1308,1440022,120,1480255,233,0,0,0,3599599413,424351,3599298573
4799256,304764,1308,1474431,121,1440082,234,0,0,0,3599615109,429320,3599299881
4799337,306072,1308,1474512,121,1479684,235,0,0,0,3599615109,431100,3599301189
4799379,307380,1308,1464050,122,1479765,236,0,0,0,3599615109,432876,3599302497
4799411,308688,1308,1464082,122,1479752,237,0,0,0,3599615109,435038,3599303805
4799443,309996,1308,1439755,123,1479784,238,0,0,0,3599615109,437154,3599305113
4799473,311304,1308,1439785,123,1439817,239,0,0,0,3599615109,440140,3599306421
4839809,312612,1308,1474973,124,1439847,240,0,0,0,3599630805,442988,3599307729
4839902,313920,1308,1475066,124,1480078,241,0,0,0,3599633421,444378,3599309037
4839946,315228,1308,1464931,125,1480171,242,0,0,0,3599633421,445812,3599310345
4839979,316536,1308,1464964,125,1479986,243,0,0,0,3599633421,447673,3599311653
4840036,319152,1308,1440557,126,1480019,245,0,0,0,3599633421,449524,3599314269
4840069,321768,1308,1435611,127,1440617,247,0,0,0,3599633421,454096,3599316885
4879434,323076,1308,1440259,128,1440547,248,0,0,0,3599651733,458756,3599318193
4879509,324384,1308,1440334,128,1440320,249,0,0,0,3599651733,461320,3599319501
4879551,325692,1308,1435495,129,1440395,250,0,0,0,3599651733,463792,3599320809
4879584,327000,1308,1435528,129,1440331,251,0,0,0,3599651733,466381,3599322117
4879616,328308,1308,1425889,130,1440364,252,0,0,0,3599651733,468877,3599323425
4879649,329616,1308,1425922,130,1440344,253,0,0,0,3599651733,471685,3599324733
4919989,332232,1308,1440442,131,1440377,255,0,0,0,3599667429,474377,3599327349
4920088,333540,1308,1435811,132,1440504,256,0,0,0,3599670045,478180,3599328657
4920127,334848,1308,1435850,131,1440386,257,0,0,0,3599670045,480343,3599329965
4920162,336156,1308,1426610,132,1440425,258,0,0,0,3599670045,482463,3599331273
4920194,337464,1308,1426642,133,1440460,259,0,0,0,3599670045,484937,3599332581
4920225,338772,1308,1417399,134,1440492,260,0,0,0,3599670045,487332,3599333889
4959017,340080,1308,1456191,134,1440437,261,0,0,0,3599685741,490054,3599335197
4959112,341388,1308,1439772,135,1479229,262,0,0,0,3599688357,491011,3599336505
4959177,342696,1308,1439837,135,1439837,263,0,0,0,3599688357,492775,3599337813
4959214,344004,1308,1435358,136,1439902,264,0,0,0,3599688357,494543,3599339121
4959245,345312,1308,1435389,136,1439830,265,0,0,0,3599688357,496510,3599340429
4959275,346620,1308,1426514,137,1439861,266,0,0,0,3599688357,498458,3599341737
4959321,347928,1308,1426560,137,1439841,267,0,0,0,3599688357,500777,3599343045
4999552,349236,1308,1440353,138,1439887,268,0,0,0,3599704053,503036,3599344353
4999651,350544,1308,1440452,138,1440414,269,0,0,0,3599706669,504637,3599345661
4999698,353160,1308,1436161,139,1440513,271,0,0,0,3599709285,506260,3599348277
5000005,354468,1308,1398182,140,1440454,272,0,0,0,3599709285,509918,3599349585
5000064,355776,1308,1398241,140,1398241,273,0,0,0,3599709285,513450,3599350893
5000101,357084,1308,1394040,141,1398300,274,0,0,0,3599709285,516786,3599352201
5039154,358392,1308,1433093,141,1398236,275,0,0,0,3599722365,520142,3599353509
5039259,359700,1308,1424809,142,1437289,276,0,0,0,3599724981,521532,3599354817
5039312,361008,1308,1424862,142,1437339,277,0,0,0,3599727597,523356,3599356125
5039350,362316,1308,1386933,143,1437392,278,0,0,0,3599727597,525179,3599357433
5039382,363624,1308,1386965,143,1386997,279,0,0,0,3599727597,528764,3599358741
5039414,366240,1308,1382895,144,1387029,281,0,0,0,3599727597,532149,3599361357
5079342,367548,1308,1414718,145,1386953,282,0,0,0,3599740677,537405,3599362665
5079449,368856,1308,1414825,145,1426806,283,0,0,0,3599743293,539113,3599363973
5079502,371472,1308,1399561,146,1426913,285,0,0,0,3599745909,540832,3599366589
5079538,372780,1308,1395639,147,1399618,286,0,0,0,3599745909,545156,3599367897
5079570,374088,1308,1395671,147,1399554,287,0,0,0,3599745909,547746,3599369205
5079793,375396,1308,1359610,148,1399586,288,0,0,0,3599748525,550248,3599370513
5119318,376704,1308,1399135,148,1359669,289,0,0,0,3599758989,554453,3599371821
5119424,378012,1308,1395371,149,1399194,290,0,0,0,3599761605,556427,3599373129
5119486,379320,1308,1395433,149,1399199,291,0,0,0,3599764221,558576,3599374437
5119523,380628,1308,1387808,150,1399261,292,0,0,0,3599764221,560689,3599375745
5119555,381936,1308,1387840,150,1399245,293,0,0,0,3599764221,563156,3599377053
5119586,383244,1308,1359185,151,1399277,294,0,0,0,3599764221,565552,3599378361
5159125,384552,1308,1398724,151,1359247,295,0,0,0,3599774685,569347,3599379669
5159232,385860,1308,1395087,152,1398786,296,0,0,0,3599777301,570892,3599380977
5159284,387168,1308,1395139,152,1398681,297,0,0,0,3599779917,572663,3599382285
5159320,388476,1308,1387782,153,1398733,298,0,0,0,3599779917,574445,3599383593
5159351,389784,1308,1387813,153,1398692,299,0,0,0,3599779917,576619,3599384901
5159383,391092,1308,1360612,154,1398723,300,0,0,0,3599779917,578756,3599386209
5159413,392400,1308,1360642,153,1360676,301,0,0,0,3599779917,582285,3599387517
5199000,393708,1308,1396629,154,1360706,302,0,0,0,3599792997,585624,3599388825
5199112,395016,1308,1396741,155,1400293,303,0,0,0,3599795613,586885,3599390133
5199165,396324,1308,1389594,156,1400405,304,0,0,0,3599798229,588216,3599391441
5199200,397632,1308,1389629,155,1400299,305,0,0,0,3599798229,589994,3599392749
5199233,400248,1308,1382617,156,1400334,307,0,0,0,3599798229,591783,3599395365
5199292,401556,1308,1359879,158,1400367,308,0,0,0,3599798229,595843,3599396673
5239285,402864,1308,1399872,158,1359940,309,0,0,0,3599811309,599213,3599397981
5239391,404172,1308,1396479,159,1399933,310,0,0,0,3599813925,600239,3599399289
5239443,405480,1308,1396531,159,1399932,311,0,0,0,3599816541,601554,3599400597
5239479,406788,1308,1360275,160,1399984,312,0,0,0,3599816541,602936,3599401905
5239511,408096,1308,1360307,160,1360340,313,0,0,0,3599816541,606355,3599403213
5239543,409404,1308,1356880,161,1360372,314,0,0,0,3599816541,609597,3599404521
5270320,410712,1308,1387657,161,1360294,315,0,0,0,3599827005,612873,3599405829
5270427,412020,1308,1380884,162,1391071,316,0,0,0,3599829621,614271,3599407137
5270477,413328,1308,1380934,162,1391101,317,0,0,0,3599832237,616108,3599408445
5270514,414636,1308,1353536,163,1391151,318,0,0,0,3599832237,617948,3599409753
5276780,415944,1308,1359802,163,1353600,319,0,0,0,3599837469,621337,3599411061
5276858,417252,1308,1356469,164,1359866,320,0,0,0,3599837469,624198,3599412369
5276896,418560,1308,1356507,164,1359835,321,0,0,0,3599837469,627138,3599413677
5276930,419868,1308,1349749,165,1359873,322,0,0,0,3599837469,629954,3599414985
5276961,421176,1308,1349780,165,1359857,323,0,0,0,3599837469,633054,3599416293
5277074,423792,1308,1318303,166,1359888,325,0,0,0,3599837469,636015,3599418909
5277129,426408,1308,1315004,166,1318366,327,0,0,0,3599840085,642625,3599421525
5314566,427716,1308,1345732,168,1318421,328,0,0,0,3599861013,649138,3599422833
5314660,429024,1308,1345826,168,1355282,329,0,0,0,3599863629,651571,3599424141
5314891,430332,1308,1315232,169,1355376,330,0,0,0,3599863629,653939,3599425449
5314949,431640,1308,1315290,169,1315296,331,0,0,0,3599863629,658119,3599426757
5316735,432948,1308,1313735,170,1315354,332,0,0,0,3599863629,662039,3599428065
5316808,434256,1308,1313808,169,1316716,333,0,0,0,3599863629,665829,3599429373
5316847,435564,1308,1307217,170,1316789,334,0,0,0,3599863629,669403,3599430681
5316879,436872,1308,1307249,171,1316828,335,0,0,0,3599863629,673205,3599431989
5316912,438180,1308,1300652,172,1316860,336,0,0,0,3599863629,676793,3599433297
5316967,439488,1308,1300707,172,1316804,337,0,0,0,3599863629,680617,3599434605
5354510,440796,1308,1315168,173,1316859,338,0,0,0,3599887173,684223,3599435913
5354605,442104,1308,1315263,173,1315230,339,0,0,0,3599889789,686700,3599437221
5354648,443412,1308,1312005,174,1315325,340,0,0,0,3599889789,689112,3599438529
5354683,444720,1308,1312040,174,1315263,341,0,0,0,3599889789,691685,3599439837
5354715,446028,1308,1305489,175,1315298,342,0,0,0,3599889789,694187,3599441145
5356493,447336,1308,1307267,175,1315279,343,0,0,0,3599892405,697059,3599442453
5356566,448644,1308,1277137,176,1317057,344,0,0,0,3599892405,699709,3599443761
5356603,449952,1308,1277174,176,1277197,345,0,0,0,3599892405,704298,3599445069
5356636,451260,1308,1273927,177,1277234,346,0,0,0,3599892405,708589,3599446377
5356799,452568,1308,1274090,177,1277165,347,0,0,0,3599892405,712840,3599447685
5356857,453876,1308,1267599,178,1277328,348,0,0,0,3599892405,716822,3599448993
5394894,455184,1308,1305636,177,1277332,349,0,0,0,3599915949,721027,3599450301
5394991,456492,1308,1299241,178,1315369,350,0,0,0,3599918565,722323,3599451609
5395032,457800,1308,1299282,179,1315466,351,0,0,0,3599918565,724153,3599452917
5410687,459108,1308,1291822,180,1315507,352,0,0,0,3599923797,726002,3599454225
5410815,460416,1308,1291950,180,1291881,353,0,0,0,3599926413,728395,3599455533
5410866,463032,1308,1288758,181,1292009,355,0,0,0,3599929029,730735,3599458149
5410902,464340,1308,1252022,182,1291956,356,0,0,0,3599929029,735281,3599459457
5410934,465648,1308,1252054,182,1252083,357,0,0,0,3599929029,740376,3599460765
5410966,468264,1308,1248845,183,1252115,359,0,0,0,3599929029,745121,3599463381
5411003,470880,1308,1242401,184,1252044,361,0,0,0,3599929029,751835,3599465997
5434302,472188,1308,1235537,185,1252027,362,0,0,0,3599947341,758739,3599467305
5434326,473496,1308,1235561,185,1262696,363,0,0,0,3599947341,763795,3599468613
5434336,476112,1308,1232333,186,1262696,365,0,0,0,3599947341,768508,3599471229
5434345,477420,1308,1225905,186,1251556,366,0,0,0,3599947341,775238,3599472537
5438801,478728,1308,1230361,186,1243812,367,0,0,0,3599949957,780103,3599473845
5438828,480036,1308,1223970,187,1243812,368,0,0,0,3599949957,784301,3599475153
5438839,481344,1308,1223981,188,1250230,369,0,0,0,3599949957,788758,3599476461
5439214,482652,1308,1199647,189,1250230,370,0,0,0,3599952573,792941,3599477769
5439239,483960,1308,1199672,189,1274939,371,0,0,0,3599952573,798836,3599479077
5439251,485268,1308,1196472,190,1274939,372,0,0,0,3599952573,804302,3599480385
5474163,486576,1308,1231384,190,1264136,373,0,0,0,3599978733,809652,3599481693
5474240,487884,1308,1197002,191,1264136,374,0,0,0,3599978733,811746,3599483001
5474278,489192,1308,1197040,191,1298595,375,0,0,0,3599978733,816696,3599484309
5474312,490500,1308,1193858,192,1298595,376,0,0,0,3599978733,821319,3599485617
5474344,491808,1308,1193890,192,1287955,377,0,0,0,3599978733,825925,3599486925
