now_us,bytes_acked,mss,rtt_us,tp_deliver_rate,tp_interval,tp_delivered,lost_pkt,total_retrans_pkt,app_limited,snd_nxt,sk_pacing_rate,snd_una
1399850,37932,1308,972046,19,1099242,30,0,0,0,3535739872,112975,3535691476
1440820,39240,1308,1013016,19,1143518,31,0,0,0,3535742488,114450,3535692784
1480008,40548,1308,800042,20,1143518,32,0,0,0,3535745104,115417,3535694092
1519866,41856,1308,839900,20,800114,33,0,0,0,3535747720,120067,3535695400
1560649,43164,1308,839036,21,839972,34,0,0,0,3535750336,123921,3535696708
1600052,44472,1308,878439,21,839111,35,0,0,0,3535752952,127729,3535698016
1639138,45780,1308,878334,22,878514,36,0,0,0,3535755568,130741,3535699324
1680390,47088,1308,919586,22,878405,37,0,0,0,3535758184,133751,3535700632
1719299,48396,1308,919537,23,919657,38,0,0,0,3535760800,135962,3535701940
1759415,49704,1308,959653,23,919610,39,0,0,0,3535763416,138244,3535703248
1801593,51012,1308,961759,24,959726,40,0,0,0,3535766032,139805,3535704556
1840584,52320,1308,1000750,24,961831,41,0,0,0,3535768648,141465,3535705864
1880321,53628,1308,1000002,25,1000822,42,0,0,0,3535771264,142492,3535707172
1920015,54936,1308,1039696,25,1000075,43,0,0,0,3535773880,143736,3535708480
1960379,56244,1308,1038687,26,1039769,44,0,0,0,3535776496,144386,3535709788
1999768,57552,1308,1078076,26,1038757,45,0,0,0,3535779112,145302,3535711096
2039654,58860,1308,1080025,27,1078146,46,0,0,0,3535781728,145679,3535712404
2080647,60168,1308,1121018,27,1080097,47,0,0,0,3535784344,146296,3535713712
2120035,61476,1308,1120738,28,1121090,48,0,0,0,3535786960,146397,3535715020
2159222,62784,1308,1159925,28,1120813,49,0,0,0,3535789576,146809,3535716328
2200228,64092,1308,1160346,29,1160000,50,0,0,0,3535792192,146779,3535717636
2239489,65400,1308,1199607,29,1160417,51,0,0,0,3535794808,147058,3535718944
2280483,66708,1308,1197262,30,1199678,52,0,0,0,3535797424,146925,3535720252
2319362,68016,1308,1236141,30,1197334,53,0,0,0,3535800040,147153,3535721560
2360042,69324,1308,1240399,31,1236213,54,0,0,0,3535802656,146994,3535722868
2400593,70632,1308,1280950,31,1240473,55,0,0,0,3535805272,147082,3535724176
2439934,71940,1308,1279505,32,1281024,56,0,0,0,3535807888,146790,3535725484
2440049,73248,1308,1279620,32,1279575,57,0,0,0,3535810504,146847,3535726792
2480494,74556,1308,1280496,33,1279690,58,0,0,0,3535813120,147173,3535728100
2523370,75864,1308,1323372,33,1280568,59,0,0,0,3535815736,147713,3535729408
2523543,77172,1308,1283498,34,1323444,60,0,0,0,3535818352,147788,3535730716
2560610,78480,1308,1320565,34,1283567,61,0,0,0,3535820968,148728,3535732024
2600332,79788,1308,1320527,35,1320634,62,0,0,0,3535823584,149240,3535733332
2600446,81096,1308,1320641,35,1320601,63,0,0,0,3535826200,149944,3535734640
2639717,82404,1308,1319645,36,1320715,64,0,0,0,3535828816,150809,3535735948
2683349,83712,1308,1363277,36,1319718,65,0,0,0,3535831432,151829,3535737256
2683467,85020,1308,1321841,37,1363350,66,0,0,0,3535834048,152312,3535738564
2721653,86328,1308,1360027,37,1321912,67,0,0,0,3535836664,153602,3535739872
2763189,88944,1308,1363269,38,1360098,69,0,0,0,3535839280,154400,3535742488
2763317,90252,1308,1322423,39,1363339,70,0,0,0,3535844512,157309,3535743796
2802285,91560,1308,1361391,39,1322497,71,0,0,0,3535847128,158938,3535745104
2802394,94176,1308,1322316,40,1361465,73,0,0,0,3535849744,160010,3535747720
2840224,95484,1308,1320286,41,1322386,74,0,0,0,3535854976,163784,3535749028
2881845,96792,1308,1361907,41,1320358,75,0,0,0,3535857592,165615,3535750336
2881963,98100,1308,1321242,42,1361979,76,0,0,0,3535860208,166801,3535751644
2920129,99408,1308,1359408,42,1321314,77,0,0,0,3535862824,168725,3535752952
2960538,100716,1308,1360413,43,1359480,78,0,0,0,3535865440,170041,3535754260
2960656,102024,1308,1360531,43,1360486,79,0,0,0,3535868056,171413,3535755568
3000603,103332,1308,1361392,44,1360604,80,0,0,0,3535870672,172850,3535756876
3040600,104640,1308,1401389,44,1361465,81,0,0,0,3535873288,174330,3535758184
3040719,105948,1308,1360256,45,1401462,82,0,0,0,3535875904,175209,3535759492
3040768,107256,1308,1360305,45,1360329,83,0,0,0,3535878520,176884,3535760800
3079975,108564,1308,1360604,46,1360378,84,0,0,0,3535881136,178588,3535762108
3080093,109872,1308,1360722,46,1360676,85,0,0,0,3535883752,180312,3535763416
3080143,111180,1308,1320655,47,1360794,86,0,0,0,3535886368,182058,3535764724
3119930,112488,1308,1360442,47,1320728,87,0,0,0,3535888984,184507,3535766032
3120011,113796,1308,1318348,48,1360515,88,0,0,0,3535891600,186216,3535767340
3159560,115104,1308,1357897,48,1318418,89,0,0,0,3535894216,188685,3535768648
3159678,116412,1308,1319021,49,1357967,90,0,0,0,3535896832,190399,3535769956
3159727,117720,1308,1319070,49,1319094,91,0,0,0,3535899448,192834,3535771264
3202582,119028,1308,1322189,50,1319143,92,0,0,0,3535902064,195217,3535772572
3202697,120336,1308,1322304,50,1322261,93,0,0,0,3535904680,197498,3535773880
3202747,121644,1308,1282657,51,1322376,94,0,0,0,3535907296,199743,3535775188
3242887,122952,1308,1322797,51,1282732,95,0,0,0,3535909912,202711,3535776496
3243005,124260,1308,1282553,52,1322872,96,0,0,0,3535912528,204802,3535777804
3243053,125568,1308,1282601,52,1282626,97,0,0,0,3535915144,207668,3535779112
3280848,126876,1308,1281005,53,1282674,98,0,0,0,3535917760,210443,3535780420
3280964,128184,1308,1281121,53,1281080,99,0,0,0,3535920376,213170,3535781728
3320636,129492,1308,1280911,54,1281196,100,0,0,0,3535922992,215819,3535783036
3320755,130800,1308,1281030,54,1280982,101,0,0,0,3535925608,218405,3535784344
3320805,132108,1308,1240084,55,1281101,102,0,0,0,3535928224,220928,3535785652
3362934,133416,1308,1282213,55,1240158,103,0,0,0,3535930840,224280,3535786960
3363053,134724,1308,1242945,56,1282287,104,0,0,0,3535933456,226573,3535788268
3363102,136032,1308,1242994,56,1243018,105,0,0,0,3535936072,229711,3535789576
3403208,137340,1308,1243914,57,1243067,106,0,0,0,3535938688,232736,3535790884
3403325,138648,1308,1244031,57,1243986,107,0,0,0,3535941304,235638,3535792192
3440413,141264,1308,1240113,58,1244103,109,0,0,0,3535943920,238450,3535794808
3440541,142572,1308,1200979,59,1240185,110,0,0,0,3535949152,243338,3535796116
3440580,143880,1308,1201018,59,1201052,111,0,0,0,3535949152,247045,3535797424
3479366,145188,1308,1198808,60,1201091,112,0,0,0,3535954384,250590,3535798732
3479480,146496,1308,1198922,60,1198883,113,0,0,0,3535957000,254045,3535800040
3479557,147804,1308,1160121,61,1198997,114,0,0,0,3535959616,257360,3535801348
3520179,149112,1308,1200743,61,1236215,115,0,0,0,3535962232,261578,3535802656
3520296,150420,1308,1160183,62,1236215,116,0,0,0,3535964848,264494,3535803964
3520347,151728,1308,1160234,62,1240470,117,0,0,0,3535967464,268439,3535805272
3562921,153036,1308,1162252,63,1240470,118,0,0,0,3535970080,272204,3535806580
3563038,154344,1308,1162369,63,1281026,119,0,0,0,3535972696,275750,3535807888
3599863,155652,1308,1159857,64,1281026,120,0,0,0,3535975312,279151,3535809196
3599985,156960,1308,1159979,64,1279577,121,0,0,0,3535977928,282499,3535810504
3600035,159576,1308,1151122,65,1279577,123,0,0,0,3535980544,285723,3535813120
3639435,160884,1308,1158868,66,1288484,124,0,0,0,3535985776,291316,3535814428
3639549,162192,1308,1158982,66,1280569,125,0,0,0,3535988392,294345,3535815736
3639600,163500,1308,1116153,67,1280569,126,0,0,0,3535991008,297283,3535817044
3680483,164808,1308,1157036,67,1323449,127,0,0,0,3535993624,301515,3535818352
3680602,166116,1308,1148305,68,1323449,128,0,0,0,3535996240,304211,3535819660
3722308,167424,1308,1190011,68,1292252,129,0,0,0,3535998856,307144,3535820968
3722425,168732,1308,1161739,69,1292252,130,0,0,0,3536001472,308620,3535822276
3722476,170040,1308,1161790,69,1320641,131,0,0,0,3536004088,311123,3535823584
3762735,172656,1308,1162332,70,1320641,133,0,0,0,3536006704,313594,3535826200
3762863,173964,1308,1153736,71,1320598,134,0,0,0,3536011936,318263,3535827508
3762902,175272,1308,1153775,71,1329322,135,0,0,0,3536011936,320967,3535828816
3800190,176580,1308,1160402,72,1329322,136,0,0,0,3536017168,323618,3535830124
3800294,177888,1308,1160506,72,1319716,137,0,0,0,3536019784,325993,3535831432
3800346,179196,1308,1116922,73,1319716,138,0,0,0,3536022400,328349,3535832740
3839258,180504,1308,1155834,73,1363352,139,0,0,0,3536025016,332251,3535834048
3839772,181812,1308,1147760,74,1363352,140,0,0,0,3536027632,334568,3535835356
3880414,183120,1308,1188402,74,1330386,141,0,0,0,3536030248,337173,3535836664
3880534,184428,1308,1158807,75,1330386,142,0,0,0,3536032864,338252,3535837972
3880586,185736,1308,1158859,75,1360101,143,0,0,0,3536035480,340554,3535839280
3919996,187044,1308,1156733,76,1360101,144,0,0,0,3536038096,342848,3535840588
3920100,188352,1308,1156837,75,1363343,145,0,0,0,3536040712,345218,3535841896
3920153,189660,1308,1148575,76,1363343,146,0,0,0,3536043328,347570,3535843204
3963125,190968,1308,1191547,77,1371658,147,0,0,0,3536045944,350224,3535844512
3963234,192276,1308,1175026,78,1371658,148,0,0,0,3536048560,351203,3535845820
4000793,193584,1308,1212585,78,1347314,149,0,0,0,3536051176,352959,3535847128
4000897,194892,1308,1196230,79,1347314,150,0,0,0,3536053792,353349,3535848436
4000947,196200,1308,1196280,79,1363773,151,0,0,0,3536056408,354582,3535849744
4040886,197508,1308,1219870,80,1363773,152,0,0,0,3536059024,355931,3535851052
4040994,198816,1308,1219978,79,1340938,153,0,0,0,3536061640,356491,3535852360
4041046,200124,1308,1204058,80,1340938,154,0,0,0,3536064256,357249,3535853668
4082960,201432,1308,1245972,81,1356910,155,0,0,0,3536066872,358782,3535854976
4083067,202740,1308,1230107,82,1356910,156,0,0,0,3536069488,358813,3535856284
4083116,204048,1308,1230156,82,1333022,157,0,0,0,3536072104,359706,3535857592
4120323,205356,1308,1238405,83,1333022,158,0,0,0,3536074720,360752,3535858900
4120436,206664,1308,1238518,83,1361980,159,0,0,0,3536077336,361624,3535860208
4164523,207972,1308,1274763,84,1361980,160,0,0,0,3536079952,362647,3535861516
4164628,209280,1308,1274868,84,1329039,161,0,0,0,3536082568,362455,3535862824
4164703,210588,1308,1244499,85,1329039,162,0,0,0,3536085184,362552,3535864132
4202999,211896,1308,1282795,85,1359483,163,0,0,0,3536087800,364022,3535865440
4203108,213204,1308,1242495,86,1359483,164,0,0,0,3536090416,364153,3535866748
4203159,214512,1308,1242546,86,1360488,165,0,0,0,3536093032,366015,3535868056
4243394,215820,1308,1275151,87,1360488,166,0,0,0,3536095648,367905,3535869364
4243497,217128,1308,1275254,87,1368118,167,0,0,0,3536098264,368607,3535870672
4283073,218436,1308,1282398,88,1368118,168,0,0,0,3536100880,369476,3535871980
4283175,219744,1308,1282500,88,1361464,169,0,0,0,3536103496,370228,3535873288
4283229,221052,1308,1242555,89,1361464,170,0,0,0,3536106112,371139,3535874596
4319761,222360,1308,1279087,89,1401463,171,0,0,0,3536108728,373674,3535875904
4319868,223668,1308,1271729,90,1401463,172,0,0,0,3536111344,374791,3535877212
4319929,224976,1308,1271790,90,1367676,173,0,0,0,3536113960,376299,3535878520
4359842,226284,1308,1296913,91,1367676,174,0,0,0,3536116576,377871,3535879828
4360726,227592,1308,1297797,91,1382466,175,0,0,0,3536119192,378561,3535881136
4360810,228900,1308,1280761,92,1382466,176,0,0,0,3536121808,379384,3535882444
4402387,230208,1308,1322338,92,1360678,177,0,0,0,3536124424,380995,3535883752
4402819,231516,1308,1310734,93,1360678,178,0,0,0,3536127040,381101,3535885060
4440975,232824,1308,1348890,93,1372714,179,0,0,0,3536129656,381880,3535886368
4441082,234132,1308,1334628,94,1372714,180,0,0,0,3536132272,381396,3535887676
4441135,235440,1308,1334681,94,1360939,181,0,0,0,3536134888,381754,3535888984
4480801,236748,1308,1360169,95,1360992,182,0,0,0,3536137504,382315,3535890292
4480906,238056,1308,1360274,95,1361144,183,0,0,0,3536140120,382119,3535891600
4480959,239364,1308,1346278,96,1361144,184,0,0,0,3536142736,382195,3535892908
4523300,240672,1308,1388619,96,1360948,185,0,0,0,3536145352,383016,3535894216
4523408,241980,1308,1363775,97,1403289,186,0,0,0,3536147968,382446,3535895524
4560629,243288,1308,1400996,97,1363848,187,0,0,0,3536150584,383090,3535896832
4560733,244596,1308,1394230,98,1401069,188,0,0,0,3536153200,382562,3535898140
4560786,245904,1308,1394283,98,1401055,189,0,0,0,3536155816,382589,3535899448
4599399,247212,1308,1419330,99,1401108,190,0,0,0,3536158432,382851,3535900756
4599510,248520,1308,1419441,99,1439672,191,0,0,0,3536161048,382438,3535902064
4599572,249828,1308,1396919,100,1439783,192,0,0,0,3536163664,382316,3535903372
4639845,251136,1308,1437192,100,1396990,193,0,0,0,3536166280,383233,3535904680
4639952,252444,1308,1430677,101,1437263,194,0,0,0,3536168896,382867,3535905988
4640002,253752,1308,1430727,101,1437255,195,0,0,0,3536171512,383012,3535907296
4680599,255060,1308,1458227,102,1437305,196,0,0,0,3536174128,383370,3535908604
4680712,256368,1308,1458340,102,1477852,197,0,0,0,3536176744,382973,3535909912
4719600,257676,1308,1476638,103,1477965,198,0,0,0,3536179360,382857,3535911220
4719704,258984,1308,1476742,103,1476713,199,0,0,0,3536181976,382370,3535912528
4719757,260292,1308,1470408,104,1476817,200,0,0,0,3536184592,382175,3535913836
4759373,261600,1308,1510024,104,1476752,201,0,0,0,3536187208,382446,3535915144
4759728,262908,1308,1497782,105,1516368,202,0,0,0,3536189824,381593,3535916452
4759816,264216,1308,1497870,105,1516675,203,0,0,0,3536192440,381484,3535917760
4800166,265524,1308,1519246,106,1516763,204,0,0,0,3536195056,381612,3535919068
4800270,266832,1308,1519350,106,1519318,205,0,0,0,3536197672,381249,3535920376
4840756,268140,1308,1553700,107,1519422,206,0,0,0,3536200288,381154,3535921684
4840861,269448,1308,1553805,107,1559792,207,0,0,0,3536202904,380187,3535922992
4840917,270756,1308,1520207,108,1559897,208,0,0,0,3536205520,379568,3535924300
4880140,272064,1308,1559430,108,1520281,209,0,0,0,3536208136,380319,3535925608
4880309,273372,1308,1553611,109,1559504,210,0,0,0,3536210752,379945,3535926916
4880367,274680,1308,1553669,109,1559554,211,0,0,0,3536213368,380022,3535928224
4920200,275988,1308,1581661,110,1559612,212,0,0,0,3536215984,380303,3535929532
4920301,277296,1308,1581762,110,1599395,213,0,0,0,3536218600,379887,3535930840
4920357,278604,1308,1557347,111,1599496,214,0,0,0,3536221216,379738,3535932148
4961592,279912,1308,1598582,111,1557423,215,0,0,0,3536223832,380578,3535933456
4961697,281220,1308,1592914,112,1598658,216,0,0,0,3536226448,380246,3535934764
5001593,282528,1308,1632810,112,1598644,217,0,0,0,3536229064,380344,3535936072
5001700,285144,1308,1621529,113,1638540,219,0,0,0,3536231680,379421,3535938688
5002253,286452,1308,1598972,114,1638598,220,0,0,0,3536236912,380844,3535939996
5042077,287760,1308,1638796,114,1599045,221,0,0,0,3536239528,381514,3535941304
5042185,289068,1308,1633354,115,1638869,222,0,0,0,3536242144,381100,3535942612
5042261,290376,1308,1633430,115,1638860,223,0,0,0,3536244760,381111,3535943920
5080035,291684,1308,1639548,116,1638936,224,0,0,0,3536247376,381323,3535945228
5080139,292992,1308,1639652,115,1639622,225,0,0,0,3536249992,381530,3535946536
5122846,294300,1308,1676983,116,1639726,226,0,0,0,3536252608,381910,3535947844
5122950,295608,1308,1677087,117,1682433,227,0,0,0,3536255224,381338,3535949152
5123008,296916,1308,1666395,118,1682537,228,0,0,0,3536257840,381041,3535950460
5159816,298224,1308,1703203,117,1682428,229,0,0,0,3536260456,381297,3535951768
5159923,299532,1308,1692870,118,1719236,230,0,0,0,3536263072,380647,3535953076
5159974,300840,1308,1692921,119,1719343,231,0,0,0,3536265688,380582,3535954384
5202397,302148,1308,1722959,120,1719394,232,0,0,0,3536268304,380723,3535955692
5202502,303456,1308,1723064,120,1723031,233,0,0,0,3536270920,380180,3535957000
5202947,304764,1308,1715158,121,1723136,234,0,0,0,3536273536,379903,3535958308
5240072,306072,1308,1752283,121,1723467,235,0,0,0,3536276152,380083,3535959616
5240179,308688,1308,1742225,122,1760592,237,0,0,0,3536278768,379385,3535962232
5282746,309996,1308,1762492,123,1760622,238,0,0,0,3536284000,380804,3535963540
5282853,311304,1308,1762599,123,1762567,239,0,0,0,3536286616,380311,3535964848
5282905,312612,1308,1757706,124,1762674,240,0,0,0,3536289232,380072,3535966156
5319725,313920,1308,1794526,124,1762609,241,0,0,0,3536291848,380192,3535967464
5319832,315228,1308,1784887,125,1799429,242,0,0,0,3536294464,379470,3535968772
5319883,316536,1308,1784938,125,1799485,243,0,0,0,3536297080,379298,3535970080
5360253,317844,1308,1797260,126,1799536,244,0,0,0,3536299696,379335,3535971388
5360357,319152,1308,1797364,126,1797332,245,0,0,0,3536302312,379220,3535972696
5399431,320460,1308,1831694,127,1797436,246,0,0,0,3536304928,379304,3535974004
5399536,321768,1308,1831799,127,1836393,247,0,0,0,3536307544,378639,3535975312
5399589,323076,1308,1799653,128,1836498,248,0,0,0,3536310160,378245,3535976620
5440105,324384,1308,1840169,128,1799726,249,0,0,0,3536312776,378943,3535977928
5440211,325692,1308,1835645,129,1840242,250,0,0,0,3536315392,378657,3535979236
5440262,327000,1308,1835696,129,1840226,251,0,0,0,3536318008,378711,3535980544
5479392,328308,1308,1865670,130,1840277,252,0,0,0,3536320624,378939,3535981852
5479518,329616,1308,1865796,129,1879357,253,0,0,0,3536323240,378531,3535983160
5479570,330924,1308,1856868,130,1879483,254,0,0,0,3536325856,378354,3535984468
5520295,332232,1308,1897593,131,1879535,255,0,0,0,3536328472,378613,3535985776
5520398,333540,1308,1880890,132,1920260,256,0,0,0,3536331088,377962,3535987084
5560214,334848,1308,1920706,132,1880963,257,0,0,0,3536333704,378006,3535988392
5560321,336156,1308,1916370,133,1920779,258,0,0,0,3536336320,377202,3535989700
5560572,337464,1308,1916621,133,1920772,259,0,0,0,3536338936,376792,3535991008
5599557,338772,1308,1946806,134,1921023,260,0,0,0,3536341552,376606,3535992316
5599663,340080,1308,1946912,134,1959957,261,0,0,0,3536344168,375861,3535993624
5599744,341388,1308,1919185,135,1960063,262,0,0,0,3536346784,375387,3535994932
5639429,342696,1308,1958870,135,1919261,263,0,0,0,3536349400,375838,3535996240
5639535,344004,1308,1954677,136,1958946,264,0,0,0,3536352016,375419,3535997548
5679730,345312,1308,1994872,136,1958933,265,0,0,0,3536354632,375331,3535998856
5679838,346620,1308,1957456,137,1999128,266,0,0,0,3536357248,374440,3536000164
5679890,347928,1308,1957508,137,1957530,267,0,0,0,3536359864,374750,3536001472
5719339,349236,1308,1992719,138,1957582,268,0,0,0,3536362480,375188,3536002780
5719447,350544,1308,1992827,138,1996914,269,0,0,0,3536365096,374884,3536004088
5719780,351852,1308,1984752,139,1997022,270,0,0,0,3536367712,374786,3536005396
5760694,353160,1308,2025666,139,1997304,271,0,0,0,3536370328,375064,3536006704
5760801,354468,1308,1998007,140,2038218,272,0,0,0,3536372944,374491,3536008012
5760852,355776,1308,1998058,139,1998066,273,0,0,0,3536375560,374820,3536009320
5800074,357084,1308,2033170,140,1998117,274,0,0,0,3536378176,375273,3536010628
5800179,358392,1308,2033275,141,2037339,275,0,0,0,3536380792,374997,3536011936
5840530,359700,1308,2065407,142,2037444,276,0,0,0,3536383408,374920,3536013244
5840645,361008,1308,2065522,141,2077628,277,0,0,0,3536386024,374262,3536014552
5840700,362316,1308,2057493,142,2077743,278,0,0,0,3536388640,373852,3536015860
5879920,363624,1308,2096713,143,2077798,279,0,0,0,3536391256,373846,3536017168
5880027,364932,1308,2079777,144,2117018,280,0,0,0,3536393872,373095,3536018476
5880078,366240,1308,2079828,144,2079837,281,0,0,0,3536396488,372995,3536019784
5919701,367548,1308,2115439,145,2079888,282,0,0,0,3536399104,373068,3536021092
5919807,368856,1308,2115545,145,2119407,283,0,0,0,3536401720,372479,3536022400
5959963,370164,1308,2147734,146,2119513,284,0,0,0,3536404336,372125,3536023708
5960075,371472,1308,2147846,146,2159617,285,0,0,0,3536406952,371251,3536025016
5960129,372780,1308,2120809,147,2159729,286,0,0,0,3536409568,370650,3536026324
6000263,374088,1308,2160943,147,2120871,287,0,0,0,3536412184,370888,3536027632
6000369,376704,1308,2157139,148,2161005,289,0,0,0,3536414800,370360,3536030248
6000593,378012,1308,2120118,149,2160597,290,0,0,0,3536420032,371389,3536031556
6039544,379320,1308,2159069,149,2120179,291,0,0,0,3536422648,372169,3536032864
6039653,380628,1308,2155311,150,2159130,292,0,0,0,3536425264,372143,3536034172
6039726,381936,1308,2155384,150,2159119,293,0,0,0,3536427880,372359,3536035480
6080033,383244,1308,2188009,151,2159192,294,0,0,0,3536430496,372699,3536036788
6080140,384552,1308,2188116,151,2199447,295,0,0,0,3536433112,372434,3536038096
6119803,385860,1308,2199748,152,2199554,296,0,0,0,3536435728,372355,3536039404
6119910,387168,1308,2199855,152,2199807,297,0,0,0,3536438344,372186,3536040712
6119962,388476,1308,2196119,153,2199914,298,0,0,0,3536440960,372189,3536042020
6160297,389784,1308,2236454,153,2199862,299,0,0,0,3536443576,372424,3536043328
6160405,391092,1308,2229035,154,2240197,300,0,0,0,3536446192,371912,3536044636
6160455,392400,1308,2229085,154,2240252,301,0,0,0,3536448808,371777,3536045944
6200596,393708,1308,2237408,155,2240302,302,0,0,0,3536451424,371808,3536047252
6200704,395016,1308,2237516,155,2237471,303,0,0,0,3536454040,371808,3536048560
6239282,396324,1308,2272370,156,2237579,304,0,0,0,3536456656,371955,3536049868
6239389,397632,1308,2272477,156,2276048,305,0,0,0,3536459272,371496,3536051176
6239442,398940,1308,2238587,157,2276155,306,0,0,0,3536461888,371242,3536052484
6279544,400248,1308,2278689,157,2238649,307,0,0,0,3536464504,371879,3536053792
6279652,401556,1308,2275096,158,2278751,308,0,0,0,3536467120,371743,3536055100
6279702,402864,1308,2275146,158,2278755,309,0,0,0,3536469736,371845,3536056408
6319599,404172,1308,2307665,159,2278805,310,0,0,0,3536472352,372080,3536057716
6319706,405480,1308,2307772,159,2318652,311,0,0,0,3536474968,371756,3536059024
6319758,406788,1308,2278810,160,2318759,312,0,0,0,3536477584,371617,3536060332
6361838,408096,1308,2320890,160,2278872,313,0,0,0,3536480200,372238,3536061640
6361947,409404,1308,2317330,161,2320952,314,0,0,0,3536482816,372058,3536062948
6403042,410712,1308,2358425,161,2320953,315,0,0,0,3536485432,372118,3536064256
6403150,412020,1308,2351210,162,2362048,316,0,0,0,3536488048,371476,3536065564
6403202,413328,1308,2351262,162,2362104,317,0,0,0,3536490664,371209,3536066872
6439237,414636,1308,2356214,163,2362156,318,0,0,0,3536493280,371117,3536068180
6439342,415944,1308,2356319,163,2356277,319,0,0,0,3536495896,371080,3536069488
6439394,417252,1308,2352726,164,2356382,320,0,0,0,3536498512,371187,3536070796
6479472,418560,1308,2392804,164,2356327,321,0,0,0,3536501128,371493,3536072104
6479797,419868,1308,2385856,165,2396405,322,0,0,0,3536503744,371099,3536073412
6520203,421176,1308,2426262,165,2396681,323,0,0,0,3536506360,371036,3536074720
6520307,422484,1308,2399923,166,2437087,324,0,0,0,3536508976,370321,3536076028
6520358,423792,1308,2399974,166,2399984,325,0,0,0,3536511592,370358,3536077336
6559995,425100,1308,2435994,167,2400035,326,0,0,0,3536514208,370528,3536078644
6560100,426408,1308,2436099,167,2439559,327,0,0,0,3536516824,370109,3536079952
6560156,427716,1308,2395574,168,2439664,328,0,0,0,3536519440,369881,3536081260
6599431,429024,1308,2434849,168,2395633,329,0,0,0,3536522056,370608,3536082568
6599554,430332,1308,2431363,169,2434908,330,0,0,0,3536524672,370615,3536083876
6599607,431640,1308,2431416,169,2434926,331,0,0,0,3536527288,370826,3536085184
6639940,432948,1308,2464533,170,2434979,332,0,0,0,3536529904,371145,3536086492
6640045,434256,1308,2464638,170,2475237,333,0,0,0,3536532520,370920,3536087800
6679587,435564,1308,2476525,171,2475342,334,0,0,0,3536535136,370858,3536089108
6679691,436872,1308,2476629,171,2476588,335,0,0,0,3536537752,370711,3536090416
6679747,438180,1308,2473093,172,2476692,336,0,0,0,3536540368,370716,3536091724
6719968,439488,1308,2513314,172,2476639,337,0,0,0,3536542984,370923,3536093032
6720071,440796,1308,2506270,173,2516860,338,0,0,0,3536545600,370472,3536094340
6720122,442104,1308,2506321,173,2516912,339,0,0,0,3536548216,370348,3536095648
6762339,444720,1308,2518886,174,2516963,341,0,0,0,3536550832,370372,3536098264
6762463,446028,1308,2515461,175,2518945,342,0,0,0,3536556064,371350,3536099572
6799932,447336,1308,2552930,175,2518966,343,0,0,0,3536558680,371472,3536100880
6800042,448644,1308,2516911,176,2556435,344,0,0,0,3536561296,371009,3536102188
6800092,449952,1308,2516961,176,2516969,345,0,0,0,3536563912,371409,3536103496
6839928,451260,1308,2553264,177,2517019,346,0,0,0,3536566528,371889,3536104804
6840034,452568,1308,2553370,177,2556753,347,0,0,0,3536569144,371761,3536106112
6840086,453876,1308,2546373,178,2556859,348,0,0,0,3536571760,371780,3536107420
6880021,455184,1308,2586308,178,2556857,349,0,0,0,3536574376,372055,3536108728
