now_us,bytes_acked,mss,rtt_us,tp_deliver_rate,tp_interval,tp_delivered,lost_pkt,total_retrans_pkt,app_limited,snd_nxt,sk_pacing_rate,snd_una
0,1308,1308,714989,0,0,2,0,0,1,1161016388,38472,1161004616
40596,2616,1308,755585,1,714989,3,0,0,1,1161019004,42049,1161005924
81956,3924,1308,796921,2,755585,4,0,0,1,1161021620,45282,1161007232
122596,5232,1308,837561,3,796945,5,0,0,1,1161024236,48156,1161008540
163129,6540,1308,877980,4,837585,6,0,0,1,1161026852,50681,1161009848
202577,7848,1308,917428,5,878118,7,0,0,1,1161029468,52881,1161011156
242163,9156,1308,957014,6,917566,8,0,0,1,1161032084,54787,1161012464
282564,10464,1308,997415,7,957152,9,0,0,1,1161034700,56429,1161013772
319823,11772,1308,1034564,8,997553,10,0,0,1,1161037316,57829,1161015080
362619,13080,1308,1077360,9,1034812,11,0,0,1,1161039932,59044,1161016388
679371,14388,1308,679311,10,1077608,12,0,0,1,1161042548,60051,1161017696
722429,15696,1308,722369,10,715049,13,0,0,0,1161045164,64840,1161019004
759466,17004,1308,718809,11,722429,14,0,0,0,1161047780,69202,1161020312
800230,18312,1308,759573,11,755646,15,0,0,0,1161050396,73596,1161021620
839745,19620,1308,750807,12,759634,16,0,0,0,1161053012,77483,1161022928
882500,20928,1308,793562,12,803903,17,0,0,0,1161055628,81459,1161024236
920212,22236,1308,776951,13,803903,18,0,0,0,1161058244,84840,1161025544
963360,23544,1308,820099,13,858226,19,0,0,0,1161060860,88444,1161026852
1000177,24852,1308,805299,14,858226,20,0,0,0,1161063476,91412,1161028160
1042036,26160,1308,847158,14,909729,21,0,0,0,1161066092,94618,1161029468
1080005,27468,1308,835657,15,909729,22,0,0,0,1161068708,97193,1161030776
1122627,28776,1308,878279,15,959199,23,0,0,0,1161071324,99996,1161032084
1159311,30084,1308,867214,16,959199,24,0,0,0,1161073940,102162,1161033392
1202163,31392,1308,910066,16,1006948,25,0,0,0,1161076556,104592,1161034700
1243056,32700,1308,904600,17,1006948,26,0,0,0,1161079172,106397,1161036008
1282720,34008,1308,944264,17,1053307,27,0,0,0,1161081788,108413,1161037316
1320423,35316,1308,936730,18,1053307,28,0,0,0,1161084404,109889,1161038624
1360114,36624,1308,976421,18,1098434,29,0,0,0,1161087020,111643,1161039932
1400889,37932,1308,972891,19,1098434,30,0,0,0,1161089636,112879,1161041240
1442352,39240,1308,1014354,19,1142739,31,0,0,0,1161092252,114353,1161042548
1482502,40548,1308,803069,20,1142739,32,0,0,0,1161094868,115311,1161043856
1521940,41856,1308,842507,20,803131,33,0,0,0,1161097484,119918,1161045164
1562532,43164,1308,840043,21,842569,34,0,0,0,1161100100,123741,1161046472
1602392,44472,1308,879903,21,840103,35,0,0,0,1161102716,127546,1161047780
1642744,45780,1308,883218,22,879963,36,0,0,0,1161105332,130550,1161049088
1681830,47088,1308,922304,22,883278,37,0,0,0,1161107948,133488,1161050396
1722494,48396,1308,922203,23,922364,38,0,0,0,1161110564,135677,1161051704
1760363,49704,1308,960072,23,922264,39,0,0,0,1161113180,137941,1161053012
1800674,51012,1308,960868,24,960133,40,0,0,0,1161115796,139531,1161054320
1841494,52320,1308,1001688,24,960929,41,0,0,0,1161118412,141242,1161055628
1878521,53628,1308,995959,25,1001749,42,0,0,0,1161121028,142280,1161056936
1920511,54936,1308,1037949,25,996021,43,0,0,0,1161123644,143628,1161058244
1959968,56244,1308,1039697,26,1038011,44,0,0,0,1161126260,144326,1161059552
2003626,57552,1308,1083355,26,1039756,45,0,0,0,1161128876,145230,1161060860
2040032,58860,1308,1076612,27,1083414,46,0,0,0,1161131492,145519,1161062168
2082431,60168,1308,1119011,27,1076672,47,0,0,0,1161134108,146221,1161063476
2120624,61476,1308,1120387,28,1119071,48,0,0,0,1161136724,146369,1161064784
2162676,62784,1308,1162439,28,1120447,49,0,0,0,1161139340,146791,1161066092
2199630,64092,1308,1157534,29,1162499,50,0,0,0,1161141956,146719,1161067400
2242574,65400,1308,1200478,29,1157594,51,0,0,0,1161144572,147055,1161068708
2280765,66708,1308,1200699,30,1200538,52,0,0,0,1161147188,146907,1161070016
2320241,68016,1308,1240175,30,1200760,53,0,0,0,1161149804,147080,1161071324
2359399,69324,1308,1236710,31,1240236,54,0,0,0,1161152420,146864,1161072632
2400392,70632,1308,1277703,31,1236772,55,0,0,0,1161155036,147031,1161073940
2400497,71940,1308,1241127,32,1277765,56,0,0,0,1161157652,146798,1161075248
2442275,73248,1308,1282905,32,1241186,57,0,0,0,1161160268,147465,1161076556
2481905,74556,1308,1279681,33,1282964,58,0,0,0,1161162884,147656,1161077864
2482006,75864,1308,1279782,33,1279742,59,0,0,0,1161165500,148145,1161079172
2522582,77172,1308,1279467,34,1279843,60,0,0,0,1161168116,148836,1161080480
2560196,78480,1308,1317081,34,1279526,61,0,0,0,1161170732,149705,1161081788
2560303,79788,1308,1277519,35,1317140,62,0,0,0,1161173348,150142,1161083096
2602929,81096,1308,1320145,35,1277583,63,0,0,0,1161175964,151388,1161084404
2641828,83712,1308,1321345,36,1320209,65,0,0,0,1161178580,152076,1161087020
2641953,85020,1308,1281778,37,1321405,66,0,0,0,1161183812,155004,1161088328
2682389,86328,1308,1322214,37,1281839,67,0,0,0,1161186428,156584,1161089636
2719158,87636,1308,1318209,38,1322275,68,0,0,0,1161189044,157583,1161090944
2719261,88944,1308,1318312,38,1318269,69,0,0,0,1161191660,158767,1161092252
2762161,90252,1308,1319748,39,1318372,70,0,0,0,1161194276,160047,1161093560
2762267,91560,1308,1319854,39,1319809,71,0,0,0,1161196892,161390,1161094868
2799639,92868,1308,1317079,40,1319915,72,0,0,0,1161199508,162808,1161096176
2842723,94176,1308,1360163,40,1317137,73,0,0,0,1161202124,164337,1161097484
2842827,95484,1308,1320827,41,1360221,74,0,0,0,1161204740,165232,1161098792
2883295,96792,1308,1361295,41,1320887,75,0,0,0,1161207356,166884,1161100100
2920175,98100,1308,1357583,42,1361355,76,0,0,0,1161209972,167923,1161101408
2920277,99408,1308,1357685,42,1357643,77,0,0,0,1161212588,169131,1161102716
2962588,100716,1308,1360140,43,1357745,78,0,0,0,1161215204,170425,1161104024
2997464,102024,1308,1395016,43,1360196,79,0,0,0,1161217820,171755,1161105332
2997584,103332,1308,1354780,44,1395072,80,0,0,0,1161220436,172591,1161106640
2997636,104640,1308,1354832,44,1354840,81,0,0,0,1161223052,174210,1161107948
3039911,105948,1308,1358020,45,1354892,82,0,0,0,1161225668,175865,1161109256
3040028,107256,1308,1358137,45,1358081,83,0,0,0,1161228284,177500,1161110564
3040086,108564,1308,1317532,46,1358198,84,0,0,0,1161230900,179167,1161111872
3079883,109872,1308,1357329,46,1317592,85,0,0,0,1161233516,181549,1161113180
3079984,111180,1308,1319559,47,1357389,86,0,0,0,1161236132,183206,1161114488
3122226,112488,1308,1361801,47,1319621,87,0,0,0,1161238748,185547,1161115796
3122339,113796,1308,1321607,48,1361863,88,0,0,0,1161241364,187109,1161117104
3122417,115104,1308,1321685,48,1321665,89,0,0,0,1161243980,189421,1161118412
3162659,116412,1308,1321102,49,1321743,90,0,0,0,1161246596,191694,1161119720
3162763,117720,1308,1321206,49,1321165,91,0,0,0,1161249212,193945,1161121028
3163034,119028,1308,1284452,50,1321269,92,0,0,0,1161251828,196164,1161122336
3199068,120336,1308,1320486,50,1284513,93,0,0,0,1161254444,199042,1161123644
3199174,121644,1308,1278601,51,1320547,94,0,0,0,1161257060,201144,1161124952
3199226,122952,1308,1278653,51,1278663,95,0,0,0,1161259676,204039,1161126260
3242505,124260,1308,1282476,52,1278715,96,0,0,0,1161262292,206840,1161127568
3242616,125568,1308,1282587,52,1282537,97,0,0,0,1161264908,209483,1161128876
3280525,126876,1308,1276837,53,1282648,98,0,0,0,1161267524,212057,1161130184
3280628,128184,1308,1276940,53,1276899,99,0,0,0,1161270140,214690,1161131492
3280681,129492,1308,1240589,54,1277002,100,0,0,0,1161272756,217256,1161132800
3321699,130800,1308,1281607,54,1240649,101,0,0,0,1161275372,220536,1161134108
3321803,132108,1308,1239310,55,1281667,102,0,0,0,1161277988,222804,1161135416
3321857,133416,1308,1239364,55,1239372,103,0,0,0,1161280604,225971,1161136724
3359457,134724,1308,1238772,56,1239426,104,0,0,0,1161283220,229024,1161138032
3359561,136032,1308,1238876,56,1238833,105,0,0,0,1161285836,231988,1161139340
3399873,137340,1308,1237136,57,1238937,106,0,0,0,1161288452,234855,1161140648
3399979,138648,1308,1237242,57,1237197,107,0,0,0,1161291068,237680,1161141956
3400031,139956,1308,1200341,58,1237303,108,0,0,0,1161293684,240423,1161143264
3441743,141264,1308,1242053,58,1200401,109,0,0,0,1161296300,243990,1161144572
3441849,142572,1308,1199214,59,1242113,110,0,0,0,1161298916,246380,1161145880
3441901,143880,1308,1199266,59,1200539,111,0,0,0,1161301532,249805,1161147188
3482607,145188,1308,1201778,60,1200539,112,0,0,0,1161304148,253096,1161148496
3482725,146496,1308,1201896,60,1201842,113,0,0,0,1161306764,256200,1161149804
3482781,149112,1308,1162478,61,1201960,115,0,0,0,1161309380,259199,1161152420
3522342,150420,1308,1162883,62,1240237,116,0,0,0,1161314612,265301,1161153728
3522453,151728,1308,1162994,62,1236770,117,0,0,0,1161317228,269086,1161155036
3557116,153036,1308,1156662,63,1236770,118,0,0,0,1161319844,272704,1161156344
3557536,154344,1308,1157082,63,1277765,119,0,0,0,1161322460,276355,1161157652
3557628,155652,1308,1148263,64,1277765,120,0,0,0,1161325076,279844,1161158960
3602070,156960,1308,1192705,64,1249995,121,0,0,0,1161327692,283460,1161160268
3602188,158268,1308,1159853,65,1249995,122,0,0,0,1161330308,285592,1161161576
3602242,159576,1308,1159907,65,1282965,123,0,0,0,1161332924,288726,1161162884
3640727,160884,1308,1158764,66,1282965,124,0,0,0,1161335540,291760,1161164192
3640843,162192,1308,1158880,66,1279739,125,0,0,0,1161338156,294742,1161165500
3683165,163500,1308,1192373,67,1279739,126,0,0,0,1161340772,297638,1161166808
3683279,164808,1308,1192487,67,1288568,127,0,0,0,1161343388,299394,1161168116
3722036,166116,1308,1199394,68,1288568,128,0,0,0,1161346004,301200,1161169424
3722149,167424,1308,1199507,68,1279527,129,0,0,0,1161348620,302832,1161170732
3760110,168732,1308,1199851,69,1279527,130,0,0,0,1161351236,304526,1161172040
3760228,170040,1308,1199969,69,1317144,131,0,0,0,1161353852,306268,1161173348
3800924,171348,1308,1231954,70,1317144,132,0,0,0,1161356468,308060,1161174656
3801039,172656,1308,1232069,70,1286186,133,0,0,0,1161359084,308861,1161175964
3842061,173964,1308,1239073,71,1286186,134,0,0,0,1161361700,309825,1161177272
3843195,175272,1308,1240207,71,1320204,135,0,0,0,1161364316,310708,1161178580
3879981,177888,1308,1238093,72,1320204,137,0,0,0,1161366932,311708,1161181196
3880109,179196,1308,1229782,72,1321405,138,0,0,0,1161372164,315073,1161182504
3880149,180504,1308,1229822,73,1329844,139,0,0,0,1161372164,316658,1161183812
3922377,181812,1308,1255173,74,1329844,140,0,0,0,1161377396,318307,1161185120
3922503,183120,1308,1255299,74,1307029,141,0,0,0,1161380012,319184,1161186428
3962166,184428,1308,1278256,75,1307029,142,0,0,0,1161382628,320208,1161187736
3962307,185736,1308,1278397,75,1323735,143,0,0,0,1161385244,320616,1161189044
4003037,187044,1308,1283820,76,1323735,144,0,0,0,1161387860,321228,1161190352
4003154,188352,1308,1283937,76,1318268,145,0,0,0,1161390476,321848,1161191660
4037816,189660,1308,1310361,77,1318268,146,0,0,0,1161393092,322643,1161192968
4037934,190968,1308,1310479,77,1326506,147,0,0,0,1161395708,322744,1161194276
4082621,193584,1308,1320399,78,1326506,149,0,0,0,1161398324,323086,1161196892
4082777,194892,1308,1312450,79,1320460,150,0,0,0,1161403556,325383,1161198200
4119872,196200,1308,1349545,79,1327914,151,0,0,0,1161406172,326090,1161199508
4119992,197508,1308,1320293,80,1357605,152,0,0,0,1161408788,325778,1161200816
4162359,198816,1308,1362660,80,1320353,153,0,0,0,1161411404,326686,1161202124
4162478,200124,1308,1319694,81,1362720,154,0,0,0,1161414020,326392,1161203432
4202124,201432,1308,1359340,81,1360224,155,0,0,0,1161416636,327735,1161204740
4202298,202740,1308,1351598,82,1360224,156,0,0,0,1161419252,327910,1161206048
4202348,204048,1308,1351648,82,1359471,157,0,0,0,1161421868,328552,1161207356
4242549,205356,1308,1359192,83,1359521,158,0,0,0,1161424484,329356,1161208664
4242667,206664,1308,1359310,83,1361357,159,0,0,0,1161427100,330067,1161209972
4282950,207972,1308,1362716,84,1361357,160,0,0,0,1161429716,330927,1161211280
4283074,209280,1308,1362840,84,1362775,161,0,0,0,1161432332,331814,1161212588
4322489,210588,1308,1394521,85,1362899,162,0,0,0,1161434948,332826,1161213896
4322603,211896,1308,1394635,85,1402212,163,0,0,0,1161437564,332967,1161215204
4322656,213204,1308,1360008,86,1402326,164,0,0,0,1161440180,333328,1161216512
4362511,214512,1308,1399863,86,1360200,165,0,0,0,1161442796,334951,1161217820
4362626,215820,1308,1365100,87,1399923,166,0,0,0,1161445412,335376,1161219128
4362677,217128,1308,1365151,87,1395078,167,0,0,0,1161448028,337059,1161220436
4401976,218436,1308,1396871,88,1395078,168,0,0,0,1161450644,338769,1161221744
4402091,219744,1308,1396986,88,1404392,169,0,0,0,1161453260,339514,1161223052
4402144,221052,1308,1382023,89,1404507,170,0,0,0,1161455876,340397,1161224360
4441891,222360,1308,1421770,89,1404508,171,0,0,0,1161458492,341870,1161225668
4442011,223668,1308,1402041,90,1444255,172,0,0,0,1161461108,342154,1161226976
4482436,224976,1308,1442466,90,1402100,173,0,0,0,1161463724,343250,1161228284
4482552,226284,1308,1432818,91,1442525,174,0,0,0,1161466340,343187,1161229592
4482602,227592,1308,1432868,91,1442524,175,0,0,0,1161468956,343664,1161230900
4519045,228900,1308,1454710,92,1442574,176,0,0,0,1161471572,344310,1161232208
4519160,230208,1308,1454825,92,1478959,177,0,0,0,1161474188,344435,1161233516
4519215,231516,1308,1439274,93,1479074,178,0,0,0,1161476804,344771,1161234824
4562638,232824,1308,1482697,93,1439332,179,0,0,0,1161479420,345768,1161236132
4562757,235440,1308,1469734,94,1482755,181,0,0,0,1161482036,345544,1161238748
4602421,236748,1308,1480135,95,1482773,182,0,0,0,1161487268,347801,1161240056
4602538,238056,1308,1480252,95,1480195,183,0,0,0,1161489884,348077,1161241364
4602591,239364,1308,1473314,96,1480312,184,0,0,0,1161492500,348541,1161242672
4639677,240672,1308,1510400,96,1480252,185,0,0,0,1161495116,349379,1161243980
4639796,241980,1308,1496709,97,1517338,186,0,0,0,1161497732,349216,1161245288
4639845,243288,1308,1496758,97,1517379,187,0,0,0,1161500348,349710,1161246596
4679097,244596,1308,1516379,98,1517428,188,0,0,0,1161502964,350360,1161247904
4679214,245904,1308,1516496,98,1516438,189,0,0,0,1161505580,350563,1161249212
4679263,247212,1308,1509040,99,1516555,190,0,0,0,1161508196,350957,1161250520
4721847,248520,1308,1551624,99,1516500,191,0,0,0,1161510812,351741,1161251828
4721966,249828,1308,1538408,100,1559084,192,0,0,0,1161513428,351384,1161253136
4759505,251136,1308,1575947,100,1558932,193,0,0,0,1161516044,351681,1161254444
4759836,252444,1308,1560705,101,1596471,194,0,0,0,1161518660,351059,1161255752
4759891,253752,1308,1560760,101,1560768,195,0,0,0,1161521276,351180,1161257060
4800190,255060,1308,1590483,102,1560823,196,0,0,0,1161523892,351498,1161258368
4800319,256368,1308,1590612,102,1601016,197,0,0,0,1161526508,351133,1161259676
4800371,257676,1308,1577843,103,1601145,198,0,0,0,1161529124,351027,1161260984
4842295,258984,1308,1619767,103,1601145,199,0,0,0,1161531740,351510,1161262292
4842414,260292,1308,1599849,104,1643069,200,0,0,0,1161534356,350952,1161263600
4881872,261600,1308,1639307,104,1599909,201,0,0,0,1161536972,351240,1161264908
4881990,262908,1308,1633181,105,1639367,202,0,0,0,1161539588,350592,1161266216
4882049,264216,1308,1633240,105,1639374,203,0,0,0,1161542204,350410,1161267524
4919716,265524,1308,1639131,106,1639433,204,0,0,0,1161544820,350457,1161268832
4919879,266832,1308,1639294,106,1639191,205,0,0,0,1161547436,350542,1161270140
4959672,268140,1308,1672994,107,1639354,206,0,0,0,1161550052,350815,1161271448
4959791,269448,1308,1673113,107,1679044,207,0,0,0,1161552668,350336,1161272756
5002787,270756,1308,1704068,108,1679163,208,0,0,0,1161555284,350120,1161274064
5003471,272064,1308,1704752,108,1722106,209,0,0,0,1161557900,349301,1161275372
5040040,273372,1308,1718280,109,1722790,210,0,0,0,1161560516,348776,1161276680
5040156,274680,1308,1718396,109,1718341,211,0,0,0,1161563132,348162,1161277988
5040207,275988,1308,1712577,110,1718457,212,0,0,0,1161565748,347826,1161279296
5081841,277296,1308,1754211,110,1718404,213,0,0,0,1161568364,347884,1161280604
5081957,278604,1308,1742750,111,1760038,214,0,0,0,1161570980,347047,1161281912
5119768,279912,1308,1780561,111,1760100,215,0,0,0,1161573596,346814,1161283220
5119887,281220,1308,1760370,112,1797911,216,0,0,0,1161576212,345838,1161284528
5157782,282528,1308,1798265,112,1760430,217,0,0,0,1161578828,345699,1161285836
5157899,283836,1308,1792744,113,1798325,218,0,0,0,1161581444,344815,1161287144
5203222,285144,1308,1838067,113,1798338,219,0,0,0,1161584060,344378,1161288452
5203350,287760,1308,1803416,114,1843661,221,0,0,0,1161586676,343067,1161291068
5242551,289068,1308,1837114,115,1803477,222,0,0,0,1161591908,344471,1161292376
5242668,290376,1308,1837231,115,1842572,223,0,0,0,1161594524,343744,1161293684
5282298,291684,1308,1865980,116,1842689,224,0,0,0,1161597140,343297,1161294992
5282415,292992,1308,1866097,116,1882267,225,0,0,0,1161599756,342402,1161296300
5322187,294300,1308,1880382,117,1882384,226,0,0,0,1161602372,341809,1161297608
5322308,295608,1308,1880503,117,1880444,227,0,0,0,1161604988,341139,1161298916
5322388,296916,1308,1875274,118,1880565,228,0,0,0,1161607604,340737,1161300224
5360100,298224,1308,1912986,118,1880539,229,0,0,0,1161610220,340691,1161301532
5360219,299532,1308,1902633,119,1918251,230,0,0,0,1161612836,339952,1161302840
5402329,300840,1308,1944743,119,1918318,231,0,0,0,1161615452,339730,1161304148
5402446,302148,1308,1919779,120,1960428,232,0,0,0,1161618068,338750,1161305456
5440712,303456,1308,1958045,120,1919839,233,0,0,0,1161620684,338645,1161306764
5440833,304764,1308,1953061,121,1958105,234,0,0,0,1161623300,337865,1161308072
5482690,306072,1308,1994918,121,1958108,235,0,0,0,1161625916,337475,1161309380
5482843,307380,1308,1984978,122,1999965,236,0,0,0,1161628532,336380,1161310688
5521938,308688,1308,2024073,121,2000062,237,0,0,0,1161631148,335825,1161311996
5522207,309996,1308,2014481,122,2039157,238,0,0,0,1161633764,334662,1161313304
5559109,311304,1308,2051383,123,2039426,239,0,0,0,1161636380,334035,1161314612
5562203,312612,1308,2039800,124,2076328,240,0,0,0,1161638996,332871,1161315920
5562292,313920,1308,2039889,124,2039861,241,0,0,0,1161641612,332278,1161317228
5601788,315228,1308,2074480,125,2039950,242,0,0,0,1161644228,331929,1161318536
5602354,316536,1308,2075046,125,2079335,243,0,0,0,1161646844,331069,1161319844
5602440,317844,1308,2045265,126,2079901,244,0,0,0,1161649460,330477,1161321152
5642780,319152,1308,2085605,126,2045324,245,0,0,0,1161652076,330742,1161322460
5642898,320460,1308,2080989,127,2085664,246,0,0,0,1161654692,330306,1161323768
5682657,321768,1308,2120748,127,2085362,247,0,0,0,1161657308,330184,1161325076
5682779,323076,1308,2111522,128,2125121,248,0,0,0,1161659924,329432,1161326384
5682899,324384,1308,2111642,128,2125151,249,0,0,0,1161662540,329127,1161327692
5720605,325692,1308,2118461,129,2125271,250,0,0,0,1161665156,329020,1161329000
5720720,327000,1308,2118576,129,2118535,251,0,0,0,1161667772,328949,1161330308
5720772,328308,1308,2114048,130,2118650,252,0,0,0,1161670388,329044,1161331616
5760073,329616,1308,2153349,130,2118584,253,0,0,0,1161673004,329374,1161332924
5760187,330924,1308,2144403,131,2157885,254,0,0,0,1161675620,329041,1161334232
5800016,332232,1308,2184232,131,2157945,255,0,0,0,1161678236,329084,1161335540
5800135,333540,1308,2159334,132,2197774,256,0,0,0,1161680852,328498,1161336848
5800185,334848,1308,2159384,132,2159408,257,0,0,0,1161683468,328629,1161338156
5840205,336156,1308,2194966,133,2159458,258,0,0,0,1161686084,328897,1161339464
5882584,337464,1308,2237345,133,2199362,259,0,0,0,1161688700,328595,1161340772
5922189,338772,1308,2238954,134,2241741,260,0,0,0,1161691316,327673,1161342080
5922307,340080,1308,2239072,134,2239024,261,0,0,0,1161693932,326997,1161343388
5960266,341388,1308,2272662,135,2239142,262,0,0,0,1161696548,326561,1161344696
6002614,342696,1308,2315010,135,2276987,263,0,0,0,1161699164,325705,1161346004
6040418,344004,1308,2318313,136,2319335,264,0,0,0,1161701780,324329,1161347312
6082062,345312,1308,2359957,136,2318382,265,0,0,0,1161704396,323230,1161348620
6123174,346620,1308,2396750,137,2360026,266,0,0,0,1161707012,321676,1161349928
6160159,347928,1308,2433735,137,2401025,267,0,0,0,1161709628,319827,1161351236
6160276,349236,1308,2400093,138,2438010,268,0,0,0,1161712244,317734,1161352544
6201644,350544,1308,2441461,138,2400166,269,0,0,0,1161714860,316661,1161353852
6239442,351852,1308,2474988,139,2441534,270,0,0,0,1161717476,315168,1161355160
6239557,353160,1308,2475103,139,2479214,271,0,0,0,1161720092,313458,1161356468
6283000,354468,1308,2482005,140,2479329,272,0,0,0,1161722708,312123,1161357776
6318620,355776,1308,2517625,140,2482076,273,0,0,0,1161725324,310998,1161359084
6362202,357084,1308,2556973,141,2517696,274,0,0,0,1161727940,309584,1161360392
6362318,358392,1308,2557089,141,2561163,275,0,0,0,1161730556,307871,1161361700
6401689,359700,1308,2559554,142,2561279,276,0,0,0,1161733172,306530,1161363008
6441645,361008,1308,2599510,142,2559628,277,0,0,0,1161735788,305469,1161364316
6441768,362316,1308,2595423,143,2599584,278,0,0,0,1161738404,304068,1161365624
6479635,363624,1308,2633290,143,2598573,279,0,0,0,1161741020,303055,1161366932
6519917,364932,1308,2639862,144,2636440,280,0,0,0,1161743636,301737,1161368240
6520042,366240,1308,2639987,143,2639936,281,0,0,0,1161746252,300633,1161369548
6559996,367548,1308,2675789,144,2640061,282,0,0,0,1161748868,299808,1161370856
6560113,368856,1308,2675906,145,2680015,283,0,0,0,1161751484,298696,1161372164
6602613,371472,1308,2710103,146,2680132,285,0,0,0,1161754100,297863,1161374780
6642579,372780,1308,2741851,146,2722464,286,0,0,0,1161759332,297790,1161376088
6642700,374088,1308,2741972,147,2762430,287,0,0,0,1161761948,296519,1161377396
6677052,375396,1308,2754602,148,2762551,288,0,0,0,1161764564,295545,1161378704
6677219,376704,1308,2754769,148,2754675,289,0,0,0,1161767180,294652,1161380012
6719277,378012,1308,2792730,149,2754842,290,0,0,0,1161769796,294000,1161381320
6760033,379320,1308,2833486,149,2796774,291,0,0,0,1161772412,293037,1161382628
6760152,380628,1308,2797914,150,2837530,292,0,0,0,1161775028,291773,1161383936
6800202,381936,1308,2837964,150,2797986,293,0,0,0,1161777644,291281,1161385244
6839930,383244,1308,2873612,151,2838036,294,0,0,0,1161780260,290440,1161386552
6840045,384552,1308,2873727,151,2877623,295,0,0,0,1161782876,289361,1161387860
6879486,385860,1308,2876376,152,2877738,296,0,0,0,1161785492,288546,1161389168
6929220,387168,1308,2926110,152,2876449,297,0,0,0,1161788108,287924,1161390476
6961067,388476,1308,2953893,153,2926183,298,0,0,0,1161790724,286863,1161391784
6961183,389784,1308,2954009,153,2957913,299,0,0,0,1161793340,285710,1161393092
6999700,391092,1308,2961812,154,2958029,300,0,0,0,1161795956,284828,1161394400
7039490,392400,1308,3001602,154,2961884,301,0,0,0,1161798572,284083,1161395708
7039610,393708,1308,2997669,155,3001674,302,0,0,0,1161801188,283061,1161397016
7083210,395016,1308,3041269,155,3001676,303,0,0,0,1161803804,282339,1161398324
7083327,396324,1308,3000619,156,3045276,304,0,0,0,1161806420,281298,1161399632
7122977,397632,1308,3040269,155,3000706,305,0,0,0,1161809036,281000,1161400940
7123097,398940,1308,3036369,156,3040356,306,0,0,0,1161811652,280378,1161402248
7160505,400248,1308,3073777,157,3040476,307,0,0,0,1161814268,279996,1161403556
7202760,401556,1308,3107992,158,3077884,308,0,0,0,1161816884,279334,1161404864
7240233,402864,1308,3145465,158,3119983,309,0,0,0,1161819500,278470,1161406172
7240354,404172,1308,3120406,159,3157456,310,0,0,0,1161822116,277398,1161407480
7279934,405480,1308,3159986,159,3120482,311,0,0,0,1161824732,276868,1161408788
7280052,406788,1308,3156089,160,3160062,312,0,0,0,1161827348,276065,1161410096
7322383,408096,1308,3198420,160,3160060,313,0,0,0,1161829964,275522,1161411404
7322504,409404,1308,3160070,161,3202391,314,0,0,0,1161832580,274684,1161412712
7362604,410712,1308,3200170,161,3160145,315,0,0,0,1161835196,274491,1161414020
7362723,412020,1308,3196282,162,3200245,316,0,0,0,1161837812,273985,1161415328
7401864,413328,1308,3235423,162,3200245,317,0,0,0,1161840428,273694,1161416636
7402243,414636,1308,3200043,163,3239386,318,0,0,0,1161843044,273118,1161417944
7439957,415944,1308,3237757,163,3200119,319,0,0,0,1161845660,273108,1161419252
7440080,417252,1308,3233891,164,3237833,320,0,0,0,1161848276,272794,1161420560
7482242,418560,1308,3276053,164,3237782,321,0,0,0,1161850892,272667,1161421868
7482361,419868,1308,3268210,165,3279944,322,0,0,0,1161853508,272207,1161423176
7522411,421176,1308,3308260,165,3280013,323,0,0,0,1161856124,271994,1161424484
7522529,422484,1308,3279908,166,3320063,324,0,0,0,1161858740,271486,1161425792
7562277,423792,1308,3319656,166,3279980,325,0,0,0,1161861356,271446,1161427100
7562397,425100,1308,3315813,167,3319728,326,0,0,0,1161863972,271095,1161428408
7562449,426408,1308,3315865,167,3319730,327,0,0,0,1161866588,270932,1161429716
7600546,427716,1308,3317522,168,3319782,328,0,0,0,1161869204,270890,1161431024
7600661,429024,1308,3317637,168,3317596,329,0,0,0,1161871820,270937,1161432332
7642340,430332,1308,3355374,169,3317711,330,0,0,0,1161874436,271077,1161433640
7642456,431640,1308,3355490,169,3359266,331,0,0,0,1161877052,270907,1161434948
7679258,432948,1308,3356697,170,3359382,332,0,0,0,1161879668,270859,1161436256
7679376,434256,1308,3356815,170,3356769,333,0,0,0,1161882284,270903,1161437564
7720181,436872,1308,3393692,171,3356887,335,0,0,0,1161884900,271040,1161440180
7720322,438180,1308,3385985,172,3397578,336,0,0,0,1161890132,271670,1161441488
7760523,439488,1308,3426186,172,3397666,337,0,0,0,1161892748,271706,1161442796
7760642,440796,1308,3398060,173,3437867,338,0,0,0,1161895364,271426,1161444104
7801694,442104,1308,3439112,173,3398131,339,0,0,0,1161897980,271566,1161445412
7801814,443412,1308,3435332,174,3439183,340,0,0,0,1161900596,271370,1161446720
7840274,444720,1308,3473792,174,3439188,341,0,0,0,1161903212,271335,1161448028
7840392,446028,1308,3466148,175,3477648,342,0,0,0,1161905828,271014,1161449336
7880958,447336,1308,3506714,175,3477715,343,0,0,0,1161908444,270909,1161450644
7881081,448644,1308,3479034,176,3518281,344,0,0,0,1161911060,270511,1161451952
7881131,449952,1308,3479084,176,3479105,345,0,0,0,1161913676,270534,1161453260
7922638,451260,1308,3516738,177,3479155,346,0,0,0,1161916292,270650,1161454568
7922758,452568,1308,3516858,177,3520547,347,0,0,0,1161918908,270474,1161455876
7962605,453876,1308,3549020,178,3520667,348,0,0,0,1161921524,270416,1161457184
7962722,455184,1308,3549137,178,3560461,349,0,0,0,1161924140,270145,1161458492
8000033,456492,1308,3558066,179,3560578,350,0,0,0,1161926756,270003,1161459800
