now_us,bytes_acked,mss,rtt_us,tp_deliver_rate,tp_interval,tp_delivered,lost_pkt,total_retrans_pkt,app_limited,snd_nxt,sk_pacing_rate,snd_una
0,1308,1308,692819,0,0,2,0,0,1,2081230079,39665,2081218307
9906,2616,1308,702725,1,692819,3,0,0,1,2081232695,43358,2081219615
40102,3924,1308,732898,2,702725,4,0,0,1,2081235311,46954,2081220923
79870,5232,1308,772666,3,732921,5,0,0,1,2081237927,50263,2081222231
79965,6540,1308,772634,4,772689,6,0,0,1,2081240543,53185,2081223539
99539,7848,1308,792208,5,772784,7,0,0,1,2081243159,56128,2081224847
99616,9156,1308,792285,6,792358,8,0,0,1,2081243159,58890,2081226155
159747,10464,1308,852416,7,792435,9,0,0,1,2081245775,61686,2081227463
201538,11772,1308,894098,8,852566,10,0,0,1,2081248391,63858,2081228771
213851,13080,1308,906411,9,894357,11,0,0,1,2081248391,65662,2081230079
674522,14388,1308,674462,10,906670,12,0,0,1,2081256239,67453,2081231387
690119,15696,1308,690059,10,692879,13,0,0,0,2081258855,72000,2081232695
719967,17004,1308,689740,11,692879,14,0,0,0,2081261471,76340,2081234003
730143,18312,1308,699916,11,723046,15,0,0,0,2081264087,80668,2081235311
769297,19620,1308,683356,12,723046,16,0,0,0,2081266703,84829,2081236619
800538,20928,1308,714597,12,778737,17,0,0,0,2081269319,89219,2081237927
809199,22236,1308,671211,13,778737,18,0,0,0,2081271935,93080,2081239235
834374,23544,1308,696386,13,830784,19,0,0,0,2081274551,97654,2081240543
879438,24852,1308,692264,14,830784,20,0,0,0,2081277167,101744,2081241851
879536,26160,1308,692362,14,879843,21,0,0,0,2081279783,105886,2081243159
909745,27468,1308,675963,15,879843,22,0,0,0,2081282399,110000,2081244467
929917,28776,1308,696135,14,926451,23,0,0,0,2081285015,114418,2081245775
964641,30084,1308,688451,15,926451,24,0,0,0,2081287631,118373,2081247083
1001334,31392,1308,725144,15,968859,25,0,0,0,2081290247,122478,2081248391
1044431,32700,1308,727275,16,968859,26,0,0,0,2081292863,125736,2081249699
1074923,34008,1308,757767,15,1009716,27,0,0,0,2081295479,128981,2081251007
1120754,35316,1308,764815,16,1009716,28,0,0,0,2081298095,131557,2081252315
1120860,36624,1308,764921,17,1048499,29,0,0,0,2081300711,134065,2081253623
1120934,37932,1308,726213,18,1048499,30,0,0,0,2081303327,136672,2081254931
1160255,39240,1308,765534,19,1087281,31,0,0,0,2081305943,140296,2081256239
1361377,40548,1308,686795,20,1087281,32,0,0,0,2081308559,142951,2081257547
1369930,41856,1308,695348,20,686855,33,0,0,0,2081311175,147665,2081258855
1400043,43164,1308,707294,21,695408,34,0,0,0,2081313791,152078,2081260163
1441367,44472,1308,748618,21,709924,35,0,0,0,2081316407,156109,2081261471
1441470,45780,1308,714453,22,751248,36,0,0,0,2081319023,158966,2081262779
1479722,47088,1308,752705,22,721503,37,0,0,0,2081321639,162849,2081264087
1520108,48396,1308,760662,23,759755,38,0,0,0,2081324255,165614,2081265395
1520212,49704,1308,760766,23,789965,39,0,0,0,2081326871,168228,2081266703
1520287,51012,1308,730003,24,790069,40,0,0,0,2081329487,170933,2081268011
1530095,52320,1308,739811,24,750990,41,0,0,0,2081332103,174631,2081269319
1564260,53628,1308,744655,25,760798,42,0,0,0,2081334719,178020,2081270627
1564358,54936,1308,744753,25,763722,43,0,0,0,2081337335,181275,2081271935
1564406,56244,1308,716696,26,763820,44,0,0,0,2081339951,184554,2081273243
1564440,57552,1308,716730,26,755207,45,0,0,0,2081339951,188756,2081274551
1564473,58860,1308,689974,27,755241,46,0,0,0,2081339951,192902,2081275859
1569444,60168,1308,694945,27,736511,47,0,0,0,2081339951,197904,2081277167
1599953,61476,1308,699743,28,736511,48,0,0,0,2081345183,202620,2081278475
1600027,62784,1308,699817,28,720515,49,0,0,0,2081345183,207071,2081279783
1600066,64092,1308,675150,29,720589,50,0,0,0,2081345183,211448,2081281091
1609543,65400,1308,684627,29,737742,51,0,0,0,2081347799,216695,2081282399
1641958,66708,1308,693260,30,737742,52,0,0,0,2081355647,221442,2081283707
1642033,68016,1308,693335,30,732213,53,0,0,0,2081355647,225751,2081285015
1680532,69324,1308,708971,31,732288,54,0,0,0,2081363495,230002,2081286323
1680604,70632,1308,709043,31,750615,55,0,0,0,2081363495,233555,2081287631
1719552,71940,1308,725891,32,750687,56,0,0,0,2081371343,237119,2081288939
1719628,73248,1308,725967,32,754911,57,0,0,0,2081371343,239982,2081290247
1719668,74556,1308,704648,33,754987,58,0,0,0,2081371343,242928,2081291555
1719701,75864,1308,704681,33,738830,59,0,0,0,2081371343,246873,2081292863
1719735,77172,1308,675245,34,738830,60,0,0,0,2081371343,250791,2081294171
1719765,78480,1308,675275,34,727334,61,0,0,0,2081371343,256016,2081295479
1759870,81096,1308,684883,35,727334,63,0,0,0,2081381807,261104,2081298095
1799886,83712,1308,679071,36,757831,65,0,0,0,2081392271,269354,2081300711
1810151,85020,1308,679580,37,764876,66,0,0,0,2081394887,277839,2081302019
1840041,86328,1308,709470,37,774632,67,0,0,0,2081400119,282464,2081303327
1881358,87636,1308,731646,38,774632,68,0,0,0,2081402735,285466,2081304635
1881461,88944,1308,731749,38,760424,69,0,0,0,2081405351,287407,2081305943
1890114,90252,1308,721756,39,760527,70,0,0,0,2081407967,289544,2081307251
1919484,91560,1308,751126,39,773637,71,0,0,0,2081410583,292373,2081308559
2040291,92868,1308,678855,40,773637,72,0,0,0,2081413199,293774,2081309867
2040399,94176,1308,678963,40,686854,73,0,0,0,2081415815,299206,2081311175
2049747,95484,1308,679453,41,686854,74,0,0,0,2081418431,304471,2081312483
2079279,96792,1308,708985,41,695712,75,0,0,0,2081421047,309562,2081313791
2079493,98100,1308,679391,42,709349,76,0,0,0,2081423663,312869,2081315099
2119637,99408,1308,719535,42,707353,77,0,0,0,2081426279,317892,2081316407
2119746,100716,1308,678318,43,719594,78,0,0,0,2081428895,320484,2081317715
2129932,102024,1308,688504,43,748679,79,0,0,0,2081431511,325582,2081319023
2159836,103332,1308,710180,44,748679,80,0,0,0,2081434127,329946,2081320331
2159943,104640,1308,710287,44,722639,81,0,0,0,2081436743,332951,2081321639
2159994,105948,1308,680212,45,722639,82,0,0,0,2081439359,336031,2081322947
2200622,107256,1308,720840,45,752765,83,0,0,0,2081441975,341008,2081324255
2200729,108564,1308,680561,46,752765,84,0,0,0,2081444591,343357,2081325563
2209316,109872,1308,689148,46,760722,85,0,0,0,2081447207,348355,2081326871
2239845,111180,1308,711902,47,760722,86,0,0,0,2081449823,352684,2081328179
2240270,112488,1308,712327,47,768497,87,0,0,0,2081452439,355501,2081329487
2280425,113796,1308,737177,48,768497,88,0,0,0,2081455055,358393,2081330795
2280530,115104,1308,737282,48,760138,89,0,0,0,2081457671,359787,2081332103
2280582,116412,1308,722354,49,760243,90,0,0,0,2081460287,361446,2081333411
2289566,117720,1308,731338,49,767944,91,0,0,0,2081462903,364295,2081334719
2320381,119028,1308,747458,50,767944,92,0,0,0,2081465519,366659,2081336027
2320485,120336,1308,747562,50,756121,93,0,0,0,2081468135,368133,2081337335
2320537,121644,1308,733183,51,756225,94,0,0,0,2081470751,369855,2081338643
2320572,122952,1308,733218,51,767749,95,0,0,0,2081470751,372724,2081339951
2330137,124260,1308,728608,52,767749,96,0,0,0,2081475983,375673,2081341259
2360351,125568,1308,758822,49,760693,97,0,0,0,2081478599,378997,2081342567
2360461,126876,1308,746022,50,790907,98,0,0,0,2081481215,380372,2081343875
2399944,128184,1308,785505,51,791017,99,0,0,0,2081483831,382843,2081345183
2400050,129492,1308,772700,52,830500,100,0,0,0,2081486447,382863,2081346491
2400101,130800,1308,772751,50,799984,101,0,0,0,2081489063,384145,2081347799
2439833,132108,1308,800410,51,800035,102,0,0,0,2081491679,385691,2081349107
2439941,133416,1308,800518,51,830290,103,0,0,0,2081494295,385687,2081350415
2439993,134724,1308,788757,52,830398,104,0,0,0,2081496911,386108,2081351723
2440028,136032,1308,788792,53,830450,105,0,0,0,2081496911,387644,2081353031
2450416,137340,1308,787367,54,830485,106,0,0,0,2081502143,389401,2081354339
2480211,138648,1308,817162,55,840873,107,0,0,0,2081504759,391442,2081355647
2480315,139956,1308,805452,56,870668,108,0,0,0,2081507375,391748,2081356955
2480366,141264,1308,805503,55,838282,109,0,0,0,2081509991,393169,2081358263
2480402,142572,1308,794165,56,838333,110,0,0,0,2081509991,394816,2081359571
2519893,143880,1308,833656,57,838369,111,0,0,0,2081515223,397380,2081360879
2520001,145188,1308,822390,58,877860,112,0,0,0,2081517839,397531,2081362187
2560166,146496,1308,862555,59,877968,113,0,0,0,2081520455,398778,2081363495
2560288,147804,1308,851304,60,918133,114,0,0,0,2081523071,397765,2081364803
2570286,149112,1308,861302,59,879684,115,0,0,0,2081525687,397991,2081366111
2600379,150420,1308,880362,60,889682,116,0,0,0,2081528303,397976,2081367419
2600469,151728,1308,880452,61,919775,117,0,0,0,2081530919,397209,2081368727
2600535,153036,1308,869486,62,919865,118,0,0,0,2081533535,396939,2081370035
2639570,154344,1308,908521,63,919931,119,0,0,0,2081536151,397748,2081371343
2648330,155652,1308,906248,64,958966,120,0,0,0,2081538767,396534,2081372651
2680029,156960,1308,937947,59,928565,121,0,0,0,2081541383,396008,2081373959
2720444,158268,1308,968343,60,960264,122,0,0,0,2081543999,394119,2081375267
2760513,159576,1308,1008412,61,1000679,123,0,0,0,2081546615,391175,2081376575
2800949,160884,1308,1038829,62,1040748,124,0,0,0,2081549231,386856,2081377883
2840460,162192,1308,1078340,63,1081184,125,0,0,0,2081551847,381965,2081379191
2840566,163500,1308,1068427,64,1120695,126,0,0,0,2081554463,376192,2081380499
2879447,164808,1308,1107308,65,1120801,127,0,0,0,2081557079,372179,2081381807
2879557,166116,1308,1097399,66,1159682,128,0,0,0,2081559695,367272,2081383115
2919810,167424,1308,1137652,65,1119687,129,0,0,0,2081562311,363929,2081384423
2928483,168732,1308,1136613,66,1159940,130,0,0,0,2081564927,359607,2081385731
2959494,170040,1308,1167624,67,1168613,131,0,0,0,2081567543,356325,2081387039
2959601,171348,1308,1158019,68,1199624,132,0,0,0,2081570159,352534,2081388347
3000313,172656,1308,1198731,69,1199731,133,0,0,0,2081572775,350034,2081389655
3000420,173964,1308,1189126,70,1240443,134,0,0,0,2081575391,346558,2081390963
3000469,175272,1308,1189175,71,1240550,135,0,0,0,2081578007,344291,2081392271
3040514,176580,1308,1219508,72,1240599,136,0,0,0,2081580623,342653,2081393579
3040620,177888,1308,1219614,71,1240628,137,0,0,0,2081583239,340383,2081394887
3040671,179196,1308,1210249,72,1240734,138,0,0,0,2081585855,338732,2081396195
3040706,180504,1308,1210284,72,1230520,139,0,0,0,2081585855,337954,2081397503
3050661,181812,1308,1210978,73,1230555,140,0,0,0,2081591087,337568,2081398811
3080033,183120,1308,1240350,74,1240510,141,0,0,0,2081593703,337493,2081400119
3120579,184428,1308,1271635,75,1269882,142,0,0,0,2081596319,336646,2081401427
3130272,185736,1308,1281328,75,1280538,143,0,0,0,2081598935,335081,2081402735
3160490,187044,1308,1279073,76,1290231,144,0,0,0,2081601551,333675,2081404043
3160599,188352,1308,1279182,76,1279132,145,0,0,0,2081604167,332819,2081405351
3201580,189660,1308,1315612,77,1279241,146,0,0,0,2081606783,332348,2081406659
3239705,190968,1308,1353737,77,1320119,147,0,0,0,2081609399,330976,2081407967
3239812,192276,1308,1344809,78,1358244,148,0,0,0,2081612015,328796,2081409275
3250695,193584,1308,1355692,78,1349698,149,0,0,0,2081614631,327486,2081410583
3279368,194892,1308,1359837,79,1360581,150,0,0,0,2081617247,326269,2081411891
3279488,196200,1308,1359957,79,1359884,151,0,0,0,2081619863,325348,2081413199
3320179,197508,1308,1279826,80,1360004,152,0,0,0,2081622479,324806,2081414507
3320287,198816,1308,1279934,80,1279888,153,0,0,0,2081625095,327116,2081415815
3360126,200124,1308,1315402,81,1279996,154,0,0,0,2081627711,329391,2081417123
3399768,201432,1308,1355044,81,1319727,155,0,0,0,2081630327,330499,2081418431
3399878,202740,1308,1346562,82,1359369,156,0,0,0,2081632943,330450,2081419739
3440329,204048,1308,1387013,82,1350131,157,0,0,0,2081635559,330928,2081421047
3440437,205356,1308,1361095,83,1390582,158,0,0,0,2081638175,330316,2081422355
3480338,206664,1308,1400996,83,1361158,159,0,0,0,2081640791,330845,2081423663
3480444,207972,1308,1396921,84,1401059,160,0,0,0,2081643407,330308,2081424971
4519193,264216,1308,2158778,105,2119852,203,0,0,0,2081702267,138195,2081481215
4559739,265524,1308,2195886,106,2158842,204,0,0,0,2081703575,136185,2081482523
4599765,266832,1308,2235912,106,2199278,205,0,0,0,2081704883,134160,2081483831
4640043,268140,1308,2240035,107,2239304,206,0,0,0,2081706191,132109,2081485139
4680416,269448,1308,2280408,107,2240099,207,0,0,0,2081707499,130333,2081486447
4680521,270756,1308,2277097,108,2280472,208,0,0,0,2081708807,128504,2081487755
4760088,272064,1308,2356664,108,2280471,209,0,0,0,2081708807,126970,2081489063
4760178,273372,1308,2349944,109,2360038,210,0,0,0,2081711423,125072,2081490371
4799633,274680,1308,2389399,109,2360077,211,0,0,0,2081711423,123505,2081491679
4839795,275988,1308,2399898,110,2399532,212,0,0,0,2081714039,121891,2081492987
4839892,277296,1308,2399995,110,2399962,213,0,0,0,2081715347,120441,2081494295
4839935,279912,1308,2396647,111,2400059,215,0,0,0,2081715347,119200,2081496911
4879469,281220,1308,2429405,112,2399994,216,0,0,0,2081717963,118156,2081498219
4879574,282528,1308,2429510,111,2439441,217,0,0,0,2081720579,117048,2081499527
4889923,283836,1308,2433141,112,2439546,218,0,0,0,2081720579,116094,2081500835
4919686,285144,1308,2462904,113,2449895,219,0,0,0,2081723195,115249,2081502143
4920263,286452,1308,2456763,114,2479658,220,0,0,0,2081725811,115011,2081503451
4999690,287760,1308,2536190,114,2469847,221,0,0,0,2081725811,114257,2081504759
5000139,289068,1308,2519867,115,2549274,222,0,0,0,2081728427,113131,2081506067
5000205,290376,1308,2519933,115,2519928,223,0,0,0,2081728427,112259,2081507375
5010582,291684,1308,2526971,116,2519994,224,0,0,0,2081731043,111507,2081508683
5039468,292992,1308,2555857,116,2530267,225,0,0,0,2081731043,110817,2081509991
5039590,294300,1308,2549325,117,2559153,226,0,0,0,2081733659,110057,2081511299
5039630,295608,1308,2549365,116,2559188,227,0,0,0,2081733659,109436,2081512607
5080495,296916,1308,2583647,117,2559228,228,0,0,0,2081736275,108899,2081513915
5120453,298224,1308,2623605,118,2600093,229,0,0,0,2081736275,108246,2081515223
5130223,299532,1308,2610267,119,2640051,230,0,0,0,2081738891,107465,2081516531
5159709,300840,1308,2639753,119,2610330,231,0,0,0,2081738891,106863,2081517839
5200442,302148,1308,2677195,120,2639816,232,0,0,0,2081741507,106186,2081519147
5240199,303456,1308,2716952,120,2680441,233,0,0,0,2081742815,105406,2081520455
5240312,304764,1308,2680083,121,2720198,234,0,0,0,2081744123,104531,2081521763
5290879,306072,1308,2730650,121,2680146,235,0,0,0,2081744123,103962,2081523071
5319757,307380,1308,2756240,122,2730713,236,0,0,0,2081746739,103217,2081524379
5319857,308688,1308,2756340,122,2759469,237,0,0,0,2081748047,102450,2081525687
5329941,309996,1308,2759596,123,2759569,238,0,0,0,2081748047,101787,2081526995
5359364,311304,1308,2789019,123,2759655,239,0,0,0,2081750663,101198,2081528303
5369552,312612,1308,2769126,124,2789078,240,0,0,0,2081753279,101138,2081529611
5400712,313920,1308,2800286,124,2769173,241,0,0,0,2081753279,100667,2081530919
5439788,315228,1308,2836070,125,2800333,242,0,0,0,2081755895,100114,2081532227
5439889,316536,1308,2836171,125,2839319,243,0,0,0,2081757203,99471,2081533535
5480361,317844,1308,2870052,126,2839420,244,0,0,0,2081757203,98915,2081534843
5520562,319152,1308,2910253,126,2879826,245,0,0,0,2081759819,98281,2081536151
5520664,320460,1308,2881030,127,2920027,246,0,0,0,2081761127,97556,2081537459
5559614,321768,1308,2919980,127,2881094,247,0,0,0,2081761127,97058,2081538767
5600537,323076,1308,2952146,128,2920044,248,0,0,0,2081763743,96458,2081540075
5640315,324384,1308,2991924,128,2952207,249,0,0,0,2081765051,95802,2081541383
5679709,325692,1308,2999617,129,2991985,250,0,0,0,2081766359,95068,2081542691
5679814,327000,1308,2999722,129,2999680,251,0,0,0,2081767667,94404,2081543999
5719879,328308,1308,2999373,130,2999785,252,0,0,0,2081767667,93830,2081545307
5719990,329616,1308,2999484,130,2999435,253,0,0,0,2081770283,93335,2081546615
5759620,330924,1308,2999045,131,2999546,254,0,0,0,2081770283,92905,2081547923
5799651,332232,1308,3039076,131,2999107,255,0,0,0,2081772899,92534,2081549231
5799944,333540,1308,2998933,132,3039138,256,0,0,0,2081774207,92055,2081550539
5839938,334848,1308,3038927,132,2998995,257,0,0,0,2081774207,91796,2081551847
5880231,336156,1308,3039708,133,3038989,258,0,0,0,2081776823,91415,2081553155
5880372,337464,1308,3039849,133,3039771,259,0,0,0,2081778131,91082,2081554463
5920015,340080,1308,3076015,134,3039912,261,0,0,0,2081780747,91319,2081557079
5920122,341388,1308,3040609,135,3079449,262,0,0,0,2081783363,90927,2081558387
5959663,342696,1308,3080150,135,3040675,263,0,0,0,2081783363,90721,2081559695
5959771,344004,1308,3076697,136,3080216,264,0,0,0,2081785979,90393,2081561003
6000305,345312,1308,3117231,136,3080214,265,0,0,0,2081785979,90120,2081562311
6000410,346620,1308,3080539,137,3120748,266,0,0,0,2081788595,89732,2081563619
6039562,347928,1308,3119691,137,3080600,267,0,0,0,2081788595,89531,2081564927
6039666,349236,1308,3111123,138,3119752,268,0,0,0,2081791211,89212,2081566235
6080132,350544,1308,3151589,138,3111183,269,0,0,0,2081791211,88966,2081567543
6080239,351852,1308,3120682,139,3151649,270,0,0,0,2081793827,88605,2081568851
6120258,353160,1308,3160701,139,3120745,271,0,0,0,2081793827,88403,2081570159
6120366,354468,1308,3157098,140,3160764,272,0,0,0,2081796443,88084,2081571467
6159716,355776,1308,3196448,140,3160765,273,0,0,0,2081796443,87819,2081572775
6160039,357084,1308,3159663,141,3200115,274,0,0,0,2081799059,87450,2081574083
6200700,358392,1308,3200324,141,3159726,275,0,0,0,2081799059,87258,2081575391
6200806,359700,1308,3196656,142,3200387,276,0,0,0,2081801675,86949,2081576699
6200859,361008,1308,3196709,142,3200386,277,0,0,0,2081804291,87195,2081578007
6240473,363624,1308,3228724,143,3200439,279,0,0,0,2081804291,86971,2081580623
6240578,364932,1308,3200002,144,3240004,280,0,0,0,2081806907,86665,2081581931
6280057,366240,1308,3239481,144,3200064,281,0,0,0,2081809523,86498,2081583239
6280131,367548,1308,3235712,145,3239543,282,0,0,0,2081809523,86218,2081584547
6280257,368856,1308,3235838,145,3239511,283,0,0,0,2081812139,85987,2081585855
6319831,370164,1308,3267689,146,3239637,284,0,0,0,2081813447,85786,2081587163
6319904,371472,1308,3267762,145,3279125,285,0,0,0,2081813447,85503,2081588471
6360048,372780,1308,3300157,146,3279198,286,0,0,0,2081816063,85258,2081589779
6360122,374088,1308,3300231,147,3319342,287,0,0,0,2081816063,84937,2081591087
6360189,375396,1308,3292548,148,3319416,288,0,0,0,2081818679,84658,2081592395
6400613,376704,1308,3332972,148,3309528,289,0,0,0,2081818679,84440,2081593703
6440103,378012,1308,3360007,149,3349952,290,0,0,0,2081821295,84119,2081595011
6480093,379320,1308,3399997,149,3360070,291,0,0,0,2081823911,84235,2081596319
6480199,380628,1308,3359558,150,3400060,292,0,0,0,2081825219,83788,2081597627
6519796,381936,1308,3399155,150,3359620,293,0,0,0,2081825219,83529,2081598935
6519904,383244,1308,3389569,151,3399217,294,0,0,0,2081827835,83179,2081600243
6560253,384552,1308,3429918,151,3389632,295,0,0,0,2081827835,82905,2081601551
6560358,385860,1308,3399806,152,3429981,296,0,0,0,2081830451,82542,2081602859
6560399,387168,1308,3399847,152,3399868,297,0,0,0,2081830451,82319,2081604167
6601320,388476,1308,3436838,153,3399909,298,0,0,0,2081833067,82125,2081605475
6601393,389784,1308,3436911,153,3440721,299,0,0,0,2081833067,81843,2081606783
6639091,391092,1308,3437449,154,3440794,300,0,0,0,2081835683,81597,2081608091
6639199,392400,1308,3437557,154,3437511,301,0,0,0,2081838299,81847,2081609399
6679521,393708,1308,3439753,155,3437619,302,0,0,0,2081838299,81659,2081610707
6679628,395016,1308,3439860,155,3439816,303,0,0,0,2081840915,81488,2081612015
6719403,396324,1308,3475657,156,3439923,304,0,0,0,2081840915,81338,2081613323
6719508,397632,1308,3475762,156,3479591,305,0,0,0,2081843531,81101,2081614631
6759767,398940,1308,3508033,157,3479696,306,0,0,0,2081843531,80895,2081615939
6759869,400248,1308,3508135,157,3509072,307,0,0,0,2081846147,80620,2081617247
6800361,401556,1308,3520932,158,3509174,308,0,0,0,2081846147,80381,2081618555
6800469,402864,1308,3521040,158,3520993,309,0,0,0,2081848763,80135,2081619863
6839635,404172,1308,3556185,159,3521101,310,0,0,0,2081848763,79922,2081621171
6839741,405480,1308,3556291,159,3560147,311,0,0,0,2081851379,80087,2081622479
6879531,406788,1308,3559289,160,3560253,312,0,0,0,2081853995,79836,2081623787
6879605,408096,1308,3559363,160,3559352,313,0,0,0,2081853995,79609,2081625095
6919693,409404,1308,3595452,161,3559426,314,0,0,0,2081856611,79411,2081626403
6919766,410712,1308,3595525,161,3599406,315,0,0,0,2081856611,79136,2081627711
6959508,412020,1308,3599321,162,3599479,316,0,0,0,2081859227,78898,2081629019
6959612,413328,1308,3599425,162,3599382,317,0,0,0,2081860535,78680,2081630327
7000061,414636,1308,3600229,163,3599486,318,0,0,0,2081860535,78490,2081631635
7000168,415944,1308,3600336,163,3600293,319,0,0,0,2081863151,78764,2081632943
7040573,417252,1308,3636783,164,3600400,320,0,0,0,2081865767,78617,2081634251
7080494,418560,1308,3676704,164,3640695,321,0,0,0,2081865767,78388,2081635559
7080601,419868,1308,3640209,165,3680616,322,0,0,0,2081868383,78080,2081636867
7120232,421176,1308,3679840,165,3640272,323,0,0,0,2081868383,77911,2081638175
7120339,422484,1308,3675987,166,3679903,324,0,0,0,2081870999,77657,2081639483
7160501,423792,1308,3716149,166,3679902,325,0,0,0,2081870999,77446,2081640791
7160606,425100,1308,3680206,167,3720064,326,0,0,0,2081873615,77589,2081642099
7199779,426408,1308,3719379,167,3680268,327,0,0,0,2081876231,77431,2081643407
7199857,427716,1308,3679697,168,3719441,328,0,0,0,2081876231,77189,2081644715
7240477,429024,1308,3720317,167,3679710,329,0,0,0,2081878847,77084,2081646023
7279948,430332,1308,3753086,168,3720330,330,0,0,0,2081878847,76885,2081647331
7280295,431640,1308,3753433,167,3759734,331,0,0,0,2081881463,76626,2081648639
7320538,432948,1308,3780158,168,3760081,332,0,0,0,2081881463,76400,2081649947
7320646,434256,1308,3761198,168,3800303,333,0,0,0,2081884079,76559,2081651255
7359437,435564,1308,3789465,168,3761210,334,0,0,0,2081886695,76376,2081652563
7400514,436872,1308,3830542,167,3789480,335,0,0,0,2081886695,76143,2081653871
7440198,438180,1308,3839722,168,3830557,336,0,0,0,2081889311,75837,2081655179
7480037,439488,1308,3876100,168,3839732,337,0,0,0,2081890619,75547,2081656487
7480138,440796,1308,3876201,167,3879508,338,0,0,0,2081891927,75204,2081657795
7520595,442104,1308,3880420,168,3879609,339,0,0,0,2081894543,75323,2081659103
7520667,443412,1308,3880492,167,3880431,340,0,0,0,2081894543,75052,2081660411
7559963,444720,1308,3910531,168,3880503,341,0,0,0,2081897159,74817,2081661719
7560066,446028,1308,3910634,167,3910541,342,0,0,0,2081898467,74539,2081663027
7599664,447336,1308,3920289,168,3910644,343,0,0,0,2081898467,74297,2081664335
7599771,448644,1308,3879248,168,3920302,344,0,0,0,2081901083,74473,2081665643
7639329,449952,1308,3918806,167,3879263,345,0,0,0,2081903699,74367,2081666951
7639403,451260,1308,3878997,168,3918821,346,0,0,0,2081903699,74180,2081668259
7679699,452568,1308,3919293,167,3879008,347,0,0,0,2081906315,74113,2081669567
7679773,455184,1308,3879969,168,3919304,349,0,0,0,2081906315,73957,2081672183
7719966,456492,1308,3910212,169,3879981,350,0,0,0,2081911547,74322,2081673491
7720039,457800,1308,3879538,169,3910225,351,0,0,0,2081911547,74213,2081674799
7760054,459108,1308,3880005,169,3879550,352,0,0,0,2081914163,74191,2081676107
7760133,460416,1308,3840383,169,3880019,353,0,0,0,2081914163,74171,2081677415
7800000,461724,1308,3839864,169,3840394,354,0,0,0,2081916779,74654,2081678723
7800101,463032,1308,3799381,169,3839879,355,0,0,0,2081919395,74723,2081680031
7800139,464340,1308,3760448,169,3799394,356,0,0,0,2081919395,74882,2081681339
7840056,465648,1308,3796429,169,3760460,357,0,0,0,2081922011,75117,2081682647
7840132,466956,1308,3759650,169,3800325,358,0,0,0,2081922011,75235,2081683955
7879840,468264,1308,3799358,168,3759660,359,0,0,0,2081924627,75839,2081685263
7879938,469572,1308,3759879,169,3799368,360,0,0,0,2081927243,75912,2081686571
7920093,470880,1308,3760096,169,3759893,361,0,0,0,2081927243,76074,2081687879
7920190,472188,1308,3749843,169,3760107,362,0,0,0,2081929859,76216,2081689187
7959695,473496,1308,3720288,169,3749857,363,0,0,0,2081929859,76367,2081690495
7959795,474804,1308,3679987,169,3720300,364,0,0,0,2081932475,76987,2081691803
8000574,476112,1308,3720766,168,3679999,365,0,0,0,2081935091,77273,2081693111
8001010,477420,1308,3680425,169,3720778,366,0,0,0,2081935091,77420,2081694419
8040347,478728,1308,3711369,169,3680439,367,0,0,0,2081937707,77653,2081695727
8040443,480036,1308,3680542,169,3711379,368,0,0,0,2081940323,78195,2081697035
8079669,481344,1308,3719768,169,3680556,369,0,0,0,2081940323,78386,2081698343
8079767,482652,1308,3679179,170,3719782,370,0,0,0,2081942939,78451,2081699651
8119527,483960,1308,3709388,170,3679190,371,0,0,0,2081944247,78614,2081700959
8119625,485268,1308,3639408,170,3709401,372,0,0,0,2081946863,79099,2081702267
8119665,486576,1308,3600408,170,3639422,373,0,0,0,2081946863,79341,2081703575
8159816,487884,1308,3600017,170,3600472,374,0,0,0,2081949479,79659,2081704883
8159892,489192,1308,3560065,170,3600077,375,0,0,0,2081949479,79940,2081706191
8200236,490500,1308,3560133,170,3560127,376,0,0,0,2081952095,80724,2081707499
8200315,491808,1308,3519836,170,3560193,377,0,0,0,2081952095,81041,2081708807
8240072,493116,1308,3479937,170,3519899,378,0,0,0,2081954711,81432,2081710115
8240147,494424,1308,3480012,169,3479984,379,0,0,0,2081954711,81890,2081711423
8280256,495732,1308,3480563,170,3480059,380,0,0,0,2081957327,82730,2081712731
8280330,497040,1308,3480637,169,3480623,381,0,0,0,2081957327,83088,2081714039
8319380,498348,1308,3479526,170,3480697,382,0,0,0,2081962559,83403,2081715347
8319453,499656,1308,3474169,170,3479585,383,0,0,0,2081962559,83685,2081716655
8360443,500964,1308,3515159,168,3479518,384,0,0,0,2081965175,84390,2081717963
8360520,502272,1308,3480991,169,3520508,385,0,0,0,2081965175,84501,2081719271
8400243,503580,1308,3520714,169,3481051,386,0,0,0,2081967791,84700,2081720579
8400318,504888,1308,3509614,170,3520774,387,0,0,0,2081967791,84756,2081721887
8439804,506196,1308,3549100,169,3510395,388,0,0,0,2081970407,85283,2081723195
8439879,507504,1308,3520129,170,3549881,389,0,0,0,2081970407,85236,2081724503
8479552,508812,1308,3559802,170,3520193,390,0,0,0,2081975639,85283,2081725811
8479628,510120,1308,3479875,171,3559866,391,0,0,0,2081975639,85648,2081727119
8520277,511428,1308,3520524,170,3479938,392,0,0,0,2081978255,85821,2081728427
8520354,512736,1308,3509039,171,3520587,393,0,0,0,2081978255,85849,2081729735
8559974,514044,1308,3548659,170,3520149,394,0,0,0,2081980871,86354,2081731043
