now_us,each_delv_MB,ss_status,lost_pkt,cwnd_MB,ssthresh_pkt,rtt_us,total_delv_B,total_retrans_pkt,total_sent_B,cwnd_pkt
31514410,1308,2,0,2.96916,168,1624249,6260088,0,8932332,2270
31514437,1308,2,0,2.96916,168,1623600,6261396,0,8932332,2270
31514464,1308,2,0,2.970468,168,1623627,6262704,0,8932332,2271
31514490,1308,2,0,2.970468,168,1622978,6264012,0,8932332,2271
31514538,1308,2,0,2.971776,168,1623026,6265320,0,8932332,2272
31514565,1308,2,0,2.971776,168,1622377,6266628,0,8932332,2272
31514591,1308,2,0,2.973084,168,1622403,6267936,0,8932332,2273
31514617,1308,2,0,2.973084,168,1621753,6269244,0,8932332,2273
31514643,1308,2,0,2.974392,168,1621779,6270552,0,8932332,2274
31514668,1308,2,0,2.974392,168,1621129,6271860,0,8932332,2274
31514694,1308,2,0,2.9757,168,1621155,6273168,0,8932332,2275
31514721,1308,2,0,2.9757,168,1620506,6274476,0,8932332,2275
31514764,1308,2,0,2.977008,168,1620549,6275784,0,8932332,2276
31514792,1308,2,0,2.977008,168,1619902,6277092,0,8932332,2276
31514817,1308,2,0,2.978316,168,1619927,6278400,0,8932332,2277
31514848,1308,2,0,2.978316,168,1619282,6279708,0,8932332,2277
31514874,1308,2,0,2.979624,168,1619308,6281016,0,8932332,2278
31514912,1308,2,0,2.979624,168,1618669,6282324,0,8932332,2278
31514939,1308,2,0,2.980932,168,1618696,6283632,0,8932332,2279
31514965,1308,2,0,2.980932,168,1618047,6284940,0,8932332,2279
31515005,1308,2,0,2.98224,168,1618087,6286248,0,8932332,2280
31515031,1308,2,0,2.98224,168,1617437,6287556,0,8932332,2280
31515057,1308,2,0,2.983548,168,1617463,6288864,0,8932332,2281
31515083,1308,2,0,2.983548,168,1616814,6290172,0,8932332,2281
31515109,1308,2,0,2.984856,168,1616840,6291480,0,8932332,2282
31521130,1308,2,0,2.984856,168,1622185,6292788,0,8948028,2282
31521230,1308,2,0,2.986164,168,1622285,6294096,0,8948028,2283
31521271,1308,2,0,2.986164,168,1621651,6295404,0,8948028,2283
31521300,1308,2,0,2.987472,168,1621680,6296712,0,8948028,2284
31521328,1308,2,0,2.987472,168,1621032,6298020,0,8948028,2284
31521355,1308,2,0,2.98878,168,1621059,6299328,0,8948028,2285
31521382,1308,2,0,2.98878,168,1620411,6300636,0,8948028,2285
31521408,1308,2,0,2.990088,168,1620437,6301944,0,8948028,2286
31521434,1308,2,0,2.990088,168,1619787,6303252,0,8948028,2286
31521479,1308,2,0,2.991396,168,1619832,6304560,0,8948028,2287
31521507,1308,2,0,2.991396,168,1619185,6305868,0,8948028,2287
31521534,1308,2,0,2.992704,168,1619212,6307176,0,8948028,2288
31521560,1308,2,0,2.992704,168,1618562,6308484,0,8948028,2288
31521585,1308,2,0,2.994012,168,1618587,6309792,0,8948028,2289
31521611,1308,2,0,2.994012,168,1617937,6311100,0,8948028,2289
31521637,1308,2,0,2.99532,168,1617963,6312408,0,8948028,2290
31521663,1308,2,0,2.99532,168,1617314,6313716,0,8948028,2290
31521705,1308,2,0,2.996628,168,1617356,6315024,0,8948028,2291
31521733,1308,2,0,2.996628,168,1616708,6316332,0,8948028,2291
31521759,1308,2,0,2.997936,168,1616734,6317640,0,8948028,2292
31521785,1308,2,0,2.997936,168,1616085,6318948,0,8948028,2292
31521811,1308,2,0,2.999244,168,1616111,6320256,0,8948028,2293
31521837,1308,2,0,2.999244,168,1615461,6321564,0,8948028,2293
31521862,1308,2,0,3.000552,168,1615486,6322872,0,8948028,2294
31521889,1308,2,0,3.000552,168,1614838,6324180,0,8948028,2294
31521930,1308,2,0,3.00186,168,1614879,6325488,0,8948028,2295
31521962,1308,2,0,3.00186,168,1614235,6326796,0,8948028,2295
31521988,1308,2,0,3.003168,168,1614261,6328104,0,8948028,2296
31522014,1308,2,0,3.003168,168,1613612,6329412,0,8948028,2296
31522040,1308,2,0,3.004476,168,1613638,6330720,0,8948028,2297
31522066,1308,2,0,3.004476,168,1612988,6332028,0,8948028,2297
31522091,1308,2,0,3.005784,168,1613013,6333336,0,8948028,2298
31522117,1308,2,0,3.005784,168,1612364,6334644,0,8948028,2298
31522159,1308,2,0,3.007092,168,1612406,6335952,0,8948028,2299
31522185,1308,2,0,3.007092,168,1611756,6337260,0,8948028,2299
31522218,1308,2,0,3.0084,168,1611789,6338568,0,8948028,2300
31522245,1308,2,0,3.0084,168,1611141,6339876,0,8948028,2300
31522271,1308,2,0,3.009708,168,1611167,6341184,0,8948028,2301
31522297,1308,2,0,3.009708,168,1610517,6342492,0,8948028,2301
31522323,1308,2,0,3.011016,168,1610543,6343800,0,8948028,2302
31522349,1308,2,0,3.011016,168,1609894,6345108,0,8948028,2302
31522390,1308,2,0,3.012324,168,1609935,6346416,0,8948028,2303
31522416,1308,2,0,3.012324,168,1609285,6347724,0,8948028,2303
31522442,1308,2,0,3.013632,168,1609311,6349032,0,8948028,2304
31522468,1308,2,0,3.013632,168,1608662,6350340,0,8948028,2304
31522493,1308,2,0,3.01494,168,1608687,6351648,0,8948028,2305
31522519,1308,2,0,3.01494,168,1608037,6352956,0,8948028,2305
31522545,1308,2,0,3.016248,168,1608063,6354264,0,8948028,2306
31522571,1308,2,0,3.016248,168,1607414,6355572,0,8948028,2306
31522612,1308,2,0,3.017556,168,1607455,6356880,0,8948028,2307
31522639,1308,2,0,3.017556,168,1606806,6358188,0,8948028,2307
31522666,1308,2,0,3.018864,168,1606833,6359496,0,8948028,2308
31522692,1308,2,0,3.018864,168,1606184,6360804,0,8948028,2308
31522718,1308,2,0,3.020172,168,1606210,6362112,0,8948028,2309
31522744,1308,2,0,3.020172,168,1605560,6363420,0,8948028,2309
31522770,1308,2,0,3.02148,168,1605586,6364728,0,8948028,2310
31522796,1308,2,0,3.02148,168,1604937,6366036,0,8948028,2310
31522837,1308,2,0,3.022788,168,1604978,6367344,0,8948028,2311
31522864,1308,2,0,3.022788,168,1604329,6368652,0,8948028,2311
31522889,1308,2,0,3.024096,168,1604354,6369960,0,8948028,2312
31522915,1308,2,0,3.024096,168,1603705,6371268,0,8948028,2312
31522940,1308,2,0,3.025404,168,1603730,6372576,0,8948028,2313
31522966,1308,2,0,3.025404,168,1603080,6373884,0,8948028,2313
31522992,1308,2,0,3.026712,168,1603106,6375192,0,8948028,2314
31523018,1308,2,0,3.026712,168,1602457,6376500,0,8948028,2314
31523089,1308,2,0,3.02802,168,1602528,6377808,0,8948028,2315
31523122,1308,2,0,3.02802,168,1601885,6379116,0,8948028,2315
31523148,1308,2,0,3.029328,168,1601911,6380424,0,8948028,2316
31523175,1308,2,0,3.029328,168,1601261,6381732,0,8948028,2316
31523200,1308,2,0,3.030636,168,1601286,6383040,0,8948028,2317
31523236,1308,2,0,3.030636,168,1600645,6384348,0,8948028,2317
31523263,1308,2,0,3.031944,168,1600672,6385656,0,8948028,2318
31523288,1308,2,0,3.031944,168,1600019,6386964,0,8948028,2318
31523331,1308,2,0,3.033252,168,1600062,6388272,0,8948028,2319
31523358,1308,2,0,3.033252,168,1599412,6389580,0,8948028,2319
31523383,1308,2,0,3.03456,168,1599437,6390888,0,8948028,2320
31523410,1308,2,0,3.03456,168,1598787,6392196,0,8948028,2320
31523436,1308,2,0,3.035868,168,1598813,6393504,0,8948028,2321
31523462,1308,2,0,3.035868,168,1598162,6394812,0,8948028,2321
31523487,1308,2,0,3.037176,168,1598187,6396120,0,8948028,2322
31523513,1308,2,0,3.037176,168,1597536,6397428,0,8948028,2322
31523554,1308,2,0,3.038484,168,1597577,6398736,0,8948028,2323
31523581,1308,2,0,3.038484,168,1596927,6400044,0,8948028,2323
31523607,1308,2,0,3.039792,168,1596953,6401352,0,8948028,2324
31523632,1308,2,0,3.039792,168,1596300,6402660,0,8948028,2324
31523658,1308,2,0,3.0411,168,1596326,6403968,0,8948028,2325
31523684,1308,2,0,3.0411,168,1595675,6405276,0,8948028,2325
31523739,1308,2,0,3.042408,168,1595730,6406584,0,8948028,2326
31523769,1308,2,0,3.042408,168,1595083,6407892,0,8948028,2326
31523794,1308,2,0,3.043716,168,1595108,6409200,0,8948028,2327
31523821,1308,2,0,3.043716,168,1594458,6410508,0,8948028,2327
31523846,1308,2,0,3.045024,168,1594483,6411816,0,8948028,2328
31523872,1308,2,0,3.045024,168,1593832,6413124,0,8948028,2328
31523898,1308,2,0,3.046332,168,1593858,6414432,0,8948028,2329
31523939,1308,2,0,3.046332,168,1593222,6415740,0,8948028,2329
31523965,1308,2,0,3.04764,168,1593248,6417048,0,8948028,2330
31523991,1308,2,0,3.04764,168,1592596,6418356,0,8948028,2330
31524016,1308,2,0,3.048948,168,1592621,6419664,0,8948028,2331
31524042,1308,2,0,3.048948,168,1591970,6420972,0,8948028,2331
31524068,1308,2,0,3.050256,168,1591996,6422280,0,8948028,2332
31524094,1308,2,0,3.050256,168,1591345,6423588,0,8948028,2332
31524120,1308,2,0,3.051564,168,1591371,6424896,0,8948028,2333
31524161,1308,2,0,3.051564,168,1590735,6426204,0,8948028,2333
31524187,1308,2,0,3.052872,168,1590761,6427512,0,8948028,2334
31524221,1308,2,0,3.052872,168,1590118,6428820,0,8948028,2334
31524248,1308,2,0,3.05418,168,1590145,6430128,0,8948028,2335
31524274,1308,2,0,3.05418,168,1589493,6431436,0,8948028,2335
31524300,1308,2,0,3.055488,168,1589519,6432744,0,8948028,2336
31524326,1308,2,0,3.055488,168,1588868,6434052,0,8948028,2336
31524351,1308,2,0,3.056796,168,1588893,6435360,0,8948028,2337
31524389,1308,2,0,3.056796,168,1588254,6436668,0,8948028,2337
31524415,1308,2,0,3.058104,168,1588280,6437976,0,8948028,2338
31524441,1308,2,0,3.058104,168,1587629,6439284,0,8948028,2338
31529705,1308,2,0,3.059412,168,1592893,6440592,0,8966340,2339
31529716,1308,2,0,3.059412,168,1592227,6441900,0,8966340,2339
31529723,1308,2,0,3.06072,168,1592234,6443208,0,8966340,2340
31529729,2616,2,0,3.06072,168,1591563,6445824,0,8966340,2340
31529734,1308,2,0,3.062028,168,1590890,6447132,0,8966340,2341
31529740,1308,2,0,3.063336,168,1590896,6448440,0,8966340,2342
31529745,1308,2,0,3.063336,168,1590224,6449748,0,8966340,2342
31529750,1308,2,0,3.064644,168,1590229,6451056,0,8966340,2343
31529758,1308,2,0,3.064644,168,1589560,6452364,0,8966340,2343
31529764,1308,2,0,3.065952,168,1589566,6453672,0,8966340,2344
31529769,1308,2,0,3.065952,168,1588894,6454980,0,8966340,2344
31529779,1308,2,0,3.06726,168,1588904,6456288,0,8966340,2345
31529785,1308,2,0,3.06726,168,1588233,6457596,0,8966340,2345
31529790,1308,2,0,3.068568,168,1588238,6458904,0,8966340,2346
31529851,1308,2,0,3.068568,168,1587621,6460212,0,8966340,2346
31529906,1308,2,0,3.069876,168,1587676,6461520,0,8966340,2347
31529913,1308,2,0,3.069876,168,1587006,6462828,0,8966340,2347
31529919,1308,2,0,3.071184,168,1587012,6464136,0,8966340,2348
31529924,1308,2,0,3.071184,168,1586340,6465444,0,8966340,2348
31529929,1308,2,0,3.072492,168,1586345,6466752,0,8966340,2349
31529934,1308,2,0,3.072492,168,1585673,6468060,0,8966340,2349
31529940,1308,2,0,3.0738,168,1585679,6469368,0,8966340,2350
31529945,1308,2,0,3.0738,168,1585007,6470676,0,8966340,2350
31529988,1308,2,0,3.075108,168,1585050,6471984,0,8966340,2351
31530049,1308,2,0,3.075108,168,1584434,6473292,0,8966340,2351
31530057,1308,2,0,3.076416,168,1584442,6474600,0,8968956,2352
31530062,1308,2,0,3.076416,168,1583769,6475908,0,8968956,2352
31530068,1308,2,0,3.077724,168,1583775,6477216,0,8968956,2353
31530073,1308,2,0,3.077724,168,1583103,6478524,0,8968956,2353
31530078,1308,2,0,3.079032,168,1583108,6479832,0,8968956,2354
31530083,1308,2,0,3.079032,168,1582436,6481140,0,8968956,2354
31530088,1308,2,0,3.08034,168,1582441,6482448,0,8968956,2355
31530096,1308,2,0,3.08034,168,1581772,6483756,0,8968956,2355
31530102,1308,2,0,3.081648,168,1581778,6485064,0,8968956,2356
31530107,2616,2,0,3.081648,168,1581106,6487680,0,8968956,2356
31530131,2616,2,0,3.082956,168,1580452,6490296,0,8968956,2357
31530136,1308,2,0,3.084264,168,1579780,6491604,0,8968956,2358
31530141,1308,2,0,3.085572,168,1579785,6492912,0,8968956,2359
31530147,2616,2,0,3.085572,168,1579114,6495528,0,8968956,2359
31530152,1308,2,0,3.08688,168,1578442,6496836,0,8968956,2360
31530157,1308,2,0,3.088188,168,1578447,6498144,0,8968956,2361
31530162,1308,2,0,3.088188,168,1577775,6499452,0,8968956,2361
31530167,1308,2,0,3.089496,168,1577780,6500760,0,8968956,2362
31530183,1308,2,0,3.089496,168,1577119,6502068,0,8968956,2362
31530188,1308,2,0,3.090804,168,1577124,6503376,0,8968956,2363
31530194,2616,2,0,3.090804,168,1576452,6505992,0,8968956,2363
31530199,1308,2,0,3.092112,168,1575780,6507300,0,8968956,2364
31530254,1308,2,0,3.09342,168,1575835,6508608,0,8968956,2365
31530260,1308,2,0,3.09342,168,1575164,6509916,0,8968956,2365
31530265,1308,2,0,3.094728,168,1575169,6511224,0,8968956,2366
31530271,1308,2,0,3.094728,168,1574498,6512532,0,8968956,2366
31530506,1308,2,0,3.096036,168,1574733,6513840,0,8968956,2367
31555257,1308,2,0,3.096036,168,1598807,6515148,0,9026508,2367
31555277,1308,2,0,3.097344,168,1598827,6516456,0,9026508,2368
31555323,1308,2,0,3.097344,168,1598196,6517764,0,9026508,2368
31555331,1308,2,0,3.098652,168,1598204,6519072,0,9026508,2369
31555338,1308,2,0,3.098652,168,1597533,6520380,0,9026508,2369
31555345,1308,2,0,3.09996,168,1597540,6521688,0,9026508,2370
31555379,1308,2,0,3.09996,168,1596897,6522996,0,9026508,2370
31555386,1308,2,0,3.101268,168,1596904,6524304,0,9026508,2371
31555394,1308,2,0,3.101268,168,1596235,6525612,0,9026508,2371
31555400,1308,2,0,3.102576,168,1596241,6526920,0,9026508,2372
31555407,1308,2,0,3.102576,168,1595571,6528228,0,9026508,2372
31555414,1308,2,0,3.103884,168,1595578,6529536,0,9026508,2373
31555421,1308,2,0,3.103884,168,1594908,6530844,0,9026508,2373
31555427,1308,2,0,3.105192,168,1594914,6532152,0,9026508,2374
31561304,1308,2,0,3.105192,168,1600113,6533460,0,9042204,2374
31561319,1308,2,0,3.1065,168,1600128,6534768,0,9042204,2375
31561329,1308,2,0,3.1065,168,1599450,6536076,0,9042204,2375
31561337,1308,2,0,3.107808,168,1599458,6537384,0,9042204,2376
31561387,1308,2,0,3.107808,168,1598821,6538692,0,9042204,2376
31561397,1308,2,0,3.109116,168,1598831,6540000,0,9042204,2377
31561405,1308,2,0,3.109116,168,1598151,6541308,0,9042204,2377
31561413,1308,2,0,3.110424,168,1598159,6542616,0,9042204,2378
31561422,1308,2,0,3.110424,168,1597480,6543924,0,9042204,2378
31561430,1308,2,0,3.111732,168,1597488,6545232,0,9042204,2379
31561438,1308,2,0,3.111732,168,1596808,6546540,0,9042204,2379
31561445,1308,2,0,3.11304,168,1596815,6547848,0,9042204,2380
31561782,1308,2,0,3.11304,168,1596464,6549156,0,9042204,2380
31561792,1308,2,0,3.114348,168,1596474,6550464,0,9042204,2381
31561800,1308,2,0,3.114348,168,1595794,6551772,0,9042204,2381
31568030,1308,2,0,3.115656,168,1602024,6553080,0,9057900,2382
31568079,1308,2,0,3.115656,168,1601385,6554388,0,9057900,2382
31568140,1308,2,0,3.116964,168,1601446,6555696,0,9057900,2383
31568172,1308,2,0,3.116964,168,1600790,6557004,0,9057900,2383
31568199,1308,2,0,3.118272,168,1600817,6558312,0,9057900,2384
31568241,1308,2,0,3.118272,168,1600171,6559620,0,9057900,2384
31575328,1308,2,0,3.11958,168,1607258,6560928,0,9073596,2385
31575380,1308,2,0,3.11958,168,1606622,6562236,0,9073596,2385
31575413,1308,2,0,3.120888,168,1606655,6563544,0,9073596,2386
31575442,1308,2,0,3.120888,168,1605996,6564852,0,9073596,2386
31575469,1308,2,0,3.122196,168,1606023,6566160,0,9073596,2387
31575497,1308,2,0,3.122196,168,1605363,6567468,0,9073596,2387
31575522,1308,2,0,3.123504,168,1605388,6568776,0,9073596,2388
31575549,1308,2,0,3.123504,168,1604727,6570084,0,9073596,2388
31575593,1308,2,0,3.124812,168,1604771,6571392,0,9073596,2389
31575620,1308,2,0,3.124812,168,1604109,6572700,0,9073596,2389
31575646,1308,2,0,3.12612,168,1604135,6574008,0,9073596,2390
31575676,1308,2,0,3.12612,168,1603488,6575316,0,9073596,2390
31575702,1308,2,0,3.127428,168,1603514,6576624,0,9073596,2391
31575731,1308,2,0,3.127428,168,1602865,6577932,0,9073596,2391
31575756,1308,2,0,3.128736,168,1602890,6579240,0,9073596,2392
31575782,1308,2,0,3.128736,168,1602239,6580548,0,9073596,2392
31575825,1308,2,0,3.130044,168,1602282,6581856,0,9073596,2393
31575851,1308,2,0,3.130044,168,1601631,6583164,0,9073596,2393
31575877,1308,2,0,3.131352,168,1601657,6584472,0,9073596,2394
31575903,1308,2,0,3.131352,168,1601006,6585780,0,9073596,2394
31575929,1308,2,0,3.13266,168,1601032,6587088,0,9073596,2395
31575956,1308,2,0,3.13266,168,1600382,6588396,0,9073596,2395
31575981,1308,2,0,3.133968,168,1600407,6589704,0,9073596,2396
31576007,1308,2,0,3.133968,168,1599756,6591012,0,9073596,2396
31576048,1308,2,0,3.135276,168,1599797,6592320,0,9073596,2397
31576074,1308,2,0,3.135276,168,1599146,6593628,0,9073596,2397
31576100,1308,2,0,3.136584,168,1599172,6594936,0,9073596,2398
31576125,1308,2,0,3.136584,168,1598519,6596244,0,9073596,2398
31576161,1308,2,0,3.137892,168,1598555,6597552,0,9073596,2399
31576188,2616,2,0,3.137892,168,1597905,6600168,0,9073596,2399
31576232,1308,2,0,3.1392,168,1597272,6601476,0,9073596,2400
31576260,1308,2,0,3.140508,168,1597300,6602784,0,9073596,2401
31576303,1308,2,0,3.140508,168,1596666,6604092,0,9073596,2401
31576329,1308,2,0,3.141816,168,1596692,6605400,0,9073596,2402
31576354,1308,2,0,3.141816,168,1596040,6606708,0,9073596,2402
31576380,1308,2,0,3.143124,168,1596066,6608016,0,9073596,2403
31576407,1308,2,0,3.143124,168,1595416,6609324,0,9073596,2403
31576432,1308,2,0,3.144432,168,1595441,6610632,0,9073596,2404
31576458,1308,2,0,3.144432,168,1594790,6611940,0,9073596,2404
31576483,1308,2,0,3.14574,168,1594815,6613248,0,9073596,2405
31576524,1308,2,0,3.14574,168,1594178,6614556,0,9073596,2405
31576550,1308,2,0,3.147048,168,1594204,6615864,0,9073596,2406
31576576,1308,2,0,3.147048,168,1593553,6617172,0,9073596,2406
31576602,1308,2,0,3.148356,168,1593579,6618480,0,9073596,2407
31576630,1308,2,0,3.148356,168,1592930,6619788,0,9073596,2407
31576656,1308,2,0,3.149664,168,1592956,6621096,0,9073596,2408
31576682,1308,2,0,3.149664,168,1592305,6622404,0,9073596,2408
31576708,1308,2,0,3.150972,168,1592331,6623712,0,9073596,2409
31576748,1308,2,0,3.150972,168,1591694,6625020,0,9073596,2409
31576774,1308,2,0,3.15228,168,1591720,6626328,0,9073596,2410
31576800,1308,2,0,3.15228,168,1591069,6627636,0,9073596,2410
31576826,1308,2,0,3.153588,168,1591095,6628944,0,9073596,2411
31576852,1308,2,0,3.153588,168,1590443,6630252,0,9073596,2411
31576883,1308,2,0,3.154896,168,1590474,6631560,0,9073596,2412
31576910,1308,2,0,3.154896,168,1589824,6632868,0,9073596,2412
31576935,1308,2,0,3.156204,168,1589849,6634176,0,9073596,2413
31576978,1308,2,0,3.156204,168,1589215,6635484,0,9073596,2413
31577003,1308,2,0,3.157512,168,1589240,6636792,0,9073596,2414
31577029,1308,2,0,3.157512,168,1588589,6638100,0,9073596,2414
31577055,1308,2,0,3.15882,168,1588615,6639408,0,9073596,2415
31577080,1308,2,0,3.15882,168,1587963,6640716,0,9073596,2415
31577106,1308,2,0,3.160128,168,1587989,6642024,0,9073596,2416
31577132,1308,2,0,3.160128,168,1587338,6643332,0,9073596,2416
31577157,1308,2,0,3.161436,168,1587363,6644640,0,9073596,2417
31577256,1308,2,0,3.161436,168,1586785,6645948,0,9073596,2417
31577288,1308,2,0,3.162744,168,1586817,6647256,0,9073596,2418
31577315,1308,2,0,3.162744,168,1586166,6648564,0,9073596,2418
31577341,1308,2,0,3.164052,168,1586192,6649872,0,9073596,2419
31577367,1308,2,0,3.164052,168,1585541,6651180,0,9073596,2419
31577393,1308,2,0,3.16536,168,1585567,6652488,0,9073596,2420
31577420,1308,2,0,3.16536,168,1584917,6653796,0,9073596,2420
31577446,1308,2,0,3.166668,168,1584943,6655104,0,9073596,2421
31577487,1308,2,0,3.166668,168,1584307,6656412,0,9073596,2421
31577513,1308,2,0,3.167976,168,1584333,6657720,0,9073596,2422
31577539,1308,2,0,3.167976,168,1583682,6659028,0,9073596,2422
31577564,1308,2,0,3.169284,168,1583707,6660336,0,9073596,2423
31577591,1308,2,0,3.169284,168,1583057,6661644,0,9073596,2423
31577616,1308,2,0,3.170592,168,1583082,6662952,0,9073596,2424
31577642,1308,2,0,3.170592,168,1582430,6664260,0,9073596,2424
31577668,1308,2,0,3.1719,168,1582456,6665568,0,9073596,2425
31577709,1308,2,0,3.1719,168,1581820,6666876,0,9073596,2425
31577735,1308,2,0,3.173208,168,1581846,6668184,0,9073596,2426
31577761,1308,2,0,3.173208,168,1581195,6669492,0,9073596,2426
31577787,1308,2,0,3.174516,168,1581221,6670800,0,9073596,2427
31577813,1308,2,0,3.174516,168,1580570,6672108,0,9073596,2427
31577838,1308,2,0,3.175824,168,1580595,6673416,0,9073596,2428
31577865,1308,2,0,3.175824,168,1579945,6674724,0,9073596,2428
31577890,1308,2,0,3.177132,168,1579970,6676032,0,9073596,2429
31577931,1308,2,0,3.177132,168,1579334,6677340,0,9073596,2429
31577957,1308,2,0,3.17844,168,1579360,6678648,0,9073596,2430
31577983,1308,2,0,3.17844,168,1578709,6679956,0,9073596,2430
31578008,1308,2,0,3.179748,168,1578734,6681264,0,9073596,2431
31578034,1308,2,0,3.179748,168,1578082,6682572,0,9073596,2431
31578060,1308,2,0,3.181056,168,1578108,6683880,0,9073596,2432
31578086,1308,2,0,3.181056,168,1577457,6685188,0,9073596,2432
31578112,1308,2,0,3.182364,168,1577483,6686496,0,9073596,2433
31578153,1308,2,0,3.182364,168,1576847,6687804,0,9073596,2433
31578179,1308,2,0,3.183672,168,1576873,6689112,0,9073596,2434
31578206,1308,2,0,3.183672,168,1576219,6690420,0,9073596,2434
31578243,1308,2,0,3.18498,168,1576256,6691728,0,9073596,2435
31578271,1308,2,0,3.18498,168,1575604,6693036,0,9073596,2435
31578296,1308,2,0,3.186288,168,1575629,6694344,0,9073596,2436
31578322,1308,2,0,3.186288,168,1574974,6695652,0,9073596,2436
31578349,1308,2,0,3.187596,168,1575001,6696960,0,9073596,2437
31578389,1308,2,0,3.187596,168,1574360,6698268,0,9073596,2437
31578415,1308,2,0,3.188904,168,1574386,6699576,0,9073596,2438
31578441,1308,2,0,3.188904,168,1573732,6700884,0,9073596,2438
31578467,1308,2,0,3.190212,168,1573758,6702192,0,9073596,2439
31578493,1308,2,0,3.190212,168,1573103,6703500,0,9073596,2439
31578519,1308,2,0,3.19152,168,1573129,6704808,0,9073596,2440
31578544,1308,2,0,3.19152,168,1572473,6706116,0,9073596,2440
31578570,1308,2,0,3.192828,168,1572499,6707424,0,9073596,2441
31578611,1308,2,0,3.192828,168,1571860,6708732,0,9073596,2441
31578636,1308,2,0,3.194136,168,1571885,6710040,0,9073596,2442
31578662,1308,2,0,3.194136,168,1571230,6711348,0,9073596,2442
31578688,1308,2,0,3.195444,168,1571256,6712656,0,9073596,2443
31578714,1308,2,0,3.195444,168,1570601,6713964,0,9073596,2443
31578740,1308,2,0,3.196752,168,1570627,6715272,0,9073596,2444
31578765,1308,2,0,3.196752,168,1569971,6716580,0,9073596,2444
31578791,1308,2,0,3.19806,168,1569997,6717888,0,9073596,2445
31578832,1308,2,0,3.19806,168,1569358,6719196,0,9073596,2445
31578857,1308,2,0,3.199368,168,1569383,6720504,0,9073596,2446
31578883,1308,2,0,3.199368,168,1568728,6721812,0,9073596,2446
31578909,1308,2,0,3.200676,168,1568754,6723120,0,9073596,2447
31578935,1308,2,0,3.200676,168,1568099,6724428,0,9073596,2447
31578960,1308,2,0,3.201984,168,1568124,6725736,0,9073596,2448
31578986,1308,2,0,3.201984,168,1567470,6727044,0,9073596,2448
31579011,1308,2,0,3.203292,168,1567495,6728352,0,9073596,2449
31579056,1308,2,0,3.203292,168,1566857,6729660,0,9073596,2449
31579113,1308,2,0,3.2046,168,1566914,6730968,0,9078828,2450
31579141,1308,2,0,3.2046,168,1566258,6732276,0,9078828,2450
31579166,1308,2,0,3.205908,168,1566283,6733584,0,9078828,2451
31579193,1308,2,0,3.205908,168,1565627,6734892,0,9078828,2451
31579229,1308,2,0,3.207216,168,1565663,6736200,0,9078828,2452
31579256,1308,2,0,3.207216,168,1565007,6737508,0,9078828,2452
31579281,1308,2,0,3.208524,168,1565032,6738816,0,9078828,2453
31579323,1308,2,0,3.208524,168,1564391,6740124,0,9078828,2453
31579349,1308,2,0,3.209832,168,1564417,6741432,0,9078828,2454
31579375,1308,2,0,3.209832,168,1563760,6742740,0,9078828,2454
31579400,1308,2,0,3.21114,168,1563785,6744048,0,9078828,2455
31579426,1308,2,0,3.21114,168,1563127,6745356,0,9078828,2455
31579452,1308,2,0,3.212448,168,1563153,6746664,0,9078828,2456
31579478,1308,2,0,3.212448,168,1562496,6747972,0,9078828,2456
31579503,1308,2,0,3.213756,168,1562521,6749280,0,9078828,2457
31579543,1308,2,0,3.213756,168,1561878,6750588,0,9078828,2457
31579570,1308,2,0,3.215064,168,1561905,6751896,0,9078828,2458
31579596,1308,2,0,3.215064,168,1561248,6753204,0,9078828,2458
31579624,1308,2,0,3.216372,168,1561276,6754512,0,9078828,2459
31579651,1308,2,0,3.216372,168,1560620,6755820,0,9078828,2459
31579677,1308,2,0,3.21768,168,1560646,6757128,0,9078828,2460
31579703,1308,2,0,3.21768,168,1559989,6758436,0,9078828,2460
31579728,1308,2,0,3.218988,168,1560014,6759744,0,9078828,2461
31579768,1308,2,0,3.218988,168,1559370,6761052,0,9078828,2461
31579794,1308,2,0,3.220296,168,1559396,6762360,0,9078828,2462
31579820,1308,2,0,3.220296,168,1558739,6763668,0,9078828,2462
31579845,1308,2,0,3.221604,168,1558764,6764976,0,9078828,2463
31579871,1308,2,0,3.221604,168,1558107,6766284,0,9078828,2463
31581805,1308,2,0,3.222912,168,1560041,6767592,0,9086676,2464
31581859,1308,2,0,3.222912,168,1559412,6768900,0,9086676,2464
31581916,1308,2,0,3.22422,168,1559469,6770208,0,9086676,2465
31581963,1308,2,0,3.22422,168,1558833,6771516,0,9089292,2465
31581992,1308,2,0,3.225528,168,1558862,6772824,0,9089292,2466
31582018,1308,2,0,3.225528,168,1558205,6774132,0,9089292,2466
31582045,1308,2,0,3.226836,168,1558232,6775440,0,9089292,2467
31582072,1308,2,0,3.226836,168,1557575,6776748,0,9089292,2467
31582129,1308,2,0,3.228144,168,1557632,6778056,0,9089292,2468
31582157,1308,2,0,3.228144,168,1556977,6779364,0,9089292,2468
31582183,1308,2,0,3.229452,168,1557003,6780672,0,9089292,2469
31582209,1308,2,0,3.229452,168,1556346,6781980,0,9089292,2469
31582249,1308,2,0,3.23076,168,1556386,6783288,0,9089292,2470
31582277,1308,2,0,3.23076,168,1555731,6784596,0,9089292,2470
31582303,1308,2,0,3.232068,168,1555757,6785904,0,9089292,2471
