now_us,each_delv_MB,ss_status,lost_pkt,cwnd_MB,ssthresh_pkt,rtt_us,total_delv_B,total_retrans_pkt,total_sent_B
2159737,1308,1,0,0.081096,2147483647,1077799,69324,0,149112
2199717,1308,1,0,0.08240399999999999,2147483647,1117779,70632,0,151728
2239531,1308,1,0,0.083712,2147483647,1116871,71940,0,154344
2281234,1308,1,0,0.08502,2147483647,1158574,73248,0,156960
2319078,1308,1,0,0.086328,2147483647,1184524,74556,0,159576
2359364,1308,1,0,0.08763599999999999,2147483647,1224810,75864,0,162192
2400523,1308,1,0,0.088944,2147483647,1240518,77172,0,164808
2442258,1308,1,0,0.090252,2147483647,1282253,78480,0,167424
2479908,2616,1,0,0.09156,2147483647,1299052,81096,0,170040
2522055,1308,1,0,0.094176,2147483647,1318686,82404,0,175272
2559363,1308,1,0,0.095484,2147483647,1355994,83712,0,177888
2599933,2616,1,0,0.09679199999999999,2147483647,1357249,86328,0,180504
2639602,1308,1,0,0.099408,2147483647,1357222,87636,0,185736
2681576,1308,1,0,0.100716,2147483647,1399196,88944,0,188352
2722254,1308,1,0,0.10202399999999999,2147483647,1399284,90252,0,190968
2758977,1308,1,0,0.103332,2147483647,1436007,91560,0,193584
2802289,1308,1,0,0.10464,2147483647,1442151,92868,0,196200
2841827,1308,1,0,0.105948,2147483647,1481689,94176,0,198816
2841943,1308,1,0,0.10725599999999999,2147483647,1439363,95484,0,201432
2882347,1308,1,0,0.108564,2147483647,1479767,96792,0,204048
2882483,1308,1,0,0.109872,2147483647,1440349,98100,0,206664
2882534,1308,1,0,0.11118,2147483647,1440400,99408,0,209280
2923145,1308,1,0,0.11248799999999999,2147483647,1440851,100716,0,211896
2923262,1308,1,0,0.113796,2147483647,1440968,102024,0,214512
2923311,1308,1,0,0.115104,2147483647,1401534,103332,0,217128
2959899,1308,1,0,0.116412,2147483647,1438122,104640,0,219744
2960089,1308,1,0,0.11771999999999999,2147483647,1400778,105948,0,222360
3002020,1308,1,0,0.119028,2147483647,1442709,107256,0,224976
3002137,1308,1,0,0.120336,2147483647,1400554,108564,0,227592
3002186,1308,1,0,0.12164399999999999,2147483647,1400603,109872,0,230208
3041768,1308,1,0,0.12295199999999999,2147483647,1402537,111180,0,232824
3041877,1308,1,0,0.12426,2147483647,1402646,112488,0,235440
3041923,1308,1,0,0.12556799999999999,2147483647,1360050,113796,0,238056
3079855,1308,1,0,0.126876,2147483647,1397982,115104,0,240672
3079966,1308,1,0,0.128184,2147483647,1360489,116412,0,243288
3080010,1308,1,0,0.129492,2147483647,1360533,117720,0,245904
3118762,1308,1,0,0.1308,2147483647,1355708,119028,0,248520
3118865,1308,1,0,0.132108,2147483647,1355811,120336,0,251136
3159044,2616,1,0,0.133416,2147483647,1355986,122952,0,253752
3159164,1308,1,0,0.136032,2147483647,1319739,124260,0,258984
3159204,1308,1,0,0.13734,2147483647,1319779,125568,0,258984
3201877,1308,1,0,0.138648,2147483647,1354654,126876,0,264216
3202008,1308,1,0,0.139956,2147483647,1354785,128184,0,266832
3202058,1308,1,0,0.141264,2147483647,1323110,129492,0,269448
3242063,1308,1,0,0.142572,2147483647,1363115,130800,0,272064
3242172,2616,1,0,0.14387999999999998,2147483647,1322455,133416,0,274680
3279813,1308,1,0,0.146496,2147483647,1317405,134724,0,279912
3279919,1308,1,0,0.147804,2147483647,1317511,136032,0,282528
3279966,1308,1,0,0.149112,2147483647,1279956,137340,0,285144
3319843,1308,1,0,0.15042,2147483647,1319833,138648,0,287760
3319953,1308,1,0,0.151728,2147483647,1280049,139956,0,290376
3319999,1308,1,0,0.153036,2147483647,1280095,141264,0,292992
3361652,1308,1,0,0.15434399999999998,2147483647,1314177,142572,0,295608
3361768,1308,1,0,0.15565199999999998,2147483647,1314293,143880,0,298224
3361821,1308,1,0,0.15696,2147483647,1279538,145188,0,300840
3403123,1308,1,0,0.158268,2147483647,1320840,146496,0,303456
3403241,1308,1,0,0.159576,2147483647,1284012,147804,0,306072
3441766,1308,1,0,0.160884,2147483647,1322537,149112,0,308688
3441993,1308,1,0,0.162192,2147483647,1282211,150420,0,311304
3442048,1308,1,0,0.1635,2147483647,1282266,151728,0,313920
3479612,1308,1,0,0.16480799999999998,2147483647,1279819,153036,0,316536
3479728,1308,1,0,0.16611599999999999,2147483647,1279935,154344,0,319152
3479779,1308,1,0,0.167424,2147483647,1240174,155652,0,321768
3519308,1308,1,0,0.168732,2147483647,1279703,156960,0,324384
3519425,1308,1,0,0.17004,2147483647,1238122,158268,0,327000
3519477,1308,1,0,0.171348,2147483647,1238174,159576,0,329616
3519513,2616,1,0,0.172656,2147483647,1200363,162192,0,329616
3558563,1308,1,0,0.17527199999999998,2147483647,1199127,163500,0,337464
3558672,1308,1,0,0.17658,2147483647,1199236,164808,0,340080
3558724,1308,1,0,0.177888,2147483647,1158129,166116,0,342696
3599541,1308,1,0,0.179196,2147483647,1198946,167424,0,345312
3599657,1308,1,0,0.180504,2147483647,1157324,168732,0,347928
3599708,1308,1,0,0.181812,2147483647,1157375,170040,0,350544
3642327,1308,1,0,0.18312,2147483647,1162344,171348,0,353160
3642439,1308,1,0,0.18442799999999998,2147483647,1162456,172656,0,355776
3642491,2616,1,0,0.18573599999999998,2147483647,1154642,175272,0,358392
3681559,1308,1,0,0.188352,2147483647,1159432,176580,0,363624
3681677,1308,1,0,0.18966,2147483647,1159550,177888,0,366240
3681727,1308,1,0,0.190968,2147483647,1122288,179196,0,368856
3681762,1308,1,0,0.192276,2147483647,1122323,180504,0,368856
3719104,1308,1,0,0.19358399999999998,2147483647,1119095,181812,0,374088
3719219,1308,1,0,0.19489199999999998,2147483647,1119210,183120,0,376704
3719273,1308,1,0,0.19619999999999999,2147483647,1111350,184428,0,379320
3761670,1308,1,0,0.197508,2147483647,1153747,185736,0,381936
3761813,2616,1,0,0.198816,2147483647,1122140,188352,0,384552
3761869,2616,1,0,0.201432,2147483647,1080220,190968,0,387168
3799541,1308,1,0,0.20404799999999998,2147483647,1077215,192276,0,395016
3799658,1308,1,0,0.20535599999999998,2147483647,1077332,193584,0,397632
3799709,1308,1,0,0.206664,2147483647,1040659,194892,0,400248
3799743,1308,1,0,0.207972,2147483647,1040693,196200,0,400248
3851952,1308,1,0,0.20928,2147483647,1049591,197508,0,405480
3852347,1308,1,0,0.210588,2147483647,1049986,198816,0,408096
3852404,1308,1,0,0.211896,2147483647,1010505,200124,0,410712
3882037,1308,1,0,0.21320399999999998,2147483647,1040138,201432,0,413328
3882155,1308,1,0,0.21451199999999998,2147483647,1032164,202740,0,415944
3882203,1308,1,0,0.21581999999999998,2147483647,1032212,204048,0,418560
3922413,1308,1,0,0.217128,2147483647,1039990,205356,0,421176
3922531,1308,1,0,0.218436,2147483647,1040108,206664,0,423792
3922582,1308,1,0,0.219744,2147483647,1032074,207972,0,426408
3959501,1308,1,0,0.221052,2147483647,1068993,209280,0,429024
3959620,1308,1,0,0.22236,2147483647,1053011,210588,0,431640
3959668,1308,1,0,0.22366799999999998,2147483647,1053059,211896,0,434256
3959705,1308,1,0,0.22497599999999998,2147483647,1036487,213204,0,434256
4012197,1308,1,0,0.22628399999999999,2147483647,1088979,214512,0,439488
4012315,1308,1,0,0.227592,2147483647,1073762,215820,0,442104
4012371,1308,1,0,0.2289,2147483647,1073818,217128,0,444720
4052250,2616,1,0,0.230208,2147483647,1097874,219744,0,447336
4052386,1308,1,0,0.232824,2147483647,1082352,221052,0,452568
4052451,1308,1,0,0.23413199999999998,2147483647,1082417,222360,0,452568
4092222,2616,1,0,0.23543999999999998,2147483647,1106642,224976,0,457800
4092349,2616,1,0,0.238056,2147483647,1090255,227592,0,463032
4092389,1308,1,0,0.240672,2147483647,1076162,228900,0,463032
4092450,1308,1,0,0.24198,2147483647,1076223,230208,0,463032
4132699,1308,1,0,0.24328799999999998,2147483647,1101373,231516,0,473496
4132816,1308,1,0,0.24459599999999998,2147483647,1101490,232824,0,476112
4132868,1308,1,0,0.24590399999999998,2147483647,1086608,234132,0,478728
4159598,1308,1,0,0.247212,2147483647,1113338,235440,0,481344
4159713,1308,1,0,0.24852,2147483647,1098678,236748,0,483960
4159764,1308,1,0,0.249828,2147483647,1098729,238056,0,486576
4198812,1308,1,0,0.25113599999999997,2147483647,1123157,239364,0,489192
4198929,1308,1,0,0.252444,2147483647,1123274,240672,0,491808
4198980,1308,1,0,0.253752,2147483647,1108912,241980,0,494424
4199015,1308,1,0,0.25506,2147483647,1108947,243288,0,494424
4242105,1308,1,0,0.256368,2147483647,1137771,244596,0,499656
4242221,1308,1,0,0.25767599999999996,2147483647,1137887,245904,0,502272
4242272,1308,1,0,0.258984,2147483647,1123864,247212,0,504888
4297546,1308,1,0,0.26029199999999997,2147483647,1179138,248520,0,507504
4297664,1308,1,0,0.2616,2147483647,1165363,249828,0,510120
4297946,1308,1,0,0.262908,2147483647,1165645,251136,0,512736
4333192,1308,1,0,0.264216,2147483647,1187178,252444,0,515352
4333307,1308,1,0,0.265524,2147483647,1187293,253752,0,517968
4333358,2616,1,0,0.266832,2147483647,1173800,256368,0,520584
4358640,1308,1,0,0.26944799999999997,2147483647,1185830,257676,0,525816
4358756,1308,1,0,0.270756,2147483647,1185946,258984,0,528432
4358808,1308,1,0,0.272064,2147483647,1172746,260292,0,531048
4358843,1308,1,0,0.273372,2147483647,1172781,261600,0,531048
4399546,1308,1,0,0.27468,2147483647,1200611,262908,0,536280
4399686,1308,1,0,0.275988,2147483647,1200751,264216,0,538896
4399738,2616,1,0,0.277296,2147483647,1187930,266832,0,541512
4442082,1308,1,0,0.279912,2147483647,1217533,268140,0,546744
4442198,1308,1,0,0.28121999999999997,2147483647,1217649,269448,0,549360
4442251,2616,1,0,0.282528,2147483647,1205089,272064,0,551976
4482552,1308,1,0,0.285144,2147483647,1232937,273372,0,557208
4482670,1308,1,0,0.286452,2147483647,1233055,274680,0,559824
4482720,2616,1,0,0.28775999999999996,2147483647,1220759,277296,0,562440
4482783,1308,1,0,0.29037599999999997,2147483647,1208736,278604,0,562440
4519535,1308,1,0,0.291684,2147483647,1245488,279912,0,570288
4519654,2616,1,0,0.292992,2147483647,1233521,282528,0,572904
4519705,1308,1,0,0.295608,2147483647,1221633,283836,0,575520
4559037,1308,1,0,0.296916,2147483647,1260965,285144,0,580752
4559156,1308,1,0,0.298224,2147483647,1249285,286452,0,583368
4559206,1308,1,0,0.29953199999999996,2147483647,1249335,287760,0,585984
4599628,2616,1,0,0.30084,2147483647,1278131,290376,0,588600
4599763,1308,1,0,0.303456,2147483647,1266759,291684,0,593832
4599802,1308,1,0,0.304764,2147483647,1266798,292992,0,593832
4642623,1308,1,0,0.306072,2147483647,1298268,294300,0,599064
4642739,1308,1,0,0.30738,2147483647,1298384,295608,0,601680
4642794,1308,1,0,0.30868799999999996,2147483647,1281070,296916,0,604296
4642829,1308,1,0,0.309996,2147483647,1281105,298224,0,604296
4681915,1308,1,0,0.31130399999999997,2147483647,1314641,299532,0,609528
4682033,1308,1,0,0.312612,2147483647,1314759,300840,0,612144
4682084,1308,1,0,0.31392,2147483647,1303808,302148,0,614760
4722556,1308,1,0,0.315228,2147483647,1344280,303456,0,617376
4722676,2616,1,0,0.316536,2147483647,1319478,306072,0,619992
4722728,1308,1,0,0.319152,2147483647,1314137,307380,0,622608
4762247,1308,1,0,0.32045999999999997,2147483647,1353656,308688,0,627840
4762365,1308,1,0,0.321768,2147483647,1320526,309996,0,630456
4762417,1308,1,0,0.323076,2147483647,1320578,311304,0,633072
4762452,2616,1,0,0.324384,2147483647,1315318,313920,0,633072
4762485,1308,1,0,0.327,2147483647,1304876,315228,0,633072
4762515,1308,1,0,0.328308,2147483647,1304906,316536,0,633072
4802079,1308,1,0,0.32961599999999996,2147483647,1322394,317844,0,646152
4802196,1308,1,0,0.330924,2147483647,1322511,319152,0,648768
4802245,1308,1,0,0.33223199999999997,2147483647,1317432,320460,0,651384
4802280,1308,1,0,0.33354,2147483647,1317467,321768,0,651384
4802313,1308,1,0,0.334848,2147483647,1307345,323076,0,651384
4802343,1308,1,0,0.336156,2147483647,1307375,324384,0,651384
4842569,1308,1,0,0.337464,2147483647,1323187,325692,0,661848
4842688,1308,1,0,0.33877199999999996,2147483647,1323306,327000,0,664464
4842739,1308,1,0,0.34008,2147483647,1318393,328308,0,667080
4842776,1308,1,0,0.34138799999999997,2147483647,1318430,329616,0,667080
4842807,1308,1,0,0.342696,2147483647,1308658,330924,0,667080
4879751,1308,1,0,0.344004,2147483647,1345602,332232,0,674928
4879872,1308,1,0,0.345312,2147483647,1336255,333540,0,677544
4879921,1308,1,0,0.34662,2147483647,1336304,334848,0,680160
4879958,1308,1,0,0.34792799999999996,2147483647,1326873,336156,0,680160
4879989,1308,1,0,0.349236,2147483647,1326904,337464,0,680160
4880020,1308,1,0,0.35054399999999997,2147483647,1317467,338772,0,680160
4919369,1308,1,0,0.351852,2147483647,1356816,340080,0,690624
4919487,1308,1,0,0.35316,2147483647,1347601,341388,0,693240
4919536,1308,1,0,0.354468,2147483647,1347650,342696,0,695856
4919573,1308,1,0,0.355776,2147483647,1338478,344004,0,695856
4919604,1308,1,0,0.35708399999999996,2147483647,1338509,345312,0,695856
4960132,2616,1,0,0.358392,2147483647,1360518,347928,0,703704
4960260,1308,1,0,0.361008,2147483647,1356170,349236,0,708936
4960299,1308,1,0,0.36231599999999997,2147483647,1356209,350544,0,708936
4960338,1308,1,0,0.363624,2147483647,1347431,351852,0,708936
4960369,1308,1,0,0.364932,2147483647,1347462,353160,0,708936
4960402,1308,1,0,0.36624,2147483647,1318006,354468,0,708936
4999081,1308,1,0,0.367548,2147483647,1356685,355776,0,722016
4999196,2616,1,0,0.36885599999999996,2147483647,1352508,358392,0,724632
4999249,1308,1,0,0.37147199999999997,2147483647,1344080,359700,0,727248
4999283,1308,1,0,0.37278,2147483647,1344114,361008,0,727248
4999317,1308,1,0,0.374088,2147483647,1335828,362316,0,727248
4999347,1308,1,0,0.375396,2147483647,1335858,363624,0,727248
5052987,1308,1,0,0.376704,2147483647,1371355,364932,0,740328
5053110,1308,1,0,0.37801199999999996,2147483647,1371478,366240,0,742944
5053162,1308,1,0,0.37932,2147483647,1367415,367548,0,745560
5053229,1308,1,0,0.38062799999999997,2147483647,1367482,368856,0,745560
5053272,1308,1,0,0.381936,2147483647,1359381,370164,0,748176
5092450,1308,1,0,0.383244,2147483647,1398559,371472,0,753408
5092569,1308,1,0,0.384552,2147483647,1390750,372780,0,756024
5092619,1308,1,0,0.38586,2147483647,1390800,374088,0,758640
5092655,2616,1,0,0.38716799999999996,2147483647,1373479,376704,0,758640
5092688,1308,1,0,0.38978399999999996,2147483647,1369597,378012,0,758640
5092717,1308,1,0,0.391092,2147483647,1369626,379320,0,758640
5118850,1308,1,0,0.39239999999999997,2147483647,1388021,380628,0,771720
5118959,1308,1,0,0.393708,2147483647,1388130,381936,0,774336
5119007,1308,1,0,0.395016,2147483647,1357264,383244,0,776952
5119041,1308,1,0,0.396324,2147483647,1357298,384552,0,776952
5119074,2616,1,0,0.397632,2147483647,1353533,387168,0,776952
5119105,1308,1,0,0.400248,2147483647,1346094,388476,0,776952
5162242,1308,1,0,0.40155599999999997,2147483647,1389231,389784,0,790032
5162360,2616,1,0,0.402864,2147483647,1382031,392400,0,792648
5162411,1308,1,0,0.40548,2147483647,1374764,393708,0,795264
5162449,1308,1,0,0.406788,2147483647,1374802,395016,0,795264
5162509,1308,1,0,0.40809599999999996,2147483647,1362896,396324,0,795264
5199807,1308,1,0,0.409404,2147483647,1400194,397632,0,805728
5199929,1308,1,0,0.41071199999999997,2147483647,1396705,398940,0,808344
5199977,1308,1,0,0.41202,2147483647,1396753,400248,0,810960
5200013,1308,1,0,0.413328,2147483647,1389659,401556,0,810960
5200045,1308,1,0,0.414636,2147483647,1389691,402864,0,810960
5200076,1308,1,0,0.415944,2147483647,1382807,404172,0,810960
5253101,1308,1,0,0.41725199999999996,2147483647,1435832,405480,0,821424
5253220,2616,1,0,0.41856,2147483647,1401192,408096,0,824040
5253274,1308,1,0,0.421176,2147483647,1397832,409404,0,826656
5253308,1308,1,0,0.42248399999999997,2147483647,1397866,410712,0,826656
5253341,1308,1,0,0.423792,2147483647,1391152,412020,0,826656
5292945,1308,1,0,0.4251,2147483647,1430756,413328,0,837120
5293062,2616,1,0,0.42640799999999995,2147483647,1410951,415944,0,839736
5293116,1308,1,0,0.42902399999999996,2147483647,1407720,417252,0,842352
5293149,1308,1,0,0.430332,2147483647,1407753,418560,0,842352
5293182,1308,1,0,0.43163999999999997,2147483647,1401290,419868,0,842352
5293213,1308,1,0,0.432948,2147483647,1401321,421176,0,842352
5319277,1308,1,0,0.434256,2147483647,1396790,422484,0,855432
5319385,1308,1,0,0.435564,2147483647,1396898,423792,0,858048
5319432,1308,1,0,0.436872,2147483647,1393761,425100,0,860664
5319467,1308,1,0,0.43817999999999996,2147483647,1393796,426408,0,860664
5319526,1308,1,0,0.439488,2147483647,1387542,427716,0,860664
5319557,1308,1,0,0.44079599999999997,2147483647,1387573,429024,0,860664
5359332,2616,1,0,0.442104,2147483647,1399757,431640,0,871128
5359382,2616,1,0,0.44472,2147483647,1396694,434256,0,876360
5359395,1308,1,0,0.44733599999999996,2147483647,1390520,435564,0,876360
5359406,1308,1,0,0.448644,2147483647,1390531,436872,0,876360
5359416,1308,1,0,0.44995199999999996,2147483647,1384445,438180,0,876360
5400053,1308,1,0,0.45126,2147483647,1425082,439488,0,889440
5400151,2616,1,0,0.45256799999999997,2147483647,1387881,442104,0,892056
5400190,1308,1,0,0.455184,2147483647,1384877,443412,0,894672
5400216,1308,1,0,0.45649199999999995,2147483647,1384903,444720,0,894672
5400264,1308,1,0,0.4578,2147483647,1378890,446028,0,894672
5400294,1308,1,0,0.45910799999999996,2147483647,1378920,447336,0,897288
5412504,2616,1,0,0.460416,2147483647,1360180,449952,0,905136
5419491,1308,1,0,0.463032,2147483647,1364170,451260,0,910368
5419552,1308,1,0,0.46434,2147483647,1364231,452568,0,910368
5419609,2616,1,0,0.465648,2147483647,1358295,455184,0,910368
5419640,1308,1,0,0.46826399999999996,2147483647,1352379,456492,0,910368
5419667,1308,1,0,0.469572,2147483647,1352406,457800,0,910368
5451796,2616,1,0,0.47087999999999997,2147483647,1359500,460416,0,928680
5451878,1308,1,0,0.473496,2147483647,1356629,461724,0,931296
5451912,1308,1,0,0.474804,2147483647,1356663,463032,0,931296
5451941,1308,1,0,0.476112,2147483647,1350785,464340,0,931296
5451969,1308,1,0,0.47741999999999996,2147483647,1350813,465648,0,931296
5452245,1308,1,0,0.478728,2147483647,1345300,466956,0,931296
5456609,1308,1,0,0.48003599999999996,2147483647,1349664,468264,0,933912
5456888,1308,1,0,0.481344,2147483647,1344154,469572,0,936528
5456930,1308,1,0,0.48265199999999997,2147483647,1344196,470880,0,936528
5462843,2616,1,0,0.48396,2147483647,1344320,473496,0,939144
5462904,2616,1,0,0.48657599999999995,2147483647,1330132,476112,0,939144
5462937,1308,1,0,0.48919199999999996,2147483647,1327278,477420,0,939144
5492863,1308,1,0,0.4905,2147483647,1357204,478728,0,960072
5492955,1308,1,0,0.49180799999999997,2147483647,1351538,480036,0,960072
5492994,1308,1,0,0.493116,2147483647,1351577,481344,0,960072
5493027,2616,1,0,0.494424,2147483647,1333357,483960,0,960072
5493059,1308,1,0,0.49704,2147483647,1330529,485268,0,960072
5493089,1308,1,0,0.49834799999999996,2147483647,1330559,486576,0,960072
5497364,1308,1,0,0.499656,2147483647,1329136,487884,0,965304
5497424,1308,1,0,0.500964,2147483647,1329196,489192,0,965304
5497660,2616,1,0,0.5022719999999999,2147483647,1298774,491808,0,965304
5498251,1308,1,0,0.504888,2147483647,1296532,493116,0,965304
5498289,1308,1,0,0.506196,2147483647,1296570,494424,0,965304
5498318,1308,1,0,0.507504,2147483647,1290941,495732,0,965304
5532291,1308,1,0,0.5088119999999999,2147483647,1324914,497040,0,991464
5532378,1308,1,0,0.51012,2147483647,1319388,498348,0,991464
5532416,1308,1,0,0.511428,2147483647,1319426,499656,0,991464
5532449,2616,1,0,0.512736,2147483647,1290272,502272,0,991464
5532508,1308,1,0,0.5153519999999999,2147483647,1287527,503580,0,991464
5532539,1308,1,0,0.51666,2147483647,1287558,504888,0,991464
5532571,1308,1,0,0.517968,2147483647,1281989,506196,0,991464
5540817,1308,1,0,0.519276,2147483647,1290235,507504,0,996696
5540875,1308,1,0,0.5205839999999999,2147483647,1243255,508812,0,996696
5548158,1308,1,0,0.521892,2147483647,1250538,510120,0,1004544
5548220,2616,1,0,0.5232,2147483647,1247802,512736,0,1004544
5548253,1308,1,0,0.525816,2147483647,1242237,514044,0,1004544
5548282,1308,1,0,0.5271239999999999,2147483647,1242266,515352,0,1004544
5561135,1308,1,0,0.528432,2147483647,1227871,516660,0,1015008
5561195,1308,1,0,0.52974,2147483647,1227931,517968,0,1015008
5561230,2616,1,0,0.531048,2147483647,1225165,520584,0,1015008
5561653,1308,1,0,0.533664,2147483647,1219982,521892,0,1015008
5561749,1308,1,0,0.534972,2147483647,1220078,523200,0,1015008
5561786,1308,1,0,0.53628,2147483647,1214546,524508,0,1015008
5580272,1308,1,0,0.537588,2147483647,1233032,525816,0,1030704
5580333,1308,1,0,0.5388959999999999,2147483647,1221622,527124,0,1030704
5587010,1308,1,0,0.540204,2147483647,1228299,528432,0,1035936
5587072,1308,1,0,0.541512,2147483647,1225578,529740,0,1035936
5587822,1308,1,0,0.54282,2147483647,1226328,531048,0,1035936
5587882,1308,1,0,0.544128,2147483647,1220828,532356,0,1035936
5607605,1308,1,0,0.5454359999999999,2147483647,1240551,533664,0,1054248
5607715,1308,1,0,0.546744,2147483647,1235137,534972,0,1054248
5612508,1308,1,0,0.548052,2147483647,1239930,536280,0,1059480
5612569,1308,1,0,0.54936,2147483647,1212948,537588,0,1059480
5612604,1308,1,0,0.5506679999999999,2147483647,1212983,538896,0,1059480
5612633,2616,1,0,0.551976,2147483647,1210251,541512,0,1059480
5612661,1308,1,0,0.554592,2147483647,1204762,542820,0,1059480
5612725,1308,1,0,0.5559,2147483647,1204826,544128,0,1059480
5612753,1308,1,0,0.5572079999999999,2147483647,1199377,545436,0,1059480
5612779,1308,1,0,0.558516,2147483647,1199403,546744,0,1059480
5612822,1308,1,0,0.559824,2147483647,1170669,548052,0,1059480
5612849,1308,1,0,0.561132,2147483647,1170696,549360,0,1059480
5636896,1308,1,0,0.5624399999999999,2147483647,1192004,550668,0,1080408
5636953,1308,1,0,0.563748,2147483647,1192061,551976,0,1080408
5637428,1308,1,0,0.565056,2147483647,1187061,553284,0,1080408
5647243,1308,1,0,0.566364,2147483647,1196876,554592,0,1090872
5647304,1308,1,0,0.567672,2147483647,1191499,555900,0,1090872
5647339,1308,1,0,0.5689799999999999,2147483647,1191534,557208,0,1090872
5647370,1308,1,0,0.570288,2147483647,1164745,558516,0,1090872
5647396,1308,1,0,0.571596,2147483647,1164771,559824,0,1090872
5647423,1308,1,0,0.572904,2147483647,1162078,561132,0,1090872
5647449,1308,1,0,0.574212,2147483647,1162104,562440,0,1090872
5647477,1308,1,0,0.5755199999999999,2147483647,1156693,563748,0,1090872
5647516,1308,1,0,0.576828,2147483647,1156732,565056,0,1090872
5677312,1308,1,0,0.578136,2147483647,1181143,566364,0,1119648
5677417,1308,1,0,0.579444,2147483647,1181248,567672,0,1119648
5686714,1308,1,0,0.5807519999999999,2147483647,1185160,568980,0,1130112
5686789,1308,1,0,0.58206,2147483647,1185235,570288,0,1130112
5686825,1308,1,0,0.583368,2147483647,1167217,571596,0,1130112
5686854,1308,1,0,0.584676,2147483647,1167246,572904,0,1130112
5692381,1308,1,0,0.585984,2147483647,1170080,574212,0,1135344
5692465,1308,1,0,0.5872919999999999,2147483647,1170164,575520,0,1135344
5692501,1308,1,0,0.5886,2147483647,1164847,576828,0,1135344
5692530,1308,1,0,0.589908,2147483647,1164876,578136,0,1135344
5692559,1308,1,0,0.591216,2147483647,1159570,579444,0,1135344
5692778,1308,1,0,0.5925239999999999,2147483647,1159789,580752,0,1135344
5716858,1308,1,0,0.593832,2147483647,1157745,582060,0,1158888
5726657,1308,1,0,0.59514,2147483647,1167544,583368,0,1169352
5726737,1308,1,0,0.596448,2147483647,1164955,584676,0,1169352
5726796,1308,1,0,0.597756,2147483647,1165014,585984,0,1169352
5726826,1308,1,0,0.5990639999999999,2147483647,1159710,587292,0,1169352
5732018,1308,1,0,0.600372,2147483647,1164902,588600,0,1174584
5732080,1308,1,0,0.60168,2147483647,1132378,589908,0,1174584
