now_us,bytes_acked,mss,rtt_us,tp_deliver_rate,tp_interval,tp_delivered,lost_pkt,total_retrans_pkt,app_limited,snd_nxt,sk_pacing_rate
11277996,1192896,1308,725722,132,759618,913,0,1,0,2782050475,316458
11278016,1194204,1308,717819,134,759643,914,0,1,0,2782050475,316098
11323923,1195512,1308,763726,133,718064,915,0,1,0,2782054399,316218
11324013,1196820,1308,755830,134,763971,916,0,1,0,2782055707,313820
11324043,1198128,1308,755860,133,763979,917,0,1,0,2782055707,312174
11324079,1199436,1308,747893,134,764009,918,0,1,0,2782058323,310746
11324105,1200744,1308,747919,132,763926,919,0,1,0,2782058323,309926
11324135,1202052,1308,726257,133,763952,920,0,1,0,2782060939,309212
11324160,1203360,1308,726282,132,726311,921,0,1,0,2782060939,309726
11358162,1204668,1308,756272,133,726336,922,0,1,0,2782063555,310176
11358252,1205976,1308,756362,133,760244,923,0,1,0,2782064863,308991
11358284,1207284,1308,748410,134,760334,924,0,1,0,2782064863,307956
11358321,1208592,1308,748447,134,760289,925,0,1,0,2782067479,307469
11358348,1209900,1308,740473,135,760326,926,0,1,0,2782067479,307042
11359160,1211208,1308,741285,130,759947,927,0,1,0,2782070095,307081
11398053,1213824,1308,772230,131,760759,929,0,1,0,2782072711,309192
11398150,1215132,1308,764379,133,799652,930,0,1,0,2782075327,307580
11398179,1216440,1308,764408,134,799749,931,0,1,0,2782075327,306586
11398215,1217748,1308,756496,135,799778,932,0,1,0,2782077943,305719
11398241,1219056,1308,752534,134,760557,933,0,1,0,2782077943,305367
11398267,1220364,1308,752560,134,760553,934,0,1,0,2782077943,305261
11398293,1222980,1308,744596,135,760579,936,0,1,0,2782077943,305167
11437500,1224288,1308,775861,136,760594,937,0,1,0,2782084483,305489
11441633,1225596,1308,779994,130,799761,938,0,1,0,2782085791,304186
11441706,1226904,1308,772228,131,803894,939,0,1,0,2782085791,302847
11441736,1228212,1308,772258,132,803967,940,0,1,0,2782088407,302072
11441760,1229520,1308,764444,133,803997,941,0,1,0,2782088407,301395
11441790,1230828,1308,764474,134,804021,942,0,1,0,2782091023,301192
11478023,1232136,1308,792869,135,804051,943,0,1,0,2782091023,301012
11478060,1233444,1308,792906,135,799995,944,0,1,0,2782093639,301511
11478073,1236060,1308,785055,136,800032,946,0,1,0,2782096255,300155
11478082,1237368,1308,777170,136,799855,947,0,1,0,2782096255,299359
11478090,1238676,1308,777178,134,799598,948,0,1,0,2782096255,299048
11478101,1239984,1308,769359,135,799606,949,0,1,0,2782096255,298775
11478452,1241292,1308,769710,136,799617,950,0,1,0,2782098871,298916
11519598,1242600,1308,801765,137,799968,951,0,1,0,2782104103,299021
11519692,1243908,1308,799186,137,801833,952,0,1,0,2782105411,297568
11519724,1245216,1308,799218,136,801784,953,0,1,0,2782105411,296431
11519767,1246524,1308,791334,137,801816,954,0,1,0,2782108027,295441
11519793,1247832,1308,791360,136,801797,955,0,1,0,2782108027,294952
11519840,1249140,1308,761265,137,801823,956,0,1,0,2782110643,294524
11519867,1250448,1308,761292,136,761319,957,0,1,0,2782110643,295568
11557494,1251756,1308,794921,137,761346,958,0,1,0,2782113259,296486
11557588,1253064,1308,795015,136,797151,959,0,1,0,2782114567,295693
11557629,1254372,1308,787043,137,797245,960,0,1,0,2782117183,297005
11557681,1255680,1308,787095,137,796927,961,0,1,0,2782117183,296772
11557716,1256988,1308,779093,138,796979,962,0,1,0,2782119799,296567
11557743,1258296,1308,779120,137,796926,963,0,1,0,2782119799,296766
11597712,1259604,1308,799843,138,796953,964,0,1,0,2782122415,296939
11597807,1260912,1308,797921,138,799897,965,0,1,0,2782123723,296110
11597839,1262220,1308,797953,137,799871,966,0,1,0,2782123723,295478
11597877,1263528,1308,789899,138,799903,967,0,1,0,2782126339,294926
11598110,1264836,1308,790132,137,796195,968,0,1,0,2782126339,294821
11598177,1266144,1308,782100,138,796428,969,0,1,0,2782128955,294719
11598209,1266144,1308,760353,137,796404,971,0,1,0,2782128955,295005
11639766,1266144,1308,797532,138,760407,972,0,1,0,2782131571,296279
11639865,1266144,1308,797631,136,797548,973,1,2,0,2782131571,297641
11639904,1266144,1308,790000,137,797647,975,1,2,0,2782132879,297080
11639929,1266144,1308,782026,138,797635,976,1,2,0,2782132879,298942
11639970,1266144,1308,782067,137,797479,977,1,2,0,2782132879,299206
11679742,1266144,1308,789738,138,797520,978,1,2,0,2782136803,299435
11679880,1266144,1308,787886,138,789794,980,1,2,0,2782136803,305255
11679975,1266144,1308,779980,138,789808,981,1,2,0,2782139419,305199
11680043,1266144,1308,776110,136,789814,982,1,2,0,2782139419,309526
11680081,1266144,1308,776148,137,789882,983,1,2,0,2782140727,310014
11719608,1266144,1308,801344,138,789920,984,1,2,0,2782142035,312443
11719711,1266144,1308,801447,138,801400,985,1,2,0,2782143343,313562
11719738,1266144,1308,797525,139,801503,986,1,2,0,2782143343,314781
11719766,1266144,1308,797553,138,801405,987,1,2,0,2782144651,314298
11719788,1266144,1308,789666,139,801433,988,1,2,0,2782144651,315862
11720052,1266144,1308,789930,137,801334,989,1,2,0,2782145959,315884
11758013,1266144,1308,798115,138,801598,990,1,2,0,2782147267,317877
11758100,1266144,1308,798202,138,798172,991,1,2,0,2782148575,319455
11758128,1266144,1308,794309,139,798259,992,1,2,0,2782148575,321077
11758155,1266144,1308,794336,138,798192,993,1,2,0,2782149883,320957
11758177,1266144,1308,786500,139,798219,994,1,2,0,2782149883,322831
11798606,1266144,1308,826929,136,798084,995,1,2,0,2782152499,323137
11798670,1266144,1308,819226,137,838513,996,1,2,0,2782152499,325295
11798719,1266144,1308,819275,138,838577,997,1,2,0,2782153807,324121
11799226,1266144,1308,799157,139,838626,998,1,2,0,2782155115,325056
11799267,1266144,1308,799198,138,799212,999,1,2,0,2782155115,327137
11799303,1266144,1308,795335,139,799253,1000,1,2,0,2782156423,327242
11839992,1266144,1308,836024,139,799195,1001,1,2,0,2782157731,329493
11840055,1266144,1308,828274,140,839884,1002,1,2,0,2782157731,329615
11840104,1266144,1308,828323,135,839802,1003,1,2,0,2782159039,328416
11840134,1266144,1308,820589,136,839851,1004,1,2,0,2782160347,329308
11840157,1266144,1308,820612,137,839881,1005,1,2,0,2782160347,330719
11877581,1266144,1308,850272,138,839904,1006,1,2,0,2782161655,330259
11877668,1266144,1308,839042,139,877328,1008,1,2,0,2782162963,330282
11877701,1266144,1308,835178,140,839097,1009,1,2,0,2782164271,331106
11877731,1266144,1308,835208,140,839036,1010,1,2,0,2782164271,332256
11877775,1266144,1308,827500,141,839066,1011,1,2,0,2782164271,331590
11919889,1266144,1308,869614,138,838989,1012,1,2,0,2782166887,331395
11919977,1266144,1308,861954,139,881103,1013,1,2,0,2782168195,332907
11920008,1266144,1308,861985,140,881191,1014,1,2,0,2782169503,333185
11920036,1266144,1308,842383,141,881222,1015,1,2,0,2782169503,333659
11920058,1266144,1308,840457,141,842439,1016,1,2,0,2782169503,333409
11920077,1266144,1308,840476,140,842370,1017,1,2,0,2782169503,333285
11960023,1266144,1308,872605,141,842389,1018,1,2,0,2782173427,333176
11960085,1266144,1308,872667,140,882270,1019,1,2,0,2782173427,337081
11960137,1266144,1308,864878,141,882332,1020,1,2,0,2782174735,335595
11960165,1266144,1308,864906,140,882311,1021,1,2,0,2782176043,336538
11960187,1266144,1308,841039,141,882339,1022,1,2,0,2782176043,337589
11960207,1266144,1308,839088,141,841092,1023,1,2,0,2782176043,338076
11999710,1266144,1308,878591,139,840991,1024,1,2,0,2782178659,338601
11999775,1266144,1308,870777,140,880494,1025,1,2,0,2782178659,340780
11999824,1266144,1308,870826,141,880559,1026,1,2,0,2782179967,339849
11999854,1266144,1308,862977,142,880608,1027,1,2,0,2782181275,340868
11999881,1266144,1308,863004,140,880545,1028,1,2,0,2782181275,342376
12000048,1266144,1308,842850,141,880572,1029,1,2,0,2782182583,342091
12038700,1266144,1308,881502,141,842906,1030,1,2,0,2782183891,344681
12038786,1266144,1308,877634,142,881558,1031,1,2,0,2782185199,345234
12038811,1266144,1308,873691,142,881549,1033,1,2,0,2782185199,346137
12038842,1266144,1308,865753,142,881508,1034,1,2,0,2782187815,345530
12038871,1266144,1308,865782,140,880385,1035,1,2,0,2782187815,349032
12038893,1266144,1308,840693,141,880414,1036,1,2,0,2782187815,348913
12079374,1266144,1308,881174,141,840746,1037,1,2,0,2782190431,350080
12079439,1266144,1308,877232,142,881227,1038,1,2,0,2782190431,352685
12079488,1266144,1308,877281,141,881169,1039,1,2,0,2782191739,351979
12079517,1266144,1308,869291,142,881218,1040,1,2,0,2782193047,353173
12079538,1266144,1308,869312,139,881095,1041,1,2,0,2782193047,354848
12119593,1266144,1308,901327,140,881116,1042,1,2,0,2782194355,354728
12119680,1266144,1308,901414,141,921171,1043,1,2,0,2782195663,354795
12119716,1266144,1308,880841,142,921258,1044,1,2,0,2782196971,355074
12119736,1266144,1308,880861,142,880862,1045,1,2,0,2782196971,356583
12119758,1266144,1308,876837,143,880882,1046,1,2,0,2782196971,356333
12119777,1266144,1308,876856,142,880857,1047,1,2,0,2782196971,356319
12160204,1266144,1308,909133,143,880876,1048,1,2,0,2782199587,356306
12160286,1266144,1308,909215,141,920999,1049,1,2,0,2782200895,358227
12160322,1266144,1308,882493,142,921081,1050,1,2,0,2782202203,358558
12160343,1266144,1308,882514,142,882541,1051,1,2,0,2782202203,360423
12160794,1266144,1308,878850,143,882562,1052,1,2,0,2782203511,360501
12160837,1266144,1308,878893,142,882851,1053,1,2,0,2782203511,362533
12198719,1266144,1308,908475,143,882894,1054,1,2,0,2782206127,362755
12199063,1266144,1308,908819,143,920748,1055,1,2,0,2782206127,364979
12199994,1266144,1308,901484,144,921092,1056,1,2,0,2782207435,363803
12200072,1266144,1308,897425,142,921978,1058,1,2,0,2782208743,364916
12200103,1266144,1308,876126,144,922056,1059,1,2,0,2782210051,366316
12200129,1266144,1308,874068,144,876180,1060,1,2,0,2782210051,368859
12238092,1266144,1308,912031,143,876086,1061,1,2,0,2782211359,369653
12238178,1266144,1308,903699,144,914049,1062,1,2,0,2782212667,370140
12238211,1266144,1308,903732,143,914073,1063,1,2,0,2782213975,371215
12238239,1266144,1308,895300,144,914106,1064,1,2,0,2782213975,372371
12238259,1266144,1308,895320,143,914079,1065,1,2,0,2782213975,372283
12238454,1266144,1308,880238,144,914099,1066,1,2,0,2782215283,372205
12278012,1266144,1308,917680,144,880292,1068,1,2,0,2782217899,374682
12278102,1266144,1308,909262,144,919728,1069,1,2,0,2782219207,376860
12278134,1266144,1308,909294,143,919754,1070,1,2,0,2782220515,377885
12278173,1266144,1308,900814,144,919786,1071,1,2,0,2782220515,378995
12278195,1266144,1308,900836,144,919013,1072,1,2,0,2782220515,378883
12278381,1266144,1308,880270,145,919035,1073,1,2,0,2782220515,378785
12319085,1266144,1308,920974,144,880328,1074,1,2,0,2782223131,379784
12319173,1266144,1308,916809,145,921032,1075,1,2,0,2782224439,381999
12319205,1266144,1308,916841,144,920994,1076,1,2,0,2782225747,382841
12319234,1266144,1308,908313,145,921026,1077,1,2,0,2782225747,383791
12319254,1266144,1308,908333,141,920941,1078,1,2,0,2782225747,383553
12319297,1266144,1308,899813,142,920961,1080,1,2,0,2782225747,383344
12359288,1266144,1308,931241,144,921004,1081,1,2,0,2782229671,383612
12359375,1266144,1308,917779,145,960995,1082,1,2,0,2782230979,387374
12359409,1266144,1308,915663,145,921875,1083,1,2,0,2782232287,388560
12359435,1266144,1308,915689,144,917703,1084,1,2,0,2782232287,389924
12359456,1266144,1308,907050,145,917729,1085,1,2,0,2782232287,389606
12359476,1266144,1308,907070,144,917696,1086,1,2,0,2782232287,389789
12399564,1266144,1308,921520,145,917716,1087,1,2,0,2782236211,389949
12399625,1266144,1308,921581,144,921541,1088,1,2,0,2782236211,394484
12399677,1266144,1308,917295,145,921602,1089,1,2,0,2782237519,393920
12399706,1266144,1308,917324,145,921617,1090,1,2,0,2782238827,395379
12399727,1266144,1308,908629,146,921646,1091,1,2,0,2782238827,396867
12399748,1266144,1308,908650,142,921626,1092,1,2,0,2782238827,397137
12437448,1266144,1308,937598,143,921647,1093,1,2,0,2782241443,397372
12437507,1266144,1308,937657,143,958996,1094,1,2,0,2782241443,399436
12437560,1266144,1308,928962,144,959055,1095,1,2,0,2782242751,398236
12437596,1266144,1308,928998,145,959108,1096,1,2,0,2782244059,399367
12437620,1266144,1308,917965,146,959144,1097,1,2,0,2782244059,400566
12477998,1266144,1308,956145,146,918022,1098,1,2,0,2782245367,400722
12478099,1266144,1308,956246,145,958274,1099,1,2,0,2782246675,400488
12478133,1266144,1308,947425,146,958375,1100,1,2,0,2782247983,400490
12478159,1266144,1308,947451,145,958340,1101,1,2,0,2782247983,401177
12478181,1266144,1308,938591,146,958366,1102,1,2,0,2782247983,400302
12478200,1266144,1308,938610,145,958314,1103,1,2,0,2782247983,400013
12518517,1266144,1308,960966,146,958333,1104,1,2,0,2782250599,399760
12518606,1266144,1308,958843,146,961023,1105,1,2,0,2782251907,401696
12518637,1266144,1308,958874,146,961018,1106,1,2,0,2782253215,402240
12518665,1266144,1308,950094,147,961049,1107,1,2,0,2782253215,402921
12518686,1266144,1308,950115,146,960984,1108,1,2,0,2782253215,402527
12518707,1266144,1308,941315,147,961005,1109,1,2,0,2782253215,402183
12558671,1266144,1308,981279,146,960964,1110,1,2,0,2782254523,402350
12558759,1266144,1308,960990,147,1000928,1111,1,2,0,2782255831,402031
12558792,1266144,1308,958814,147,961047,1113,1,2,0,2782257139,403034
12558826,1266144,1308,949978,147,960953,1114,1,2,0,2782259755,404230
12558848,1266144,1308,950000,146,960716,1115,1,2,0,2782259755,407602
12559216,1266144,1308,941492,147,960738,1116,1,2,0,2782259755,407663
12599462,1266144,1308,981738,145,961007,1117,1,2,0,2782261063,408174
12599539,1461036,1308,959000,146,1001253,1118,0,2,0,2782262371,408112
13638235,1683396,1308,639650,92,639252,1288,0,2,0,2782500427,289616
13638334,1684704,1308,630116,94,679729,1289,0,2,0,2782503043,288667
13638376,1686012,1308,630158,95,679828,1290,0,2,0,2782505659,288389
13638411,1687320,1308,620559,96,679870,1291,0,2,0,2782505659,288144
13638462,1688628,1308,620610,92,640467,1292,0,2,0,2782505659,288483
13638494,1689936,1308,611058,93,640518,1293,0,2,0,2782508275,288776
13677061,1691244,1308,649625,94,640550,1294,0,2,0,2782509583,289587
13679315,1692552,1308,642295,95,679117,1295,0,2,0,2782512199,290572
13679463,1693860,1308,642443,96,681371,1296,0,2,0,2782514815,289665
13679499,1695168,1308,632894,97,681519,1297,0,2,0,2782514815,288868
13679542,1696476,1308,632937,98,681555,1298,0,2,0,2782517431,288720
13679572,1697784,1308,623383,99,681598,1299,0,2,0,2782517431,288587
13679602,1699092,1308,623413,100,681628,1300,0,2,0,2782517431,289018
13679788,1700400,1308,614015,101,681658,1301,0,2,0,2782517431,289395
13718007,1701708,1308,652234,98,640073,1302,0,2,0,2782522663,290268
13718078,1703016,1308,642820,99,678292,1303,0,2,0,2782522663,288830
13718138,1704324,1308,642880,100,678363,1304,0,2,0,2782525279,288120
13718176,1705632,1308,633433,101,678423,1305,0,2,0,2782525279,287497
13718210,1706940,1308,633467,102,678461,1306,0,2,0,2782527895,287490
13718242,1708248,1308,624013,103,678495,1307,0,2,0,2782527895,287482
13718271,1710864,1308,619300,104,678527,1309,0,2,0,2782527895,288012
13718297,1712172,1308,609841,106,678556,1310,0,2,0,2782527895,288747
13759985,1713480,1308,651529,103,638469,1311,0,2,0,2782533127,289938
13760083,1714788,1308,642196,104,680157,1312,0,2,0,2782535743,288585
13760124,1716096,1308,642237,105,680255,1313,0,2,0,2782538359,290423
13760152,1717404,1308,632834,106,680296,1314,0,2,0,2782538359,289856
13760180,1718712,1308,632862,107,680324,1315,0,2,0,2782538359,289898
13760207,1720020,1308,623458,108,680352,1316,0,2,0,2782538359,289933
13760232,1721328,1308,623483,106,642629,1317,0,2,0,2782538359,290502
13760258,1722636,1308,614090,107,642654,1318,0,2,0,2782538359,291002
13799561,1723944,1308,653393,108,642680,1319,0,2,0,2782544899,291984
13799636,1725252,1308,641428,109,681983,1320,0,2,0,2782547515,290572
13799660,1726560,1308,641452,109,641466,1321,0,2,0,2782547515,290031
13799688,1727868,1308,634651,110,641490,1322,0,2,0,2782550131,289559
13799731,1729176,1308,634694,109,641420,1323,0,2,0,2782550131,289534
13799755,1730484,1308,601937,110,641463,1324,0,2,0,2782552747,289510
13799775,1731792,1308,599594,110,637466,1325,0,2,0,2782552747,291369
13838250,1733100,1308,638069,109,636584,1326,0,2,0,2782555363,293153
13838346,1735716,1308,628694,110,640394,1328,0,2,0,2782556671,292474
13838386,1737024,1308,598753,110,640047,1329,0,2,0,2782559287,292428
13878156,1739640,1308,636158,110,638526,1331,0,2,0,2782559287,294140
13878260,1740948,1308,626863,111,640891,1332,0,2,0,2782564519,295953
13918120,1742256,1308,640196,110,638537,1333,0,2,0,2782564519,295892
13918215,1743564,1308,640291,110,645922,1334,0,2,0,2782567135,295052
13918250,1744872,1308,635612,111,645922,1335,0,2,0,2782567135,294316
13918285,1746180,1308,635647,110,640264,1336,0,2,0,2782569751,293947
13918314,1747488,1308,626213,111,640299,1337,0,2,0,2782569751,293623
13918947,1748796,1308,626846,110,639044,1338,0,2,0,2782572367,293889
13958297,1750104,1308,641045,111,639677,1339,0,2,0,2782572367,294086
13958394,1752720,1308,638769,111,655122,1341,0,2,0,2782574983,293430
13958436,1754028,1308,629293,111,642431,1342,0,2,0,2782577599,292991
13958464,1755336,1308,629321,110,641079,1343,0,2,0,2782577599,293156
13958491,1756644,1308,619858,111,641107,1344,0,2,0,2782577599,293299
13958542,1757952,1308,619909,111,641117,1345,0,2,0,2782577599,293975
13999493,1759260,1308,641894,112,641168,1346,0,2,0,2782582831,294567
13999589,1761876,1308,639638,112,651938,1348,0,2,0,2782584139,293800
13999631,1764492,1308,630260,112,641953,1350,0,2,0,2782586755,293263
13999663,1765800,1308,620902,112,641947,1351,0,2,0,2782589371,293338
14038491,1767108,1308,659730,111,641942,1352,0,2,0,2782589371,293949
14038587,1768416,1308,641346,112,680770,1353,0,2,0,2782591987,292230
14038627,1769724,1308,639049,112,641384,1354,0,2,0,2782591987,291795
14038666,1771032,1308,639088,111,641326,1355,0,2,0,2782594603,294018
14038695,1772340,1308,629757,112,641365,1356,0,2,0,2782594603,293798
14038722,1773648,1308,629784,111,640972,1357,0,2,0,2782594603,294144
14077279,1774956,1308,637764,112,640999,1358,0,2,0,2782599835,294447
14077352,1777572,1308,635490,112,656553,1360,0,2,0,2782601143,294249
14077385,1780188,1308,626195,113,647334,1362,0,2,0,2782603759,294207
14077411,1781496,1308,616869,113,645330,1363,0,2,0,2782606375,294710
14077431,1782804,1308,616889,110,637725,1364,0,2,0,2782606375,295697
14077474,1784112,1308,607642,111,637745,1365,0,2,0,2782606375,296564
14118087,1785420,1308,648255,112,641309,1366,0,2,0,2782610299,297875
14118179,1788036,1308,639057,113,678401,1368,0,2,0,2782611607,296621
14118244,1790652,1308,629786,112,641008,1370,0,2,0,2782614223,296071
14118277,1791960,1308,620493,113,640593,1371,0,2,0,2782616839,296135
14119185,1793268,1308,621401,110,639932,1372,0,2,0,2782616839,296737
14119235,1795884,1308,612203,111,640840,1374,0,2,0,2782616839,297212
14157589,1797192,1308,639782,113,641709,1375,0,2,0,2782622071,298175
14157698,1798500,1308,639891,112,642438,1376,0,2,0,2782623379,297382
14157737,1799808,1308,632264,113,642438,1377,0,2,0,2782623379,296685
14157773,1801116,1308,632300,113,640058,1378,0,2,0,2782625995,299018
14157805,1802424,1308,623131,114,640058,1379,0,2,0,2782628611,298876
14157849,1803732,1308,623175,111,639859,1380,0,2,0,2782628611,299295
14199942,1805040,1308,656114,112,639903,1381,0,2,0,2782631227,299661
14200051,1806348,1308,656223,112,681808,1382,0,2,0,2782632535,298027
14200091,1808964,1308,642224,113,681917,1384,0,2,0,2782632535,296606
14200128,1810272,1308,637680,113,642433,1385,0,2,0,2782635151,296186
14200161,1811580,1308,637713,112,642205,1386,0,2,0,2782637767,296084
14200906,1812888,1308,629286,113,642238,1387,0,2,0,2782637767,295992
14237349,1814196,1308,665729,110,642933,1388,0,2,0,2782640383,296403
14237444,1815504,1308,656772,111,679376,1389,0,2,0,2782641691,294649
14237499,1816812,1308,656827,112,679471,1390,0,2,0,2782641691,293642
14237537,1818120,1308,647813,113,679526,1391,0,2,0,2782644307,292764
14238437,1819428,1308,648713,114,679564,1392,0,2,0,2782644307,292510
14238500,1822044,1308,639724,115,680464,1394,0,2,0,2782646923,292238
14277481,1823352,1308,669591,115,643841,1395,0,2,0,2782649539,292510
14277575,1824660,1308,669685,114,679822,1396,0,2,0,2782650847,291059
14277607,1825968,1308,660590,115,679916,1397,0,2,0,2782650847,289796
14277643,1827276,1308,660626,111,679849,1398,0,2,0,2782653463,289204
14277670,1828584,1308,651620,112,679885,1399,0,2,0,2782653463,288686
14277700,1829892,1308,651650,113,679912,1400,0,2,0,2782656079,288732
14319089,1831200,1308,680795,114,679942,1401,0,2,0,2782656079,288770
14319183,1832508,1308,680889,113,680854,1402,0,2,0,2782658695,287199
14319216,1833816,1308,675071,114,680948,1403,0,2,0,2782658695,285833
14319256,1835124,1308,675111,114,680882,1404,0,2,0,2782661311,284962
14319287,1836432,1308,666071,115,680922,1405,0,2,0,2782661311,284202
14319338,1837740,1308,666122,113,680825,1406,0,2,0,2782661311,284024
14319371,1839048,1308,657096,114,680876,1407,0,2,0,2782663927,283865
14357222,1841664,1308,680126,114,680877,1409,0,2,0,2782666543,286578
14357320,1842972,1308,675723,115,680161,1410,0,2,0,2782669159,285640
14357361,1844280,1308,675764,115,678005,1411,0,2,0,2782671775,285060
14357415,1845588,1308,666786,116,678046,1412,0,2,0,2782671775,284552
14357447,1846896,1308,666818,115,677916,1413,0,2,0,2782673083,284587
14357479,1848204,1308,657790,116,677948,1414,0,2,0,2782675699,284615
14397988,1849512,1308,698299,113,677691,1415,0,2,0,2782675699,285123
14398088,1850820,1308,689386,114,718200,1416,0,2,0,2782678315,283410
14398119,1852128,1308,689417,115,718300,1417,0,2,0,2782678315,282396
14398162,1853436,1308,680059,116,718331,1418,0,2,0,2782680931,281513
14398188,1854744,1308,680085,115,680084,1419,0,2,0,2782680931,281231
14398478,1856052,1308,671685,116,680110,1420,0,2,0,2782683547,280983
14437590,1857360,1308,710797,115,680302,1421,0,2,0,2782683547,281203
14437632,1858668,1308,701739,116,719414,1422,0,2,0,2782686163,279372
14437644,1859976,1308,701751,112,719335,1423,0,2,0,2782686163,278250
14437657,1861284,1308,692741,113,719347,1424,0,2,0,2782688779,277276
14437669,1862592,1308,692753,114,719360,1425,0,2,0,2782688779,276882
14437679,1863900,1308,677636,115,719372,1426,0,2,0,2782688779,276538
14478610,1865208,1308,718567,115,677694,1427,0,2,0,2782691395,276999
14478688,1866516,1308,714113,116,718625,1428,0,2,0,2782694011,275346
14478714,1867824,1308,714139,116,718605,1429,0,2,0,2782694011,274136
14478750,1869132,1308,705167,117,718631,1430,0,2,0,2782696627,273085
14478769,1870440,1308,705186,112,718492,1431,0,2,0,2782696627,272609
14478790,1871748,1308,696248,113,718511,1432,0,2,0,2782696627,272194
14526106,1873056,1308,739084,114,718532,1433,0,2,0,2782699243,272267
14526134,1874364,1308,739112,115,765848,1434,0,2,0,2782701859,270256
14526141,1875672,1308,726543,116,765876,1435,0,2,0,2782701859,268519
14526149,1876980,1308,726551,116,726580,1436,0,2,0,2782704475,267608
14526155,1878288,1308,721171,117,726588,1437,0,2,0,2782704475,266816
14526160,1879596,1308,721176,116,726495,1438,0,2,0,2782704475,268580
14526166,1880904,1308,712148,117,726500,1439,0,2,0,2782704475,268194
14565260,1882212,1308,751242,116,726435,1440,0,2,0,2782711015,268281
14565290,1883520,1308,742236,117,765529,1441,0,2,0,2782711015,266532
14565314,1884828,1308,742260,116,765515,1442,0,2,0,2782713631,265434
14565325,1886136,1308,727017,117,765539,1443,0,2,0,2782713631,264479
14565338,1888752,1308,724794,117,727075,1445,0,2,0,2782716247,264343
14565672,1890060,1308,687459,117,726992,1446,0,2,0,2782718863,264325
14565690,1891368,1308,687477,115,687516,1447,0,2,0,2782718863,266023
14597328,1892676,1308,714695,116,687534,1448,0,2,0,2782721479,267526
14597394,1893984,1308,714761,117,719172,1449,0,2,0,2782721479,267577
14597448,1895292,1308,679272,118,719238,1450,0,2,0,2782724095,267618
14597483,1896600,1308,679307,117,679328,1451,0,2,0,2782724095,269324
14597517,1897908,1308,674908,118,679363,1452,0,2,0,2782726711,270834
14597686,1899216,1308,675077,117,679267,1453,0,2,0,2782726711,272381
14638455,1901832,1308,706946,118,679436,1455,0,2,0,2782729327,273741
14638556,1903140,1308,680202,118,720141,1456,0,2,0,2782731943,273379
14638594,1904448,1308,680240,117,680259,1457,0,2,0,2782731943,274371
14638635,1905756,1308,675823,118,680297,1458,0,2,0,2782734559,275243
14638662,1907064,1308,675850,117,680241,1459,0,2,0,2782734559,276230
14638689,1908372,1308,666949,118,680268,1460,0,2,0,2782734559,277098
14638715,1909680,1308,666975,115,680147,1461,0,2,0,2782734559,278312
14679729,1910988,1308,699108,116,680173,1462,0,2,0,2782738483,279381
14679899,1912296,1308,699278,117,721187,1463,0,2,0,2782741099,278685
14679948,1913604,1308,680396,118,721357,1464,0,2,0,2782741099,278070
14679999,1916220,1308,678221,118,680455,1466,0,2,0,2782743715,278487
14680030,1917528,1308,669331,118,680410,1467,0,2,0,2782743715,278963
14680083,1918836,1308,669384,117,680399,1468,0,2,0,2782743715,279835
14719463,1921452,1308,680915,118,680452,1470,0,2,0,2782748947,280599
14719562,1922760,1308,676538,118,680972,1471,0,2,0,2782751563,280678
14719594,1924068,1308,676570,117,680935,1472,0,2,0,2782751563,280971
14719636,1925376,1308,667715,118,680967,1473,0,2,0,2782754179,281227
14719953,1926684,1308,668032,116,680914,1474,0,2,0,2782754179,281910
14720014,1927992,1308,659208,117,681231,1475,0,2,0,2782756795,282494
14720045,1929300,1308,659239,118,681292,1476,0,2,0,2782756795,283469
14757568,1930608,1308,680252,119,681323,1477,0,2,0,2782759411,284326
14759775,1933224,1308,680236,119,680289,1479,0,2,0,2782762027,286297
14759866,1934532,1308,671435,119,682423,1480,0,2,0,2782764643,285984
14759900,1935840,1308,671469,118,682481,1481,0,2,0,2782764643,286177
14759940,1937148,1308,662633,119,682515,1482,0,2,0,2782767259,286344
14759968,1938456,1308,658270,117,682466,1483,0,2,0,2782767259,286961
14760017,1939764,1308,658319,118,682494,1484,0,2,0,2782767259,287736
14799942,1941072,1308,681800,119,682543,1485,0,2,0,2782771183,288416
14800039,1943688,1308,679692,119,681855,1487,0,2,0,2782772491,287748
14800081,1944996,1308,670898,119,681860,1488,0,2,0,2782775107,287280
14800132,1946304,1308,670949,118,681837,1489,0,2,0,2782775107,287340
14800165,1948920,1308,662149,119,681888,1491,0,2,0,2782777723,287390
14800193,1951536,1308,653403,117,680930,1493,0,2,0,2782777723,287906
14837604,1952844,1308,679961,119,680958,1494,0,2,0,2782782955,288830
14837674,1955460,1308,677712,119,680015,1496,0,2,0,2782782955,288208
14837726,1956768,1308,669016,119,679937,1497,0,2,0,2782785571,287787
14837766,1958076,1308,669056,119,679953,1498,0,2,0,2782788187,287885
14837793,1959384,1308,660330,120,679993,1499,0,2,0,2782788187,287969
14837835,1960692,1308,660372,119,679944,1500,0,2,0,2782788187,288511
14837862,1962000,1308,637868,120,679986,1501,0,2,0,2782788187,288986
14878226,1963308,1308,676038,120,656166,1502,0,2,0,2782793419,290628
14878319,1964616,1308,676131,118,678135,1503,0,2,0,2782794727,289986
14878359,1965924,1308,667338,119,678228,1504,0,2,0,2782794727,289423
