now_us,bytes_acked,mss,rtt_us,tp_deliver_rate,tp_interval,tp_delivered,lost_pkt,total_retrans_pkt,app_limited,snd_nxt,sk_pacing_rate
7639563,453876,1308,1079955,90,1079610,348,0,0,0,228989424,179276
7639622,455184,1308,1075547,90,1080008,349,0,0,0,228989424,179748
7639679,456492,1308,1075604,90,1079979,350,0,0,0,228989424,180254
7639697,457800,1308,1039741,91,1080036,351,0,0,0,228989424,180698
7639713,459108,1308,1035268,91,1039853,352,0,0,0,228989424,181835
7678486,460416,1308,1074041,91,1044342,353,0,0,0,228994656,182936
7678541,461724,1308,1038827,92,1078492,354,0,0,0,228994656,183085
7678564,463032,1308,1038850,91,1057408,355,0,0,0,228994656,183966
7678922,464340,1308,1030249,92,1057408,356,0,0,0,228994656,184743
7719551,465648,1308,1070878,92,1044551,357,0,0,0,229002504,185615
7719609,466956,1308,1052937,93,1079799,358,0,0,0,229002504,185498
7719631,468264,1308,1052959,93,1079820,359,0,0,0,229002504,185786
7719692,469572,1308,1035143,94,1079842,360,0,0,0,229002504,186038
7719709,470880,1308,1035160,93,1058806,361,0,0,0,229002504,186651
7759687,472188,1308,1039168,94,1058806,362,0,0,0,229009044,187190
7759750,473496,1308,1039231,94,1073492,363,0,0,0,229011660,189063
7760558,474804,1308,1031042,95,1073492,364,0,0,0,229011660,189403
7760601,476112,1308,1031085,95,1082489,365,0,0,0,229011660,191381
7799901,477420,1308,1039361,96,1082489,366,0,0,0,229016892,191808
7799949,478728,1308,1039409,95,1092392,367,0,0,0,229016892,193493
7799973,480036,1308,1030485,96,1092392,368,0,0,0,229016892,193656
7800497,481344,1308,1031009,96,1080575,369,0,0,0,229016892,195509
7800534,482652,1308,1013086,97,1080575,370,0,0,0,229019508,195806
7839911,483960,1308,1052463,97,1098535,371,0,0,0,229024740,198001
7839970,485268,1308,1034689,98,1098535,372,0,0,0,229024740,197668
7839992,486576,1308,1034711,97,1095643,373,0,0,0,229024740,197799
7840011,487884,1308,1016913,98,1095643,374,0,0,0,229024740,197914
7880098,489192,1308,1057000,98,1093045,375,0,0,0,229032588,198439
7880164,490500,1308,1039224,99,1093045,376,0,0,0,229032588,197942
7880195,491808,1308,1039255,99,1110887,377,0,0,0,229032588,199442
7880224,493116,1308,1000091,100,1110887,378,0,0,0,229032588,199432
7919284,494424,1308,1039151,99,1129731,379,0,0,0,229041744,201885
7919350,495732,1308,1030336,100,1129731,380,0,0,0,229041744,201760
7919381,497040,1308,1030367,100,1118620,381,0,0,0,229041744,203384
7919651,498348,1308,1012804,101,1118620,382,0,0,0,229041744,203477
7959384,499656,1308,1040049,101,1136453,383,0,0,0,229049592,205513
7959461,500964,1308,1040126,101,1129022,384,0,0,0,229049592,205289
7959496,502272,1308,1025983,102,1129022,385,0,0,0,229049592,206611
7959523,503580,1308,1026010,102,1132825,386,0,0,0,229049592,206791
7999839,504888,1308,1040085,103,1132825,387,0,0,0,229057440,208470
7999903,506196,1308,1040149,102,1139990,388,0,0,0,229057440,208253
7999935,507504,1308,1031067,103,1139990,389,0,0,0,229057440,209581
7999961,508812,1308,1031093,103,1149104,390,0,0,0,229057440,209643
8038784,510120,1308,1039383,104,1149104,391,0,0,0,229065288,211216
8038844,511428,1308,1039443,104,1159517,392,0,0,0,229065288,211051
8038878,512736,1308,1030641,105,1159517,393,0,0,0,229065288,212423
8079465,514044,1308,1071228,104,1149798,394,0,0,0,229069212,212521
8079686,515352,1308,1040424,105,1149798,395,0,0,0,229071828,213080
8079706,516660,1308,1040444,105,1180823,396,0,0,0,229074444,213034
8079716,517968,1308,1031576,106,1180823,397,0,0,0,229074444,214504
8119763,519276,1308,1071623,106,1168800,398,0,0,0,229077060,214697
8119851,520584,1308,1040555,107,1168800,399,0,0,0,229079676,215341
8119886,521892,1308,1040590,106,1182803,400,0,0,0,229082292,215386
8119915,524508,1308,1031806,107,1182803,402,0,0,0,229082292,216932
8159707,525816,1308,1053892,108,1191616,403,0,0,0,229087524,218703
8159789,527124,1308,1053974,108,1185876,404,0,0,0,229090140,218355
8159827,528432,1308,1036446,109,1185876,405,0,0,0,229092756,219554
8159887,529740,1308,1036506,108,1163820,406,0,0,0,229092756,219746
8199562,531048,1308,1058671,109,1163820,407,0,0,0,229095372,221420
8199651,532356,1308,1040737,110,1181330,408,0,0,0,229097988,220979
8199687,533664,1308,1036375,110,1199353,409,0,0,0,229100604,222573
8199714,534972,1308,1036402,110,1194487,410,0,0,0,229100604,222768
8238390,536280,1308,1038174,111,1194487,411,0,0,0,229104528,224445
8238453,537588,1308,1038237,110,1200412,412,0,0,0,229104528,224548
8238466,538896,1308,1029530,111,1200412,413,0,0,0,229107144,226144
8238474,540204,1308,1029538,111,1209132,414,0,0,0,229109760,226459
8279229,541512,1308,1052799,112,1209132,415,0,0,0,229112376,228246
8280013,542820,1308,1053583,112,1217437,416,0,0,0,229112376,227851
8280046,544128,1308,1036249,113,1217437,417,0,0,0,229114992,228991
8280289,545436,1308,1036492,112,1205388,418,0,0,0,229117608,229146
8319313,546744,1308,1058176,113,1205388,419,0,0,0,229120224,230783
8319402,548052,1308,1058265,113,1222728,420,0,0,0,229121532,230296
8319444,549360,1308,1040941,114,1222728,421,0,0,0,229124148,231372
8319471,550668,1308,1040968,114,1231107,422,0,0,0,229124148,231476
8359494,551976,1308,1063770,115,1231107,423,0,0,0,229126764,233071
8359586,553284,1308,1063862,114,1239341,424,0,0,0,229129380,232516
8359626,554592,1308,1046713,115,1239341,425,0,0,0,229131996,233527
8399681,555900,1308,1086768,115,1234139,426,0,0,0,229131996,233577
8399774,557208,1308,1069665,116,1234139,427,0,0,0,229134612,234001
8399816,558516,1308,1069707,115,1210270,428,0,0,0,229137228,233542
8399844,559824,1308,1052746,116,1210270,429,0,0,0,229137228,234625
8439354,561132,1308,1092256,116,1227259,430,0,0,0,229139844,234743
8439449,563748,1308,1075492,117,1227259,432,0,0,0,229142460,235232
8439495,565056,1308,1058885,116,1204181,433,0,0,0,229145076,236306
8439559,566364,1308,1058949,117,1220834,434,0,0,0,229145076,236414
8479690,567672,1308,1082426,118,1220834,435,0,0,0,229150308,237985
