now_us,bytes_acked,mss,rtt_us,tp_deliver_rate,tp_interval,tp_delivered,lost_pkt,total_retrans_pkt,app_limited,snd_nxt,sk_pacing_rate
3279040,132108,1308,688235,31,901847,102,0,0,0,1421846696,74288
3279127,134724,1308,639650,31,911884,104,0,0,0,1421849312,76876
3319982,136032,1308,632664,31,880091,105,0,0,0,1421851928,77897
3399184,137340,1308,711866,30,848500,106,0,0,0,1421854544,78912
3399275,138648,1308,666711,31,848500,107,0,0,0,1421855852,78690
3439194,139956,1308,684234,31,853980,108,0,0,0,1421855852,79135
3518710,141264,1308,763750,31,836391,109,0,0,0,1421858468,79278
3518802,142572,1308,719708,32,841070,110,0,0,0,1421861084,80514
3560145,143880,1308,761051,31,799951,111,0,0,0,1421861084,80258
3637971,145188,1308,795806,32,801130,112,0,0,0,1421863700,79454
3638058,146496,1308,795893,31,827750,113,0,0,0,1421865008,78290
3679960,147804,1308,795469,32,827837,114,0,0,0,1421867624,79444
3760226,149112,1308,875735,31,833717,115,0,0,0,1421867624,78578
3760318,150420,1308,834313,32,913983,116,0,0,0,1421870240,76803
3799317,151728,1308,873312,31,842242,117,0,0,0,1421870240,75823
3878592,154344,1308,911833,32,881241,119,0,0,0,1421872856,76531
3878693,155652,1308,872649,33,960434,120,0,0,0,1421876780,74939
3920686,156960,1308,914642,32,919274,121,0,0,0,1421876780,74046
3920778,158268,1308,876122,33,961267,122,0,0,0,1421879396,74729
4000473,159576,1308,955817,32,880774,123,0,0,0,1421882012,74085
4038402,160884,1308,955441,33,960469,124,0,0,0,1421883320,72661
4038511,162192,1308,955550,32,998312,125,0,0,0,1421884628,71463
4118955,163500,1308,998024,33,998421,126,0,0,0,1421887244,72252
4160009,164808,1308,1039078,32,998792,127,0,0,0,1421888552,70935
4160102,166116,1308,1002756,33,1039846,128,0,0,0,1421889860,69425
4238573,167424,1308,1081227,33,1039844,129,0,0,0,1421889860,68493
4279402,168732,1308,1079996,34,1118315,130,0,0,0,1421892476,68664
4279494,170040,1308,1080088,32,1080050,131,0,0,0,1421895092,67381
4360137,171348,1308,1130963,33,1080142,132,0,0,0,1421897708,67913
4398693,173964,1308,1151622,34,1160785,134,0,0,0,1421899016,66540
4399052,175272,1308,1116766,34,1158958,135,0,0,0,1421901632,66769
4479428,176580,1308,1197142,33,1120012,136,0,0,0,1421904248,65905
4519809,179196,1308,1203495,34,1200388,138,0,0,0,1421905556,64542
4519912,181812,1308,1170015,34,1240682,140,0,0,0,1421909480,64820
4600206,183120,1308,1200967,35,1199930,141,0,0,0,1421912096,65490
4600300,184428,1308,1161054,35,1201022,142,0,0,0,1421914712,64574
4640165,185736,1308,1200919,34,1161106,143,0,0,0,1421914712,64081
4684226,187044,1308,1165462,35,1200971,144,0,0,0,1421917328,64780
4684314,188352,1308,1165550,35,1165516,145,0,0,0,1421919944,64412
4684345,189660,1308,1124144,36,1165604,146,0,0,0,1421919944,64093
4684379,190968,1308,1124178,35,1124200,147,0,0,0,1421922560,65504
4684407,192276,1308,1046384,36,1124234,148,0,0,0,1421922560,65519
4684433,193584,1308,1038057,36,1046436,149,0,0,0,1421922560,66102
4684503,194892,1308,1038127,36,1046375,150,0,0,0,1421922560,68103
4684530,196200,1308,924249,37,1046445,151,0,0,0,1421925176,68632
4684549,197508,1308,924268,36,924304,152,0,0,0,1421925176,70015
4684579,198816,1308,885208,37,924323,153,0,0,0,1421925176,72757
4684597,200124,1308,885226,36,885262,154,0,0,0,1421925176,74266
4684616,201432,1308,805968,37,885280,155,0,0,0,1421925176,75639
4684635,202740,1308,805987,36,911889,156,0,0,0,1421925176,79236
4684654,204048,1308,788552,37,911889,157,0,0,0,1421925176,81125
4684686,205356,1308,763947,38,929343,158,0,0,0,1421925176,83044
4684705,206664,1308,763966,37,914695,159,0,0,0,1421925176,86784
4684724,209280,1308,736161,38,914695,161,0,0,0,1421925176,88688
4684742,210588,1308,684216,39,903907,162,0,0,0,1421925176,92560
4684761,211896,1308,646306,39,955870,163,0,0,0,1421925176,95227
4684780,213204,1308,637174,39,955494,164,0,0,0,1421925176,98248
4684799,214512,1308,637193,39,964645,165,0,0,0,1421925176,103141
4759339,215820,1308,640332,40,964645,166,0,0,0,1421927792,105921
4759419,217128,1308,599351,40,998076,167,0,0,0,1421927792,108424
4880350,218436,1308,641721,40,1039137,168,0,0,0,1421940872,111473
4880416,219744,1308,641787,39,1081283,169,0,0,0,1421940872,115601
4921434,222360,1308,641979,40,1081283,171,0,0,0,1421947412,117431
4921504,223668,1308,622637,41,1080049,172,0,0,0,1421947412,119077
4998375,224976,1308,699508,41,1099461,173,0,0,0,1421955260,123211
4998439,226284,1308,638247,42,1099461,174,0,0,0,1421955260,123236
5040491,227592,1308,641748,42,1131018,175,0,0,0,1421960492,124620
5040552,228900,1308,641809,41,1151672,176,0,0,0,1421960492,125777
5079700,230208,1308,661367,42,1151672,177,0,0,0,1421963108,126806
5079761,231516,1308,661428,42,1136047,178,0,0,0,1421963108,127260
5119167,232824,1308,639683,43,1136047,179,0,0,0,1421968340,127658
5119220,235440,1308,599355,43,1197198,181,0,0,0,1421968340,128527
5158459,236748,1308,618415,43,1203551,182,0,0,0,1421973572,130280
5201791,238056,1308,641568,44,1223730,183,0,0,0,1421980112,131376
5201837,239364,1308,641614,43,1210326,184,0,0,0,1421980112,134161
5238343,240672,1308,638081,44,1210326,185,0,0,0,1421985344,136911
5238425,241980,1308,638163,44,1201023,186,0,0,0,1421985344,137315
5280404,243288,1308,639724,45,1201023,187,0,0,0,1421987960,137668
5280488,244596,1308,639808,44,1201434,188,0,0,0,1421990576,140357
5324563,245904,1308,640287,45,1201434,189,0,0,0,1421993192,140596
5325444,247212,1308,641168,45,1165512,190,0,0,0,1421995808,143219
5325517,249828,1308,603841,46,1165512,192,0,0,0,1421995808,143370
5360737,251136,1308,599124,46,1161475,193,0,0,0,1422001040,146997
5407366,252444,1308,645753,43,1115237,194,0,0,0,1422001040,148198
5407459,253752,1308,607730,44,1115237,195,0,0,0,1422003656,147899
5439778,255060,1308,640049,30,752123,196,0,0,0,1422006272,151226
5439957,256368,1308,615530,31,754979,197,0,0,0,1422007580,151019
5480745,257676,1308,656318,30,680538,198,0,0,0,1422007580,151571
5480840,258984,1308,632946,31,721326,199,0,0,0,1422010196,153309
5518140,260292,1308,670246,32,721421,200,0,0,0,1422012812,155837
5519104,262908,1308,647742,33,758721,202,0,0,0,1422015428,154749
5558285,265524,1308,663455,35,759685,204,0,0,0,1422018044,156937
5558379,266832,1308,640082,37,798866,205,0,0,0,1422020660,156224
5600100,268140,1308,681803,38,798960,206,0,0,0,1422023276,158755
5600193,269448,1308,658428,39,840681,207,0,0,0,1422025892,157555
5638546,270756,1308,685643,38,719777,208,0,0,0,1422025892,157225
5638638,272064,1308,685735,39,758130,209,0,0,0,1422028508,158522
5679850,274680,1308,704670,40,758222,211,0,0,0,1422031124,159937
5680062,277296,1308,682605,42,799434,213,0,0,0,1422033740,158517
5717687,279912,1308,698998,41,758558,215,0,0,0,1422038972,160303
5718218,281220,1308,678297,43,796183,216,0,0,0,1422042896,161653
5718248,282528,1308,678327,44,796714,217,0,0,0,1422042896,161402
5758580,283836,1308,697427,45,796744,218,0,0,0,1422045512,161183
5758605,285144,1308,697452,44,760141,219,0,0,0,1422048128,162746
5800189,286452,1308,718045,45,760166,220,0,0,0,1422048128,162076
5800234,287760,1308,718090,46,801750,221,0,0,0,1422050744,160885
5839753,289068,1308,736617,47,801795,222,0,0,0,1422053360,162140
5839876,290376,1308,736740,46,799201,223,0,0,0,1422054668,160699
5879175,291684,1308,755409,47,799324,224,0,0,0,1422054668,159455
5879773,292992,1308,756007,46,799414,225,0,0,0,1422057284,160083
5920090,294300,1308,775832,47,800012,226,0,0,0,1422059900,158676
5920180,295608,1308,775922,48,840329,227,0,0,0,1422062516,159104
5959022,296916,1308,794271,49,840419,228,0,0,0,1422065132,159737
5959111,298224,1308,794360,47,839802,229,0,0,0,1422066440,157915
5998581,299532,1308,813751,48,839891,230,0,0,0,1422069056,158464
6039979,300840,1308,855149,49,879361,231,0,0,0,1422070364,156597
6040073,302148,1308,835163,50,920759,232,0,0,0,1422072980,156002
6079445,304764,1308,864579,50,881614,234,0,0,0,1422072980,154225
6119167,307380,1308,884388,52,920986,236,0,0,0,1422078212,153987
6119260,308688,1308,864569,54,960708,237,0,0,0,1422080828,153553
6160690,309996,1308,905999,53,917423,238,0,0,0,1422083444,153898
6200224,312612,1308,926426,54,958853,240,0,0,0,1422086060,151541
6200324,315228,1308,907418,56,998387,242,0,0,0,1422088676,150964
6238201,316536,1308,926293,56,961899,243,0,0,0,1422093908,151133
6238286,317844,1308,926378,56,957797,244,0,0,0,1422096524,151089
6280295,319152,1308,949749,57,957882,245,0,0,0,1422096524,149455
6319279,320460,1308,988733,57,999807,246,0,0,0,1422099140,149357
6319373,321768,1308,970220,58,1038791,247,0,0,0,1422101756,146905
6358681,323076,1308,1009528,58,994810,248,0,0,0,1422104372,146947
6399637,324384,1308,1032219,59,1034118,249,0,0,0,1422105680,144684
6399729,325692,1308,1032311,57,1074120,250,0,0,0,1422108296,144017
6449717,328308,1308,1064502,58,1074212,252,0,0,0,1422108296,141987
6479406,329616,1308,1071985,60,1124200,253,0,0,0,1422113528,141310
6479496,330924,1308,1072075,59,1072040,254,0,0,0,1422116144,140802
6519403,332232,1308,1098704,60,1072130,255,0,0,0,1422116144,138971
6560152,333540,1308,1139453,60,1111944,256,0,0,0,1422118760,138523
6560245,334848,1308,1120429,61,1152693,257,0,0,0,1422121376,136094
6599297,336156,1308,1118497,61,1120467,258,0,0,0,1422123992,135875
6599387,337464,1308,1118587,60,1118552,259,0,0,0,1422125300,134398
6599428,338772,1308,1110096,61,1118642,260,0,0,0,1422127916,134626
6639665,340080,1308,1150333,61,1118588,261,0,0,0,1422127916,133658
6639759,341388,1308,1121562,62,1158825,262,0,0,0,1422130532,133666
6639799,342696,1308,1121602,62,1121619,263,0,0,0,1422133148,132843
6639872,344004,1308,1113223,63,1121659,264,0,0,0,1422133148,133582
6680010,345312,1308,1153361,62,1120768,265,0,0,0,1422135764,133086
6680647,346620,1308,1122306,63,1160906,266,0,0,0,1422138380,133482
6680698,347928,1308,1122357,62,1122362,267,0,0,0,1422140996,133045
6719105,349236,1308,1152391,63,1122413,268,0,0,0,1422143612,134091
6719169,350544,1308,1152455,63,1160726,269,0,0,0,1422143612,133302
6719217,351852,1308,1119062,64,1160790,270,0,0,0,1422146228,134030
6758683,353160,1308,1158528,64,1119117,271,0,0,0,1422148844,133931
6758766,354468,1308,1120167,65,1158583,272,0,0,0,1422151460,134658
6758796,355776,1308,1120197,64,1120220,273,0,0,0,1422151460,134640
6799319,357084,1308,1152469,65,1120250,274,0,0,0,1422154076,136027
6799347,358392,1308,1152497,65,1160681,275,0,0,0,1422156692,135524
6799356,361008,1308,1119394,66,1160709,277,0,0,0,1422156692,136480
6799365,362316,1308,1111151,66,1119506,278,0,0,0,1422156692,137990
6837972,363624,1308,1149758,65,1119303,279,0,0,0,1422161924,138219
6838253,364932,1308,1133720,66,1157910,280,0,0,0,1422161924,139220
6838962,366240,1308,1134429,67,1158191,281,0,0,0,1422161924,139123
6878535,367548,1308,1157683,68,1158900,282,0,0,0,1422167156,140417
6878591,368856,1308,1149648,67,1160848,283,0,0,0,1422167156,139972
6879152,370164,1308,1150209,68,1160904,284,0,0,0,1422167156,139709
6919639,371472,1308,1174513,69,1161465,285,0,0,0,1422173696,139471
6919707,372780,1308,1174581,68,1201391,286,0,0,0,1422173696,138893
6919738,374088,1308,1158382,69,1201459,287,0,0,0,1422173696,139760
6919923,375396,1308,1158567,69,1161158,288,0,0,0,1422176312,139564
6958398,376704,1308,1158183,70,1161343,289,0,0,0,1422178928,140757
6958461,378012,1308,1158246,69,1158209,290,0,0,0,1422178928,140610
6958493,380628,1308,1150148,70,1158272,292,0,0,0,1422178928,141844
6998968,381936,1308,1159161,71,1158259,293,0,0,0,1422184160,143218
6999088,383244,1308,1119880,71,1159215,294,0,0,0,1422184160,143088
6999111,384552,1308,1119903,70,1119913,295,0,0,0,1422184160,144952
7039380,387168,1308,1152001,71,1119936,297,0,0,0,1422189392,145394
7039569,388476,1308,1119427,72,1159607,298,0,0,0,1422189392,145272
7039591,389784,1308,1119449,72,1119479,299,0,0,0,1422189392,145683
7079649,391092,1308,1151286,73,1119501,300,0,0,0,1422197240,146044
7079703,392400,1308,1151340,73,1159469,301,0,0,0,1422197240,145851
7079729,393708,1308,1120653,74,1159523,302,0,0,0,1422197240,145682
7079751,396324,1308,1116534,74,1120707,304,0,0,0,1422197240,146024
7120040,397632,1308,1121407,75,1120640,305,0,0,0,1422202472,146391
7120099,398940,1308,1080063,75,1121459,306,0,0,0,1422202472,146635
7120121,400248,1308,1080085,75,1080120,307,0,0,0,1422202472,147522
7159681,401556,1308,1080180,76,1080142,308,0,0,0,1422209012,148306
7159736,402864,1308,1080235,74,1080236,309,0,0,0,1422209012,148998
7159761,405480,1308,1071765,75,1080291,311,0,0,0,1422209012,149608
7199807,406788,1308,1080584,77,1080316,312,0,0,0,1422214244,150289
7199863,408096,1308,1080640,76,1080640,313,0,0,0,1422214244,150739
7199888,409404,1308,1072147,77,1080696,314,0,0,0,1422214244,151135
7199907,410712,1308,1072166,77,1080628,315,0,0,0,1422214244,151629
7238716,412020,1308,1077972,78,1080647,316,0,0,0,1422219476,152064
7238772,413328,1308,1078028,78,1078026,317,0,0,0,1422219476,152345
7238796,415944,1308,1038510,79,1078082,319,0,0,0,1422219476,152591
7238816,418560,1308,1029865,79,1038572,321,0,0,0,1422219476,153503
7279439,421176,1308,1053179,79,1038492,323,0,0,0,1422224708,154465
7279494,422484,1308,1035925,81,1079115,324,0,0,0,1422224708,154895
7279875,423792,1308,1036306,81,1041293,325,0,0,0,1422224708,155587
7279915,425100,1308,999567,82,1041674,326,0,0,0,1422227324,156190
7279932,426408,1308,999584,81,999620,327,0,0,0,1422227324,157403
7318849,427716,1308,999514,82,999637,328,0,0,0,1422232556,158479
7319055,429024,1308,999720,82,999570,329,0,0,0,1422232556,159435
7319080,431640,1308,990841,83,999776,331,0,0,0,1422232556,160276
7319096,432948,1308,960362,84,999707,332,0,0,0,1422232556,161193
7357730,434256,1308,958039,84,1009581,333,0,0,0,1422239096,162606
7357772,435564,1308,958081,84,1032273,334,0,0,0,1422239096,163911
7357793,438180,1308,908019,85,1032273,336,0,0,0,1422239096,165069
7357811,439488,1308,898781,84,1064559,337,0,0,0,1422239096,167140
7400845,440796,1308,941815,85,1073815,338,0,0,0,1422244328,169193
7400903,442104,1308,921445,86,1073815,339,0,0,0,1422244328,170092
7400925,443412,1308,921467,86,1072037,340,0,0,0,1422244328,171333
7400945,444720,1308,881489,87,1072037,341,0,0,0,1422244328,172434
7400963,446028,1308,881507,86,1098757,342,0,0,0,1422244328,174317
7438205,447336,1308,877998,87,1098757,343,0,0,0,1422252176,175999
7438261,448644,1308,878054,87,1139508,344,0,0,0,1422252176,177580
7438284,449952,1308,868466,88,1139508,345,0,0,0,1422252176,178985
7438303,451260,1308,868485,88,1130002,346,0,0,0,1422252176,180468
7479232,452568,1308,879881,89,1130002,347,0,0,0,1422260024,181785
7479287,455184,1308,875069,89,1118551,349,0,0,0,1422260024,182667
7479809,456492,1308,840088,90,1123418,350,0,0,0,1422260024,183568
7479841,457800,1308,840120,89,1150389,351,0,0,0,1422260024,185261
7479871,459108,1308,830364,90,1150389,352,0,0,0,1422260024,186767
7519471,460416,1308,869964,90,1131310,353,0,0,0,1422265256,188365
7519520,461724,1308,850321,91,1131310,354,0,0,0,1422265256,188721
7519544,463032,1308,850345,90,1142550,355,0,0,0,1422265256,189562
7519564,464340,1308,830708,91,1142550,356,0,0,0,1422265256,190303
7559635,465648,1308,870779,91,1162207,357,0,0,0,1422274412,191496
7559723,466956,1308,851269,92,1162207,358,0,0,0,1422274412,193248
7559754,468264,1308,851300,92,1150113,359,0,0,0,1422274412,193744
7559782,469572,1308,831666,93,1150113,360,0,0,0,1422274412,195994
7559808,470880,1308,831692,93,1169775,361,0,0,0,1422274412,196940
7599550,473496,1308,851924,94,1169775,363,0,0,0,1422282260,199606
7599939,474804,1308,832795,94,1180912,364,0,0,0,1422282260,199757
7599986,476112,1308,832842,94,1166989,365,0,0,0,1422282260,200450
7600011,477420,1308,813335,95,1166989,366,0,0,0,1422282260,201059
7637595,478728,1308,850919,95,1186521,367,0,0,0,1422290108,202175
7637646,480036,1308,831543,96,1186521,368,0,0,0,1422290108,202035
7638407,481344,1308,832304,95,1167504,369,0,0,0,1422290108,202491
7638454,482652,1308,813119,96,1167504,370,0,0,0,1422290108,202870
7638477,483960,1308,813142,96,1178485,371,0,0,0,1422290108,203782
7678812,485268,1308,834175,97,1178485,372,0,0,0,1422297956,204587
7678913,486576,1308,834276,94,1156423,373,0,0,0,1422297956,204650
7678953,487884,1308,815389,95,1156423,374,0,0,0,1422297956,206581
7679163,489192,1308,815599,96,1175350,375,0,0,0,1422297956,207213
7719384,491808,1308,836894,97,1175350,377,0,0,0,1422307112,209651
7719448,493116,1308,818327,96,1177957,378,0,0,0,1422307112,211353
7719477,494424,1308,818356,97,1196588,379,0,0,0,1422307112,211780
7719506,497040,1308,799755,98,1196588,381,0,0,0,1422307112,214049
7720003,498348,1308,781496,97,1190808,382,0,0,0,1422307112,216888
7758549,499656,1308,810663,98,1209564,383,0,0,0,1422314960,218327
7758605,500964,1308,810719,99,1218943,384,0,0,0,1422314960,220542
7758638,502272,1308,791996,100,1218943,385,0,0,0,1422314960,220803
7758664,503580,1308,792022,98,1205286,386,0,0,0,1422314960,223594
7799682,504888,1308,814296,99,1205286,387,0,0,0,1422322808,224362
7800250,506196,1308,814864,99,1224030,388,0,0,0,1422322808,224266
7800298,508812,1308,796326,100,1224030,390,0,0,0,1422322808,224162
7800320,510120,1308,778083,98,1195627,391,0,0,0,1422322808,224712
7839248,511428,1308,817011,99,1213892,392,0,0,0,1422330656,225833
7839305,512736,1308,798802,100,1213892,393,0,0,0,1422330656,225456
7839951,514044,1308,799448,98,1161295,394,0,0,0,1422330656,225763
7839977,516660,1308,781481,99,1161295,396,0,0,0,1422330656,226009
7839994,517968,1308,763506,101,1179288,397,0,0,0,1422330656,226858
7880249,519276,1308,803761,98,1156346,398,0,0,0,1422339812,228247
7880309,520584,1308,785908,99,1156346,399,0,0,0,1422339812,228031
7880330,521892,1308,785929,100,1174259,400,0,0,0,1422339812,228480
7918685,524508,1308,806372,101,1174259,402,0,0,0,1422345044,228873
7918777,525816,1308,788551,103,1192171,403,0,0,0,1422350276,230453
7918807,527124,1308,788581,99,1167009,404,0,0,0,1422350276,232727
7919111,528432,1308,771016,100,1167009,405,0,0,0,1422350276,232992
7959004,529740,1308,810909,101,1184878,406,0,0,0,1422355508,235854
7959088,531048,1308,793123,102,1184878,407,0,0,0,1422358124,235150
7959120,532356,1308,784335,100,1125929,408,0,0,0,1422358124,237170
7999624,533664,1308,824839,101,1134749,409,0,0,0,1422360740,237537
7999716,534972,1308,807292,102,1134749,410,0,0,0,1422363356,238318
7999753,536280,1308,807329,103,1152388,411,0,0,0,1422365972,237931
8040276,537588,1308,830213,104,1152388,412,0,0,0,1422367280,239556
8040369,538896,1308,830306,101,1122067,413,0,0,0,1422369896,238406
8040677,540204,1308,813207,102,1122067,414,0,0,0,1422372512,239351
8080266,541512,1308,852796,103,1139474,415,0,0,0,1422372512,239106
8080360,542820,1308,835484,104,1139474,416,0,0,0,1422375128,239368
8080399,544128,1308,835523,101,1117135,417,0,0,0,1422377744,238547
8080465,545436,1308,818385,102,1117135,418,0,0,0,1422377744,239750
8119235,546744,1308,857155,103,1134339,419,0,0,0,1422380360,239749
8119329,548052,1308,840046,104,1134339,420,0,0,0,1422382976,240243
8119368,549360,1308,840085,99,1070332,421,0,0,0,1422385592,239630
8157782,550668,1308,861563,100,1070332,422,0,0,0,1422388208,240993
8157871,551976,1308,861652,101,1087268,423,0,0,0,1422389516,239746
8157912,554592,1308,844757,102,1087268,425,0,0,0,1422392132,240542
8198702,557208,1308,868799,100,1069586,427,0,0,0,1422394748,242076
8198807,558516,1308,852397,100,1049555,428,0,0,0,1422399980,242778
8198838,559824,1308,852428,101,1066062,429,0,0,0,1422399980,242348
8198866,562440,1308,835949,102,1066062,431,0,0,0,1422399980,243833
8239834,563748,1308,860829,99,1004183,432,0,0,0,1422407828,245962
8239901,565056,1308,852852,100,1020271,433,0,0,0,1422407828,245289
8239951,566364,1308,852902,101,1028315,434,0,0,0,1422410444,246848
8279512,567672,1308,876375,102,1028315,435,0,0,0,1422413060,246585
8279604,568980,1308,876467,98,944107,436,0,0,0,1422415676,247351
8279635,571596,1308,861036,99,944107,438,0,0,0,1422415676,246404
8319806,572904,1308,885745,101,959569,439,0,0,0,1422420908,247972
8319920,574212,1308,885859,97,918843,440,0,0,0,1422423524,248673
8319948,575520,1308,871024,98,918957,441,0,0,0,1422423524,247683
8360167,576828,1308,911243,99,929468,442,0,0,0,1422426140,249173
8360260,578136,1308,896472,100,959204,443,0,0,0,1422428756,247443
8360300,579444,1308,896512,101,959297,444,0,0,0,1422431372,248269
8360329,580752,1308,881677,102,959337,445,0,0,0,1422431372,247417
8399138,582060,1308,920486,99,922026,446,0,0,0,1422435296,248989
8399229,583368,1308,906187,100,960835,447,0,0,0,1422436604,247427
8399269,584676,1308,906227,101,960926,448,0,0,0,1422439220,248347
8438681,585984,1308,931248,102,960966,449,0,0,0,1422439220,247599
8438771,587292,1308,931338,103,1000378,450,0,0,0,1422441836,247840
8439101,589908,1308,917277,104,1000468,452,0,0,0,1422444452,246516
8480185,592524,1308,944474,100,959230,454,0,0,0,1422447068,247592
8480287,595140,1308,930688,102,1000314,456,0,0,0,1422452300,247812
8480318,596448,1308,917058,100,960723,457,0,0,0,1422452300,248688
8480684,599064,1308,910593,101,960754,459,0,0,0,1422452300,250133
8517829,600372,1308,934077,103,961120,460,0,0,0,1422462764,251834
8517893,601680,1308,934141,104,998265,461,0,0,0,1422462764,251002
8517940,602988,1308,920528,105,998329,462,0,0,0,1422465380,251992
8518289,604296,1308,920877,101,958132,463,0,0,0,1422465380,251823
8558572,605604,1308,948054,102,958481,464,0,0,0,1422470612,253376
8558632,606912,1308,948114,103,998764,465,0,0,0,1422470612,252302
8558683,609528,1308,935059,104,998824,467,0,0,0,1422473228,253065
8558717,610836,1308,921987,106,998875,468,0,0,0,1422475844,254388
8558778,612144,1308,922048,102,958706,469,0,0,0,1422475844,254509
8598061,613452,1308,948392,103,958767,470,0,0,0,1422481076,256311
8598333,614760,1308,948664,104,998050,471,0,0,0,1422483692,255492
8598362,617376,1308,935754,105,998322,473,0,0,0,1422483692,256458
8598383,619992,1308,922835,107,998351,475,0,0,0,1422483692,257956
8640030,622608,1308,951696,104,959906,477,0,0,0,1422494156,259926
8640110,625224,1308,938989,106,1001553,479,0,0,0,1422494156,260851
8640727,626532,1308,926819,108,1001633,480,0,0,0,1422496772,262312
