now_us,bytes_acked,mss,rtt_us,tp_deliver_rate,tp_interval,tp_delivered,lost_pkt,total_retrans_pkt,app_limited,snd_nxt,sk_pacing_rate
2399983,82404,1308,959302,30,1000068,64,0,0,0,4208905487,48629
2438991,83712,1308,960957,30,959346,65,0,0,0,4208908103,49065
2439053,85020,1308,920530,30,960996,66,0,0,0,4208908103,49444
2479181,86328,1308,919996,30,920572,67,0,0,0,4208910719,50031
2519916,87636,1308,921756,30,920036,68,0,0,0,4208910719,50559
2520004,88944,1308,880432,30,921799,69,0,0,0,4208913335,51019
2559136,90252,1308,880999,30,881728,70,0,0,0,4208913335,51702
2598913,91560,1308,880854,30,920293,71,0,0,0,4208915951,52311
2598976,92868,1308,880917,30,918983,72,0,0,0,4208915951,52857
2638312,94176,1308,877605,31,918983,73,0,0,0,4208918567,53343
2678044,95484,1308,877288,31,961631,74,0,0,0,4208918567,53800
2678156,96792,1308,838666,31,960261,75,0,0,0,4208921183,54209
2718186,98100,1308,838434,31,998995,76,0,0,0,4208922491,56573
2718265,99408,1308,838513,30,1026318,77,0,0,0,4208925107,57175
2718301,100716,1308,800148,31,1026318,78,0,0,0,4208925107,57712
2759115,102024,1308,800792,31,1038841,79,0,0,0,4208927723,58505
2759179,103332,1308,760828,31,1079011,80,0,0,0,4208927723,59212
2797547,104640,1308,758338,31,1080741,81,0,0,0,4208930339,60192
2797614,105948,1308,719212,31,1121599,82,0,0,0,4208930339,61099
2837838,107256,1308,717567,31,1118218,83,0,0,0,4208932955,62279
2837901,108564,1308,717630,30,1121138,84,0,0,0,4208932955,63366
2879932,109872,1308,719411,31,1121138,85,0,0,0,4208935571,64348
2879996,111180,1308,679637,31,1119917,86,0,0,0,4208935571,65214
2919825,112488,1308,719466,30,1081982,87,0,0,0,4208938187,68425
2919891,113796,1308,681703,31,1081982,88,0,0,0,4208938187,69094
2957916,115104,1308,677988,31,1080063,89,0,0,0,4208940803,70123
2957983,116412,1308,678055,30,1039235,90,0,0,0,4208940803,71093
2999584,117720,1308,679855,31,1039235,91,0,0,0,4208943419,71963
2999648,119028,1308,679919,31,1041337,92,0,0,0,4208943419,72719
3038544,120336,1308,667064,32,1041337,93,0,0,0,4208946035,73394
3038609,121644,1308,667129,31,1013413,94,0,0,0,4208946035,74159
3038641,122952,1308,613122,32,1013413,95,0,0,0,4208946035,74842
3078235,124260,1308,652716,31,984838,96,0,0,0,4208948651,76176
3078302,125568,1308,599465,32,984838,97,0,0,0,4208948651,79092
3119293,126876,1308,640456,31,960314,98,0,0,0,4208953883,80469
3157651,128184,1308,626527,32,960314,99,0,0,0,4208955191,81096
3157796,129492,1308,626672,31,932964,100,0,0,0,4208957807,81865
3198056,130800,1308,615657,32,932964,101,0,0,0,4208957807,82547
3198133,132108,1308,615734,31,904262,102,0,0,0,4208960423,83328
3238191,133416,1308,605783,32,904262,103,0,0,0,4208960423,84021
3279960,134724,1308,647552,31,914349,104,0,0,0,4208963039,84800
3319144,136032,1308,637695,32,914349,105,0,0,0,4208965655,87228
3358407,137340,1308,676958,31,880693,106,0,0,0,4208965655,87398
3358501,138648,1308,628795,32,880693,107,0,0,0,4208968271,86887
3398326,139956,1308,645499,32,890216,108,0,0,0,4208968271,87248
3437734,141264,1308,684907,32,873075,109,0,0,0,4208970887,87284
3437840,142572,1308,639259,33,873075,110,0,0,0,4208972195,86656
3479178,143880,1308,680597,32,880428,111,0,0,0,4208972195,86869
3517843,145188,1308,674548,33,880428,112,0,0,0,4208974811,88768
3517936,146496,1308,674641,32,844944,113,0,0,0,4208977427,88425
3557563,147804,1308,670807,33,844944,114,0,0,0,4208977427,88125
3598075,149112,1308,711319,32,808354,115,0,0,0,4208980043,87928
3598161,150420,1308,669400,33,808354,116,0,0,0,4208981351,87090
3637188,151728,1308,708427,32,808490,117,0,0,0,4208983967,89401
3677459,153036,1308,708044,33,808490,118,0,0,0,4208985275,88715
3677545,154344,1308,708130,32,797463,119,0,0,0,4208986583,88130
3717696,155652,1308,710050,33,797549,120,0,0,0,4208987891,87622
3717778,156960,1308,710132,32,797805,121,0,0,0,4208989199,87153
3758360,158268,1308,713408,33,797887,122,0,0,0,4208991815,89027
3798630,159576,1308,753678,32,800377,123,0,0,0,4208993123,88611
3798842,160884,1308,717538,33,840647,124,0,0,0,4208994431,87615
3839083,162192,1308,757779,32,799194,125,0,0,0,4208994431,87320
3877802,164808,1308,760854,33,839435,127,0,0,0,4208997047,86445
3877902,166116,1308,726613,32,839161,128,0,0,0,4208999663,87844
3919087,167424,1308,767798,31,799600,129,0,0,0,4209002279,87662
3959189,168732,1308,775390,32,840785,130,0,0,0,4209002279,86879
3959279,170040,1308,775480,33,880887,131,0,0,0,4209004895,88246
4000759,171348,1308,784451,34,880977,132,0,0,0,4209007511,87552
4037962,172656,1308,805525,34,881466,133,0,0,0,4209007511,86823
4038054,173964,1308,805617,34,880311,134,0,0,0,4209010127,85891
4079924,175272,1308,815532,35,880403,135,0,0,0,4209010127,85091
4119258,176580,1308,854866,34,881868,136,0,0,0,4209012743,86321
4119350,177888,1308,823564,35,921202,137,0,0,0,4209015359,85052
4157501,179196,1308,861715,34,881159,138,0,0,0,4209015359,84392
4157597,180504,1308,830962,35,919310,139,0,0,0,4209017975,85302
4197609,181812,1308,870974,35,877637,140,0,0,0,4209020591,84769
4237576,183120,1308,879113,36,917649,141,0,0,0,4209020591,83786
4237668,184428,1308,879205,35,879169,142,0,0,0,4209023207,82840
4278368,185736,1308,879989,36,879261,143,0,0,0,4209025823,83936
4318540,187044,1308,920161,35,880042,144,0,0,0,4209025823,83213
4318830,188352,1308,881040,36,920214,145,0,0,0,4209028439,82097
4357306,189660,1308,878073,36,881096,146,0,0,0,4209028439,81614
4398214,190968,1308,918981,35,878128,147,0,0,0,4209031055,83078
4398308,192276,1308,880412,36,919036,148,0,0,0,4209033671,82246
4437807,193584,1308,919911,36,880465,149,0,0,0,4209033671,81988
4477934,194892,1308,920318,37,919964,150,0,0,0,4209036287,83106
4478027,196200,1308,920411,36,920371,151,0,0,0,4209038903,82494
4517463,197508,1308,919338,37,920464,152,0,0,0,4209038903,81965
4558047,198816,1308,952412,37,919388,153,0,0,0,4209041519,83292
4558141,200124,1308,952506,37,959886,154,0,0,0,4209044135,82515
4598004,201432,1308,960762,38,959980,155,0,0,0,4209044135,81846
4598127,202740,1308,920619,38,960816,156,0,0,0,4209046751,82904
4637787,204048,1308,952858,38,920668,157,0,0,0,4209049367,82769
4637854,205356,1308,920112,38,960242,158,0,0,0,4209049367,82288
4677319,206664,1308,952073,38,920158,159,0,0,0,4209053291,83950
4677376,207972,1308,952130,38,959541,160,0,0,0,4209053291,83540
4717271,209280,1308,958857,39,959598,161,0,0,0,4209055907,83185
4717373,210588,1308,918688,39,958911,162,0,0,0,4209058523,84491
4717403,213204,1308,878266,39,918743,164,0,0,0,4209058523,84606
4757725,214512,1308,879863,39,878320,165,0,0,0,4209063755,86876
4758040,215820,1308,880178,38,879923,166,0,0,0,4209063755,87368
4797872,217128,1308,905120,39,880238,167,0,0,0,4209066371,87800
4797968,217128,1308,838727,39,919970,168,0,0,0,4209068987,89603
4837841,217128,1308,878600,38,838779,169,0,0,0,4209068987,90499
4877497,217128,1308,903434,39,878652,171,0,0,0,4209071603,90792
4877582,217128,1308,839567,40,918218,172,1,1,0,4209072911,94225
4917368,217128,1308,879353,39,839620,173,1,1,0,4209074219,96777
4917431,217128,1308,837453,40,879406,174,1,1,0,4209074219,98712
4958011,217128,1308,878033,39,837507,175,1,1,0,4209075527,99451
4958104,217128,1308,838792,40,878087,176,1,1,0,4209076835,101310
4997557,217128,1308,878245,40,854920,177,1,1,0,4209076835,103738
5038343,217128,1308,880786,41,878299,178,1,1,0,4209078143,103728
5038430,217128,1308,880873,40,880842,179,1,1,0,4209079451,105469
5078314,217128,1308,905423,41,880929,180,1,1,0,4209079451,107214
5078398,217128,1308,905507,41,920717,181,1,1,0,4209080759,106803
5117535,217128,1308,879905,42,920801,182,1,1,0,4209082067,108219
5118049,217128,1308,880419,41,879959,183,1,1,0,4209082067,110068
5158139,217128,1308,904719,42,880473,184,1,1,0,4209083375,110126
5197969,217128,1308,944549,42,920471,185,1,1,0,4209084683,111570
5198053,217128,1308,879457,43,960301,186,1,1,0,4209085991,112417
5239966,217128,1308,921370,42,920217,187,1,1,0,4209085991,114400
5240053,217128,1308,882695,43,921426,188,1,1,0,4209087299,113928
5278130,217128,1308,920772,42,882747,189,1,1,0,4209088607,115888
5278192,217128,1308,879922,43,920824,190,1,1,0,4209088607,117203
5318429,217128,1308,920159,43,919037,191,1,1,0,4209089915,117487
5318515,217128,1308,880649,44,920215,192,1,1,0,4209091223,118825
5318539,217128,1308,880673,43,919970,193,1,1,0,4209091223,120868
5357590,217128,1308,879602,44,919970,194,1,1,0,4209092531,121128
5357674,217128,1308,879686,44,920372,195,1,1,0,4209093839,123133
5399987,217128,1308,882466,45,920372,196,1,1,0,4209093839,125113
5400072,217128,1308,882551,44,919396,197,1,1,0,4209095147,125258
5439185,217128,1308,881083,45,919396,198,1,1,0,4209096455,127150
5439268,217128,1308,881166,45,952467,199,1,1,0,4209097763,129056
5479443,217128,1308,881383,46,952467,200,1,1,0,4209097763,130947
5479530,217128,1308,881470,45,960818,201,1,1,0,4209099071,131051
5479598,217128,1308,865761,46,960818,202,1,1,0,4209100379,132912
5519449,217128,1308,905612,46,936329,203,1,1,0,4209100379,135064
5519537,217128,1308,874094,47,936329,205,1,1,0,4209101687,134637
5559437,217128,1308,882832,47,927701,206,1,1,0,4209102995,136638
5559523,217128,1308,867338,48,958863,208,1,1,0,4209104303,138446
5599821,217128,1308,876188,48,966939,209,1,1,0,4209105611,140558
5599905,217128,1308,876272,48,965219,210,1,1,0,4209106919,142458
5639692,217128,1308,885097,49,965219,212,1,1,0,4209108227,144345
5639777,217128,1308,855070,48,922289,213,1,1,0,4209109535,146037
5639814,217128,1308,855107,49,945570,214,1,1,0,4209110843,148371
5678114,217128,1308,863295,50,945570,216,1,1,0,4209112151,150650
5678206,217128,1308,833592,50,936957,217,1,1,0,4209112151,152703
5718708,217128,1308,844899,50,951862,219,2,2,0,4209112151,153584
5718780,282528,1308,817000,50,914568,220,1,2,0,4209114767,154112
5760285,282528,1308,843781,49,928560,221,1,2,0,4209117383,67559
5760426,282528,1308,830040,50,942441,222,1,2,0,4209118691,71375
5800105,282528,1308,856204,50,892371,223,1,2,0,4209119999,73501
5800187,282528,1308,842119,49,882674,224,1,2,0,4209121307,75316
5840186,282528,1308,842579,49,878090,225,1,2,0,4209122615,77292
5840272,282528,1308,801879,48,878295,226,1,2,0,4209123923,79253
5879186,282528,1308,800824,48,880836,227,1,2,0,4209125231,81692
5879271,282528,1308,794785,47,905471,228,1,2,0,4209126539,84103
5879333,282528,1308,761255,47,911595,229,1,2,0,4209127847,86552
5919750,282528,1308,761577,46,880448,230,1,2,0,4209129155,89411
5919837,282528,1308,721818,46,904753,231,1,2,0,4209130463,92200
5960670,282528,1308,720653,46,944599,232,1,2,0,4209131771,95514
5960758,282528,1308,715001,45,921421,233,1,2,0,4209133079,98760
5999956,282528,1308,721748,45,888399,234,1,2,0,4209134387,102013
6000042,282528,1308,681562,44,879938,235,1,2,0,4209135695,105067
6039946,282528,1308,715962,44,920210,236,1,2,0,4209137003,108754
6040033,282528,1308,682393,43,886118,237,1,2,0,4209138311,111700
6040064,282528,1308,640028,43,879652,238,1,2,0,4209139619,115219
6079848,282528,1308,674591,42,882515,239,1,2,0,4209140927,119491
6079937,282528,1308,640704,42,887736,240,1,2,0,4209142235,122899
6120586,282528,1308,641092,42,881131,241,1,2,0,4209143543,126957
6120674,282528,1308,636189,41,881434,242,1,2,0,4209144851,130880
6160342,282528,1308,640841,41,886425,243,1,2,0,4209146159,134798
6160458,282528,1308,636099,40,905664,244,1,2,0,4209147467,138476
6199764,282528,1308,640275,39,878916,245,1,2,0,4209148775,142168
6199849,282528,1308,635636,39,882884,246,1,2,0,4209150083,145638
6240130,282528,1308,640260,38,872028,247,1,2,0,4209151391,149139
6240220,282528,1308,635759,38,876237,248,1,2,0,4209152699,152412
6279196,282528,1308,639453,38,880828,249,1,2,0,4209154007,155735
6279279,282528,1308,635058,37,885148,250,1,2,0,4209155315,158863
6317711,282528,1308,664674,37,859514,251,1,2,0,4209156623,162057
6317800,328308,1308,640000,37,868330,252,0,2,0,4209157931,164251
7319031,404172,1308,678451,40,677738,310,0,2,0,4209244259,110339
7319124,405480,1308,678544,39,678475,311,0,2,0,4209246875,109520
7359723,406788,1308,679715,40,678568,312,0,2,0,4209249491,111229
7359844,408096,1308,679836,39,679762,313,0,2,0,4209250799,110577
7398582,410712,1308,705464,40,679883,315,0,2,0,4209250799,110011
7398676,412020,1308,680010,41,718371,316,0,2,0,4209253415,108991
7398863,413328,1308,680197,40,680258,317,0,2,0,4209256031,108631
7440124,414636,1308,680819,41,680445,318,0,2,0,4209256031,108314
7440213,415944,1308,674493,41,680865,319,0,2,0,4209258647,108026
7478106,417252,1308,712386,40,680853,320,0,2,0,4209258647,107902
7480535,418560,1308,680570,41,718746,321,0,2,0,4209261263,109364
7519928,419868,1308,719963,41,680614,322,0,2,0,4209263879,109242
7520422,421176,1308,679528,42,720007,323,0,2,0,4209265187,108347
7558600,422484,1308,680773,42,679571,324,0,2,0,4209265187,108373
7558691,423792,1308,680864,41,680800,325,0,2,0,4209267803,108372
7597680,426408,1308,707321,42,680891,327,0,2,0,4209267803,108369
7597777,427716,1308,677959,42,719572,328,0,2,0,4209270419,107843
7640371,429024,1308,712623,42,678002,329,0,2,0,4209273035,107963
7640460,430332,1308,712712,42,720516,330,0,2,0,4209274343,107387
7680019,431640,1308,720414,43,720605,331,0,2,0,4209274343,106886
7680169,432948,1308,720564,42,720457,332,0,2,0,4209276959,108566
7719667,434256,1308,719180,43,720607,333,0,2,0,4209279575,108048
7719758,435564,1308,719271,41,719222,334,0,2,0,4209280883,107626
7719798,436872,1308,707204,42,719313,335,0,2,0,4209282191,107257
7760658,438180,1308,748064,42,719273,336,0,2,0,4209282191,107166
7760752,439488,1308,721582,43,760133,337,0,2,0,4209284807,106315
7798530,440796,1308,759360,43,721623,338,0,2,0,4209284807,106073
7798623,442104,1308,720395,44,759401,339,0,2,0,4209287423,105164
7838082,443412,1308,759854,43,720433,340,0,2,0,4209287423,105091
7838175,444720,1308,748112,44,759892,341,0,2,0,4209290039,104310
7880155,446028,1308,790092,43,759890,342,0,2,0,4209290039,103846
7880474,447336,1308,762962,44,801870,343,0,2,0,4209292655,102703
7920161,448644,1308,794562,44,763005,344,0,2,0,4209295271,104320
7920251,449952,1308,794652,43,802594,345,0,2,0,4209296579,103316
7959536,451260,1308,801364,44,802684,346,0,2,0,4209296579,102452
7959660,452568,1308,801488,44,801410,347,0,2,0,4209299195,101595
7999463,455184,1308,799493,45,801534,349,0,2,0,4209299195,100854
7999557,456492,1308,759895,45,799543,350,0,2,0,4209301811,100248
8037725,457800,1308,798063,44,759931,351,0,2,0,4209304427,100367
8037792,460416,1308,759611,45,798099,353,0,2,0,4209304427,99850
8038106,461724,1308,719022,45,759651,354,0,2,0,4209307043,100022
8079657,463032,1308,760573,44,719075,355,0,2,0,4209309659,100841
8079757,464340,1308,748730,45,760626,356,0,2,0,4209309659,100876
8120772,465648,1308,789745,45,760633,357,0,2,0,4209312275,101103
8120864,466956,1308,761087,46,801648,358,0,2,0,4209313583,100623
8157809,468264,1308,759172,46,761141,359,0,2,0,4209314891,100676
8158054,469572,1308,759417,44,759227,360,0,2,0,4209317507,102811
8199840,470880,1308,789202,45,759472,361,0,2,0,4209317507,102877
8200445,472188,1308,789807,45,801164,362,0,2,0,4209320123,102435
8239936,474804,1308,799761,46,801769,364,0,2,0,4209320123,102041
8240031,477420,1308,761874,46,799812,366,0,2,0,4209322739,101535
8280658,478728,1308,790540,46,761925,367,0,2,0,4209325355,101717
8280749,480036,1308,790631,46,800123,368,0,2,0,4209327971,101405
8319299,481344,1308,799315,47,800214,369,0,2,0,4209327971,101132
8319395,482652,1308,760742,47,799371,370,0,2,0,4209330587,100754
8319425,483960,1308,760772,46,760795,371,0,2,0,4209330587,101048
8359568,486576,1308,761829,47,760825,373,0,2,0,4209333203,101307
8359662,487884,1308,749794,46,761888,374,0,2,0,4209335819,101518
8397552,489192,1308,787684,46,761885,375,0,2,0,4209335819,101901
8399716,490500,1308,759292,47,799775,376,0,2,0,4209338435,101612
8439558,491808,1308,759461,47,759345,377,0,2,0,4209338435,101827
8439653,493116,1308,759556,46,759539,378,0,2,0,4209341051,102013
8439719,494424,1308,747574,47,759634,379,0,2,0,4209341051,102175
8479188,495732,1308,787043,47,759550,380,0,2,0,4209343667,102517
8479279,497040,1308,759559,48,799019,381,0,2,0,4209344975,102158
8518318,498348,1308,789809,48,759612,382,0,2,0,4209344975,102303
8519640,499656,1308,758927,48,798560,383,0,2,0,4209347591,101926
8519684,500964,1308,758971,47,758982,384,0,2,0,4209347591,102109
8560410,502272,1308,761825,48,759026,385,0,2,0,4209350207,104314
8560502,503580,1308,761917,47,761880,386,0,2,0,4209352823,104409
8560534,504888,1308,722399,48,761972,387,0,2,0,4209352823,104490
8600152,506196,1308,762017,47,759907,388,0,2,0,4209355439,105240
8600215,508812,1308,720008,48,762070,390,0,2,0,4209355439,105216
8638281,511428,1308,745338,48,790144,392,0,2,0,4209358055,105926
8638376,512736,1308,718162,49,775431,393,0,2,0,4209360671,106108
8638414,514044,1308,678824,49,794615,394,0,2,0,4209363287,106750
8680152,515352,1308,720562,48,801418,395,0,2,0,4209363287,108029
8680511,516660,1308,680992,49,801418,396,0,2,0,4209365903,108403
8680551,517968,1308,681032,47,799549,397,0,2,0,4209365903,109467
8719224,519276,1308,706658,48,799549,398,0,2,0,4209368519,110415
8719269,520584,1308,706703,48,772904,399,0,2,0,4209368519,110765
8757606,523200,1308,718975,49,772904,401,0,2,0,4209371135,111072
8758014,524508,1308,693229,48,760450,402,0,2,0,4209373751,111106
8799597,524508,1308,708870,48,745701,403,0,2,0,4209373751,111633
8799686,524508,1308,708959,47,759700,404,0,2,0,4209376367,111793
8838293,524508,1308,717466,48,759700,405,0,2,0,4209376367,114126
8838380,524508,1308,708780,48,789800,406,1,3,0,4209376367,114080
8838416,524508,1308,680555,48,769823,407,1,3,0,4209377675,114214
8880156,524508,1308,680265,48,759224,408,1,3,0,4209378983,117108
8880466,524508,1308,680575,47,789253,409,2,3,0,4209378983,119953
8919330,524508,1308,679338,48,789253,410,2,4,0,4209378983,120507
8919438,524508,1308,679446,46,799817,411,2,4,0,4209380291,121024
8959651,524508,1308,706777,47,799817,412,2,4,0,4209380291,123726
8959735,524508,1308,706861,46,774717,413,2,4,0,4209381599,123526
8997500,524508,1308,716790,47,774717,414,2,4,0,4209382907,125592
8997560,524508,1308,716850,47,790592,415,2,4,0,4209382907,127450
9040820,524508,1308,721465,48,790592,416,2,4,0,4209384215,127113
9040904,524508,1308,721549,47,799371,417,2,4,0,4209385523,128939
9077607,524508,1308,745270,48,799371,419,2,4,0,4209385523,130803
9077705,524508,1308,718082,48,773684,421,2,4,0,4209388139,129948
9118133,524508,1308,720527,48,761884,423,2,4,0,4209389447,134225
9118222,524508,1308,678608,48,787738,424,2,4,0,4209392063,136253
9158119,524508,1308,718505,47,759517,425,2,4,0,4209392063,141530
9158204,524508,1308,705768,48,759517,426,2,4,0,4209393371,141313
9199533,524508,1308,747097,47,760291,427,2,4,0,4209394679,143650
9199597,524508,1308,720354,48,760291,428,2,4,0,4209394679,144919
9237738,524508,1308,719365,48,787098,429,2,4,0,4209395987,144779
9238015,524508,1308,719642,47,789864,430,2,4,0,4209397295,146875
9278709,524508,1308,747503,48,789864,431,2,4,0,4209397295,148972
9278822,524508,1308,747616,47,770493,432,2,4,0,4209398603,148170
9318138,524508,1308,757674,48,770493,433,2,4,0,4209399911,149640
9318195,524508,1308,757731,48,761879,434,2,4,0,4209399911,150925
9360279,524508,1308,778939,49,761879,435,2,4,0,4209401219,150158
9360365,524508,1308,779025,48,799745,436,2,4,0,4209402527,151084
9399186,524508,1308,792989,49,799831,437,2,4,0,4209402527,152144
9399666,524508,1308,793469,47,798971,438,2,4,0,4209403835,150869
9439196,524508,1308,800858,48,799451,440,2,4,0,4209405143,151840
9439427,524508,1308,783879,48,800915,442,2,4,0,4209406451,152750
9477781,524508,1308,797564,49,801051,443,2,4,0,4209406451,154218
9477880,524508,1308,797663,48,797629,444,2,4,0,4209407759,153359
9520019,524508,1308,815833,49,797728,445,2,4,0,4209409067,154647
9520098,524508,1308,815912,48,839468,446,2,4,0,4209410375,155561
9560712,524508,1308,832834,49,839547,448,2,4,0,4209411683,156598
9560806,524508,1308,803162,49,841443,450,2,4,0,4209414299,157322
9600781,524508,1308,801132,49,803200,451,2,4,0,4209416915,160923
9600866,524508,1308,801217,48,801184,452,2,4,0,4209418223,164608
9638090,532356,1308,800000,49,801269,453,1,4,0,4209419531,166334
9638185,532356,1308,794159,48,799797,454,1,4,0,4209420839,156252
9677745,532356,1308,822267,48,799805,455,1,4,0,4209422147,158215
9677899,595140,1308,798000,48,839329,456,0,4,0,4209423455,159474
10679707,667080,1308,650151,36,679742,511,0,4,0,4209501935,102416
10679874,668388,1308,619909,37,719778,512,0,4,0,4209504551,101974
10679927,669696,1308,619962,36,656400,513,0,4,0,4209504551,102200
10717851,671004,1308,628077,37,656400,514,0,4,0,4209507167,102398
10717933,672312,1308,628159,36,637134,515,0,4,0,4209507167,102406
10717984,673620,1308,599807,37,637216,516,0,4,0,4209509783,102411
10759594,674928,1308,641417,37,636082,517,0,4,0,4209511091,102996
10759660,676236,1308,602002,38,642233,518,0,4,0,4209511091,102655
10759709,677544,1308,602051,37,633392,519,0,4,0,4209513707,103167
10799395,678852,1308,602092,38,633392,520,0,4,0,4209513707,103618
10839913,680160,1308,599744,38,636538,521,0,4,0,4209516323,104015
10880150,681468,1308,639981,37,666933,522,0,4,0,4209517631,104415
10880242,684084,1308,626002,38,666933,524,0,4,0,4209518939,103916
10919549,685392,1308,637058,38,653410,525,0,4,0,4209521555,103776
10919637,686700,1308,637146,38,677688,526,0,4,0,4209522863,103422
10919670,688008,1308,609486,39,677688,527,0,4,0,4209522863,103114
10960215,689316,1308,650031,38,667849,528,0,4,0,4209525479,103416
10960315,690624,1308,622518,39,679716,529,0,4,0,4209526787,102843
10960355,691932,1308,622558,38,641054,530,0,4,0,4209529403,105419
10999819,693240,1308,634668,39,641094,531,0,4,0,4209529403,105478
10999911,694548,1308,634760,38,641485,532,0,4,0,4209532019,105274
11039920,695856,1308,639527,39,641577,533,0,4,0,4209532019,105095
11040010,697164,1308,639617,38,639567,534,0,4,0,4209534635,104839
11079963,698472,1308,639990,39,639657,535,0,4,0,4209534635,104614
11080054,699780,1308,640081,38,640029,536,0,4,0,4209537251,104410
11118028,701088,1308,664867,39,640120,537,0,4,0,4209537251,104231
11118119,702396,1308,664958,39,678016,538,0,4,0,4209539867,103567
11118150,703704,1308,637516,40,678107,539,0,4,0,4209539867,102992
11160193,705012,1308,679559,39,637541,540,0,4,0,4209542483,103044
11160280,706320,1308,639518,40,679584,541,0,4,0,4209543791,102249
11160434,707628,1308,639672,39,639568,542,0,4,0,4209543791,102352
11199616,708936,1308,639569,40,639714,543,0,4,0,4209546407,102440
11199712,710244,1308,639665,39,644374,544,0,4,0,4209547715,102518
11239960,711552,1308,666687,40,644374,545,0,4,0,4209547715,102586
11240049,712860,1308,666776,39,679856,546,0,4,0,4209550331,102108
11280231,714168,1308,640675,40,679945,547,0,4,0,4209550331,101691
11280322,715476,1308,640766,39,641449,548,0,4,0,4209552947,101840
11320461,716784,1308,667792,40,641449,549,0,4,0,4209552947,101969
11320551,718092,1308,667882,40,680823,550,0,4,0,4209555563,101551
11320584,719400,1308,640791,41,680913,551,0,4,0,4209555563,101186
11357761,720708,1308,677968,40,650237,552,0,4,0,4209558179,101395
11357828,722016,1308,653857,41,678054,553,0,4,0,4209558179,100855
11357882,723324,1308,653911,40,677901,554,0,4,0,4209560795,100851
11399754,725940,1308,670235,41,677955,556,0,4,0,4209560795,100846
11399847,727248,1308,644784,41,681821,557,0,4,0,4209563411,100528
11439542,729864,1308,671780,41,681863,559,0,4,0,4209566027,100739
11439666,731172,1308,640216,41,679882,560,0,4,0,4209568643,100406
11439690,732480,1308,640240,40,640271,561,0,4,0,4209568643,100719
11479624,733788,1308,639657,41,640295,562,0,4,0,4209571259,100995
11517799,735096,1308,637593,41,639711,563,0,4,0,4209571259,101248
11517892,736404,1308,631392,41,640037,564,0,4,0,4209573875,101512
11559701,737712,1308,673201,40,637650,565,0,4,0,4209573875,101865
11559793,739020,1308,640192,41,679459,566,0,4,0,4209576491,101355
11559823,740328,1308,633898,41,640244,567,0,4,0,4209576491,101555
11597573,741636,1308,671648,40,640153,568,0,4,0,4209579107,101853
11597639,742944,1308,637364,41,677903,569,0,4,0,4209579107,101375
11597689,744252,1308,631055,41,650091,570,0,4,0,4209581723,101628
11645779,745560,1308,679145,41,637374,571,0,4,0,4209581723,101974
11645873,746868,1308,646002,42,685464,572,0,4,0,4209584339,103746
11679473,748176,1308,679602,41,646054,573,0,4,0,4209586955,103837
11679598,749484,1308,639626,42,679654,574,0,4,0,4209586955,103249
