now_us,each_delv_MB,ss_status,lost_pkt,cwnd_MB,ssthresh_pkt,rtt_us,total_delv_B,total_retrans_pkt,total_sent_B
3079193,1308,1,0,0.139956,2147483647,1271587,128184,0,266832
3079292,2616,1,0,0.141264,2147483647,1240787,130800,0,269448
3120033,1308,1,0,0.14387999999999998,2147483647,1273777,132108,0,274680
3120142,1308,1,0,0.14518799999999998,2147483647,1273886,133416,0,277296
3158223,1308,1,0,0.146496,2147483647,1279895,134724,0,279912
3158442,1308,1,0,0.147804,2147483647,1280114,136032,0,282528
3198432,1308,1,0,0.149112,2147483647,1279969,137340,0,285144
3198538,1308,1,0,0.15042,2147483647,1280075,138648,0,287760
3238390,1308,1,0,0.151728,2147483647,1280318,139956,0,290376
3238495,1308,1,0,0.153036,2147483647,1280423,141264,0,292992
3279097,1308,1,0,0.15434399999999998,2147483647,1281089,142572,0,295608
3279202,1308,1,0,0.15565199999999998,2147483647,1281194,143880,0,298224
3317961,1308,1,0,0.15696,2147483647,1279517,145188,0,300840
3318168,1308,1,0,0.158268,2147483647,1279724,146496,0,303456
3318248,2616,1,0,0.159576,2147483647,1239147,149112,0,306072
3398007,1308,1,0,0.162192,2147483647,1279201,150420,0,311304
3398127,1308,1,0,0.1635,2147483647,1279321,151728,0,313920
3439258,1308,1,0,0.16480799999999998,2147483647,1312916,153036,0,316536
3439370,1308,1,0,0.16611599999999999,2147483647,1313028,154344,0,319152
3518963,2616,1,0,0.167424,2147483647,1360169,156960,0,321768
3519064,2616,1,0,0.17004,2147483647,1320082,159576,0,327000
3559144,1308,1,0,0.172656,2147483647,1319882,160884,0,332232
3559248,1308,1,0,0.17396399999999998,2147483647,1319986,162192,0,334848
3638521,1308,1,0,0.17527199999999998,2147483647,1391816,163500,0,337464
3638625,1308,1,0,0.17658,2147483647,1391920,164808,0,340080
3638959,1308,1,0,0.177888,2147483647,1360333,166116,0,342696
3678552,1308,1,0,0.179196,2147483647,1399926,167424,0,345312
3678660,1308,1,0,0.180504,2147483647,1392708,168732,0,347928
3678712,1308,1,0,0.181812,2147483647,1392760,170040,0,350544
3678749,1308,1,0,0.18312,2147483647,1359510,171348,0,350544
3758751,1308,1,0,0.18442799999999998,2147483647,1439512,172656,0,355776
3758852,2616,1,0,0.18573599999999998,2147483647,1400304,175272,0,358392
3758928,1308,1,0,0.188352,2147483647,1393070,176580,0,361008
3799187,1308,1,0,0.18966,2147483647,1433329,177888,0,366240
3799292,1308,1,0,0.190968,2147483647,1400226,179196,0,368856
3799347,1308,1,0,0.192276,2147483647,1400281,180504,0,371472
3878631,2616,1,0,0.19358399999999998,2147483647,1439948,183120,0,374088
3878769,1308,1,0,0.19619999999999999,2147483647,1432857,184428,0,379320
3878812,1308,1,0,0.197508,2147483647,1432900,185736,0,379320
3878848,2616,1,0,0.198816,2147483647,1399566,188352,0,379320
3918483,2616,1,0,0.201432,2147483647,1399258,190968,0,389784
3918574,1308,1,0,0.20404799999999998,2147483647,1392208,192276,0,392400
3919019,1308,1,0,0.20535599999999998,2147483647,1392653,193584,0,392400
3999082,1308,1,0,0.206664,2147483647,1458725,194892,0,400248
3999183,1308,1,0,0.207972,2147483647,1458826,196200,0,402864
3999242,1308,1,0,0.20928,2147483647,1439882,197508,0,405480
4038866,1308,1,0,0.210588,2147483647,1479506,198816,0,408096
4038977,1308,1,0,0.211896,2147483647,1470917,200124,0,410712
4039027,1308,1,0,0.21320399999999998,2147483647,1470967,201432,0,413328
4118629,1308,1,0,0.21451199999999998,2147483647,1520003,202740,0,415944
4118734,1308,1,0,0.21581999999999998,2147483647,1520108,204048,0,418560
4118816,1308,1,0,0.217128,2147483647,1513472,205356,0,421176
4118858,1308,1,0,0.218436,2147483647,1513514,206664,0,423792
4158533,1308,1,0,0.219744,2147483647,1539753,207972,0,426408
4158640,1308,1,0,0.221052,2147483647,1539860,209280,0,429024
4158694,1308,1,0,0.22236,2147483647,1520225,210588,0,431640
4238579,1308,1,0,0.22366799999999998,2147483647,1600110,211896,0,434256
4238689,1308,1,0,0.22497599999999998,2147483647,1560016,213204,0,436872
4238741,1308,1,0,0.22628399999999999,2147483647,1560068,214512,0,439488
4238777,1308,1,0,0.227592,2147483647,1553582,215820,0,439488
4238810,1308,1,0,0.2289,2147483647,1553615,217128,0,439488
4238842,1308,1,0,0.230208,2147483647,1520778,218436,0,439488
4238872,1308,1,0,0.231516,2147483647,1520808,219744,0,439488
4238903,1308,1,0,0.232824,2147483647,1514431,221052,0,439488
4238951,1308,1,0,0.23413199999999998,2147483647,1514479,222360,0,439488
4238983,1308,1,0,0.23543999999999998,2147483647,1481049,223668,0,439488
4239013,1308,1,0,0.236748,2147483647,1481079,224976,0,439488
4239043,2616,1,0,0.238056,2147483647,1440609,227592,0,439488
4239075,1308,1,0,0.240672,2147483647,1434381,228900,0,439488
4239104,1308,1,0,0.24198,2147483647,1434410,230208,0,439488
4239136,1308,1,0,0.24328799999999998,2147483647,1399822,231516,0,439488
4239167,1308,1,0,0.24459599999999998,2147483647,1399853,232824,0,439488
4239215,1308,1,0,0.24590399999999998,2147483647,1359796,234132,0,439488
4239246,1308,1,0,0.247212,2147483647,1359827,235440,0,439488
4239277,1308,1,0,0.24852,2147483647,1353713,236748,0,439488
4239308,1308,1,0,0.249828,2147483647,1353744,238056,0,439488
4239340,1308,1,0,0.25113599999999997,2147483647,1320041,239364,0,439488
4239370,1308,1,0,0.252444,2147483647,1320071,240672,0,439488
4239401,1308,1,0,0.253752,2147483647,1281414,241980,0,439488
4239431,1308,1,0,0.25506,2147483647,1281444,243288,0,439488
4239475,1308,1,0,0.256368,2147483647,1275390,244596,0,439488
4239506,1308,1,0,0.25767599999999996,2147483647,1275421,245904,0,439488
